"sector","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
9,155305999.931092,163071299.927647,171224864.924029,179786108.170231,188775413.578742,198218895.023128,208124982.736779,218531227.410307,229457784.317511,240930669.070076,252977198.060269,265626053.499972,278907351.71166,292852714.833932,307495346.112318
20,64358976.3619803,67576925.1800794,70955771.4390833,74503560.0110375,78228738.0115894,82140894.0932128,86247302.2433879,90559661.4262767,95087638.56831,99842014.5674451,104834109.366537,110075808.905583,115579593.421582,121358567.16338,127426489.592269
8,135411326.735098,142181893.071853,149290987.725445,156755537.111718,164593313.967303,172823346.914616,181464192.273577,190537398.706025,200064265.460095,210067475.551868,220570846.14823,231599385.274411,243179351.3569,255338315.743514,268105228.349458
12,3675246.77006752,3859009.1085709,4051959.56399944,4254557.54219941,4467285.41930938,4690709.26286328,4925193.49628163,5171452.60502106,5430024.66919746,5701525.33658268,5986601.03733716,6285930.52312937,6600226.48321119,6930237.2412971,7276748.5372873
21,7545259.43896173,7922522.41090982,8318648.53145531,8734580.95802808,9171310.00592948,9629941.17604218,10111380.268322,10616948.7323988,11147795.6196795,11705184.8513243,12290443.5445513,12904965.1724396,13550212.8817223,14227722.9764692,14939108.5759534
33,2203995.36176463,2314195.12985286,2429904.8863455,2551400.13066278,2678970.13719591,2812924.3435025,2953566.43783464,3101244.66664757,3256306.80690114,3419122.05416739,3590078.06379695,3769581.87390799,3958060.87452458,4155963.825172,4363761.9233518
37,10641761.1820061,11173849.2411064,11732541.7031617,12319168.7883198,12935127.2277358,13582009.9476938,14261020.8554843,14974069.7439133,15722771.0767636,16508907.4762565,17334350.6957241,18201066.076165,19111117.225628,20066670.9325641,21070002.324847
36,1238551.03207058,1300478.58367411,1365502.51285781,1433777.6385007,1505466.52042574,1580762.00839032,1659781.89489036,1742770.73682883,1829909.02086422,1921404.21910138,2017474.1772504,2118347.63330687,2224264.76216617,2335477.74746842,2452251.3820358
34,143740556.100432,150927583.905454,158473963.100727,166397661.255763,174717544.318551,183469164.560291,192626138.898658,202257443.529218,212370313.391306,222988826.746499,234138265.769451,245845176.743551,258137433.266356,271044302.615301,284596515.431693
42,34112097.4805895,35817702.354619,37608587.47235,39489016.8459675,41463467.6882658,43537134.7782085,45713534.2208177,47999207.8771333,50399165.2162648,52919120.4223528,55565073.3887452,58343324.0034572,61260487.1489049,64323508.4516249,67539680.8194809
41,207296574.018627,217661402.719559,228544472.855537,239971696.498313,251970281.323229,264571701.794063,277797611.665052,291687473.422995,306271828.268835,321585400.856967,337664652.074506,354547865.852921,372275240.320258,390888983.510961,410433413.8612
4,1037594.33964902,1089474.05663147,1143947.75946304,1201145.1474362,1261202.404808,1324273.27890754,1390477.08266017,1460000.86522521,1533000.8369185,1609650.80719646,1690133.27598832,1774639.86821977,1863371.79006279,1956540.30799796,2054367.25182989
2,76095566.7741136,79900345.1128193,83895362.3684603,88090130.4868833,92494637.0112275,97119651.3201708,101975393.485085,107074160.350329,112427865.558835,118049256.027767,123951716.020145,130149299.012142,136656761.153738,143489596.402415,150664073.413525
3,220953.779644814,232001.468627055,243601.542058407,255781.619161328,268570.700119394,282002.535713339,296099.67269832,310904.632542401,326449.840378687,342772.308606787,359910.900246292,377906.421467772,396801.718750326,416641.780897008,437473.846151024
5,1304.06692154881,1369.27026762625,1437.73378100757,1509.62047005794,1585.10149356084,1664.37960770088,1747.57822524259,1834.95694507513,1926.7046008993,2023.03963951467,2124.19143006082,2230.40081013427,2341.9206592114,2459.01650074238,2581.96713434991
6,8958105.89868375,9406011.19361794,9876311.75329883,10370127.3409638,10888633.708012,11433117.1464466,12004730.5038116,12604966.4369658,13235214.1667777,13896974.2830801,14591822.4051977,15321412.9334212,16087482.9880558,16891856.5454222,17736448.7806569
43,3399204.46331198,3569164.68647758,3747622.92080146,3935004.06684153,4131754.27018361,4338399.62610528,4555272.22249516,4783035.17663903,5022186.2784901,5273294.93543372,5536959.02522452,5813806.31950485,6104495.97849921,6409720.12044328,6730205.46948456
39,6607287.2033242,6937651.56349041,7284534.14166493,7648760.84874818,8031198.89118559,8432844.95134135,8854408.23304387,9297128.07192048,9761983.90274091,10250082.5251024,10762586.0785819,11300714.8097354,11865749.9774466,12459036.9035433,13081988.1759449
40,33760218.1549833,35448229.0627325,37220640.5158691,39081672.5416626,41035756.1687457,43087798.4643325,45242003.2091435,47504099.2679456,49879300.1296878,52373261.0345171,54991919.9845879,57741511.8821623,60628583.3746153,63660008.441691,66843004.7621205
23,42207987.8440823,44318387.2362865,46534306.5981008,48861021.9280058,51304073.0244061,53869688.5501738,56562870.5615958,59391007.5870662,62360551.4638102,65478572.5343912,68752494.6585014,72190112.8888171,75799612.0306485,79589586.1295715,83569058.9334407
29,31774213.7137432,33362924.3994304,35031070.6194019,36782624.150372,38621755.3578906,40553240.8655568,42580599.7212367,44709623.9853404,46945099.4626493,49292348.7138236,51756960.4275567,54344802.7269764,57062037.1413672,59915133.2764774,62910884.2183432
7,3352350.247925,3519967.76032125,3695966.14833731,3880764.45575418,4074802.67854189,4278575.65154606,4492477.78798573,4717101.28564036,4952955.95817771,5200603.36434193,5460633.14081436,5733664.40611041,6020347.23467127,6321364.20466017,6637432.02314851
25,4956730.70239447,5204567.23751419,5464795.5993899,5738035.3793594,6024937.14832737,6326231.26933535,6642502.45384014,6974627.11414169,7323358.00745831,7689525.44544077,8074001.25532234,8477700.855698,8901585.43609244,9346664.2455066,9813996.99539147
28,554896.067047008,582640.870399358,611772.913919326,642361.559615292,674479.637596057,708215.316496652,743615.633008423,780796.323030906,819836.047554513,860827.7583043,903869.054591577,949062.415693217,996515.444849939,1046341.1254645,1098658.09010978
50,15062688.176791,15815822.5856305,16606613.7149121,17436944.4006577,18308791.6206906,19224291.8114772,20185457.8565639,21194729.9946544,22254465.7396495,23367188.2718944,24535546.9307515,25762323.5225514,27050438.9439414,28402960.1364008,29823107.3884832
31,6575188.15254701,6903947.56017437,7249144.93818308,7611602.18509224,7992182.29434685,8392048.87881956,8811457.07599631,9252026.12497218,9714623.62639684,10200351.0028927,10710364.7482134,11245879.1808002,11808169.3350162,12398573.9969431,13018498.8919663
1,38324976.6483541,40241225.4807718,42253286.7548104,44365951.0925509,46584248.6471785,48919232.9423646,51361055.4555675,53929012.1622433,56625366.7042528,59456538.9733627,62429269.8559282,65550637.282622,68828073.0806504,72269380.6685803,75882753.6359066
27,40670179.8618608,42703688.8549538,44838873.2977015,47080816.9625866,49434857.8107159,51906615.786355,54501934.5784996,57227031.1153153,60088382.4789718,63092801.4108112,66247441.2892425,69559813.1615953,73037803.6275658,76689693.6168349,80524178.1055673
24,11214164.7763068,11774873.0151221,12363616.6658782,12981797.4991721,13630887.3741307,14319608.0392168,15030922.2647368,15782324.9312358,16571297.7310597,17399719.1708748,18269561.6826806,19182896.3200768,20141897.6893427,21148849.127072,22206148.1366877
26,28985753.3722025,30435041.0408127,31956793.0928533,33554632.747496,35232364.3848708,36994059.3466624,38843702.1336692,40785886.2203852,42825179.511437,44966437.4670414,47214758.320426,49575495.2164799,52054268.9573364,54656981.3852358,57389829.4345301
35,16522.78236,17348.921478,18216.3675519,19127.185929495,20083.5452259698,21087.7224872682,22142.1086116317,23249.2140422132,24411.6747443239,25632.2584815401,26913.8714056171,28259.564975898,29672.5432246929,31156.1703859275,32713.9789052239
