"sector","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",1683.26775427211,1767.43114198571,1855.802699085,1948.59283403925,2046.02247574121,2094.02454483143,2141.71176464131,2188.93264507011,2235.52133413018,2281.29656048359,2326.06050613701,2369.59760495456,2411.67326238852,2452.0324915535,2490.398460479
"Industri Mesin dan Perlengkapan YTDL",342.550312995225,359.677828644986,377.661720077236,396.544806081098,416.372046385153,426.140619298773,435.845119387792,445.454717937466,454.935663543638,464.251066915584,473.360671465865,482.220608803885,490.783138197043,498.996369007507,506.803965053524
"Industri Alat Angkutan",283.423259351826,297.594422319417,312.474143435388,328.097850607157,344.502743137515,352.585178532664,360.614600609485,368.565501947655,376.409956918119,384.11744363076,391.654654122371,398.985292054065,406.069857143622,412.865415512,419.325355074358
"Industri Furnitur",15.1476221348317,15.9050032415733,16.700253403652,17.5352660738346,18.4120293775263,18.8439970204762,19.2731313542772,19.6980691289072,20.1173178526144,20.5292462758701,20.9320742468198,21.3238618991749,21.7024981311483,22.0656883315712,22.4109413067085
"Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",28.0873234175026,29.4916895883777,30.9662740677966,32.5145877711864,34.1403171597457,34.9412887436308,35.737006693005,36.5249432154576,37.3023308734229,38.0661449391461,38.8130845842581,39.5395528315334,40.2416351920756,40.9150769065931,41.5552587045822
"Ketenagalistrikan",0.00190173872613876,0.0019968256624457,0.00209666694556798,0.00220150029284638,0.0023115753074887,0.00242715407286314,0.00254851177650629,0.00267593736533161,0.00280973423359819,0.0029502209452781,0.003097731992542,0.0032526185921691,0.00341524952177756,0.00358601199786643,0.00376531259775976
"Pengadaan Gas dan Produksi Es",102.414025716283,107.534727002097,112.911463352202,118.557036519812,124.484888345803,130.655156763183,137.131239801437,143.928293251608,151.062223947293,158.549726979417,166.408324754886,174.656407990453,183.313278737689,192.399195539673,201.935420825011
"Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",6383.91170872055,6703.10729415657,7038.26265886441,7390.17579180762,7759.684581398,7941.74307859823,8122.60821406497,8301.7055053819,8478.40600529536,8652.0222914367,8821.80419117895,8986.93422516682,9146.52275207554,9299.60279611221,9445.12453767236
"Konstruksi",290.672335283378,305.205952047547,320.466249649925,336.489562132421,353.314040239042,361.603198921619,369.837988371856,377.992248769812,386.037340236635,393.941960228215,401.671948868362,409.190081471953,416.455847463732,423.425214851009,430.050379358355
"Perdagangan Mobil Sepeda Motor dan Reparasinya",20.8750572307719,21.9188100923104,23.014750596926,24.1654881267723,25.3737625331109,25.9690605401614,26.5604539415842,27.1460640317989,27.7238339961811,28.291515796922,28.8466561927466,29.3865818386613,29.9083834086856,30.4088986811156,30.884694522267
"Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",225.441002125457,236.71305223173,248.548704843316,260.976140085482,274.024947089756,280.453891345517,286.840667659129,293.164986875739,299.404636344862,305.535338293707,311.530598846576,317.361547108996,322.996763700543,328.402098083471,333.540473995442
"Angkutan Rel",890.623803239007,935.154993400957,981.912743071005,1031.00838022456,1082.55879923578,1136.68673919757,1193.52107615745,1253.19712996532,1315.85698646359,1381.64983578677,1450.73232757611,1523.26894395491,1599.43239115266,1679.40401071029,1763.37421124581
"Angkutan Darat",399.206496471039,419.166821294592,440.125162359321,462.131420477287,485.237991501152,509.499891076209,534.97488563002,561.723629911521,589.809811407097,619.300301977452,650.265317076324,682.778582930141,716.917512076648,752.76338768048,790.401557064504
"Angkutan Laut",238.115971269804,250.021769833294,262.522858324959,275.649001241206,289.431451303267,303.90302386843,319.098175061852,335.053083814944,351.805738005692,369.396024905976,387.865826151275,407.259117458839,427.622073331781,449.00317699837,471.453335848288
"Angkutan Sungai Danau dan Penyeberangan",0.00161041652116204,0.00169093734722014,0.00177548421458114,0.0018642584253102,0.00195747134657571,0.0020033959030917,0.00204901923689284,0.00209419641431637,0.00213876876139002,0.00218256285213525,0.00222538943005152,0.00226704225862908,0.00230729689648927,0.0023459093924889,0.00238261489584728
"Angkutan Udara",573.002075793932,601.652179583629,631.734788562811,663.321527990951,696.487604390499,731.311984610024,767.877583840525,806.271463032551,846.585036184179,888.914287993387,933.360002393057,980.02800251271,1029.02940263835,1080.48087277026,1134.50491640878
"Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",2.03882429843532,2.14076551335709,2.24780378902494,2.36019397847619,2.4782036774,2.53634522059038,2.59410540890631,2.65130075300235,2.70773036798574,2.76317469258495,2.81739412372412,2.87012756124575,2.92109085721023,2.96997516386804,3.01644517404861
"Penyediaan Akomodasi",33.4027238616654,35.0728600547487,36.8265030574861,38.6678282103604,40.6012196208784,42.6312806019224,44.7628446320185,47.0009868636194,49.3510362068004,51.8185880171404,54.4095174179974,57.1299932888973,59.9864929533422,62.9858176010092,66.1351084810597
"Penyediaan Makan Minum",34307.7048778033,36023.0901216935,37824.2446277782,39715.4568591671,41701.2297021254,43786.2911872317,45975.6057465933,48274.386033923,50688.1053356191,53222.5106024001,55883.6361325201,58677.8179391461,61611.7088361034,64692.2942779086,67926.908991804
"Informasi dan Komunikasi",18.3208903536745,19.2369348713582,20.1987816149261,21.2087206956724,22.269156730456,22.7916170712524,23.3106505543023,23.8246083429791,24.3316852841378,24.8299083985549,25.3171246112034,25.7909876741204,26.248944231801,26.6882189760644,27.1057988341746
"Jasa Perantara Keuangan",12.4418433572391,13.063935525101,13.7171323013561,14.4029889164239,15.1231383622451,15.4779447933231,15.8304240216033,16.1794563107282,16.5238157687116,16.8621625317165,17.1930344316001,17.5148381151428,17.8258395809607,18.1241540980726,18.4077354679433
"Asuransi dan Dana Pensiun",1.2906571877316,1.35519004711818,1.42294954947408,1.49409702694779,1.56880187829518,1.60560779662864,1.6421723020997,1.6783792386263,1.71410143805032,1.74919990932016,1.78352297412187,1.81690534563045,1.84916714685458,1.88011286483705,1.90953023675062
"Jasa Keuangan Lainnya",1.36312726041744,1.43128362343831,1.50284780461022,1.57799019484073,1.65688970458277,1.69576226586546,1.73437985901495,1.77261980581474,1.81034779764696,1.84741703914787,1.88366733530475,1.91892411847946,1.95299741163337,1.98568072380647,2.0167498736678
"Jasa Penunjang Keuangan",0.214419344583235,0.225140311812397,0.236397327403016,0.248217193773167,0.260628053461826,0.266742690997541,0.272817222153173,0.278832349696875,0.284766946939563,0.290597923032279,0.296300079366917,0.301845956527438,0.307205671205594,0.312346742460247,0.317233906662351
"Real Estate",2.93699281350464,3.08384245417988,3.23803457688887,3.39993630573331,3.56993312101998,3.6536879078583,3.7368933405779,3.81928509679982,3.90057379529249,3.98044315089242,4.05854800756411,4.13451224202574,4.20792652991463,4.27834596598734,4.34528752934253
"Jasa Perusahaan",5.46056124333661,5.73358930550344,6.02026877077861,6.32128220931754,6.63734631978342,6.79306619109203,6.94776468373204,7.10095036015832,7.2520851925179,7.40058113221305,7.54579645289641,7.68703185281758,7.82352630159862,7.95445261562572,8.07891274530154
"Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",19.9969042722766,20.9967494858904,22.046586960185,23.1489163081942,24.3063621236039,24.8766176744687,25.4431328751108,26.0041080516311,26.5575729136156,27.1013739916694,27.6331612452446,28.1503737891982,28.650224684434,29.1296847347203,29.5854652283243
"Jasa Pendidikan",32.1408151820375,33.7478559411394,35.4352487381964,37.2070111751062,39.0673617338615,39.9839275190843,40.8944814784948,41.7961310150486,42.6857093015615,43.5597550891881,44.4144911823235,45.2458014970494,46.0492066152921,46.8198377416165,47.5524089640351
"Jasa Kesehatan dan Kegiatan Sosial",37.4173253858764,39.2881916551702,41.2526012379288,43.3152312998252,45.4809928648165,46.5480299025874,47.6080681619733,48.6577401725414,49.6933592137614,50.710895808672,51.7059526650393,52.6737379675216,53.6090369185895,54.5061814198454,55.3590177789305
"Jasa lainnya",7.66526140450402,8.04852447472922,8.45095069846568,8.87349823338897,9.31717314505842,9.53576487331946,9.75292284154396,9.96795719440762,10.1801126754538,10.3885638116185,10.5924097797111,10.7906689350839,10.9822729815447,11.1660607603139,11.3407716345062
"Lainnya",0.136657626329869,0.143490507646363,0.150665033028681,0.158198284680115,0.166108198914121,0.170005290629994,0.17387682102017,0.177710491222788,0.181492836393118,0.185209139852423,0.188843341566677,0.192377940602724,0.19579389118846,0.199070491981262,0.202185268125374
