"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",-18071.169292176,-3466.82620666918,-3578.05090849932,-3687.57928490283,-3796.83142587974,-3906.96160187856,-4018.91043349144,-4133.45747672248,-4251.24859341823,-4372.82965453572,-4498.66358554712,-4629.15153755246,-4764.64583553803,-4905.4632034536,-5051.88788923164
"2",-5325.54533353087,-1021.66826230912,-1054.44600783372,-1086.72384920978,-1118.92028457226,-1151.37547461612,-1184.36662072534,-1218.12345499778,-1252.8363126484,-1288.66606113906,-1325.74912434696,-1364.20371995245,-1404.13367782808,-1445.63233604153,-1488.78346205419
"3",-19068.7752094346,-3658.20985798464,-3775.57463824759,-3891.14945000146,-4006.43277733224,-4122.64261076738,-4240.77149698384,-4361.64202802433,-4485.93571843498,-4614.22857420261,-4747.00907772522,-4884.70052360088,-5027.67468627841,-5176.26577617132,-5330.77373187496
"4",-113.399815252253,-21.754953702165,-22.452908570485,-23.140218701931,-23.8257953988932,-24.5168819312953,-25.2193808416461,-25.9381840065161,-26.6773442954431,-27.4402871731557,-28.2299175667505,-29.0487527751937,-29.8990037003291,-30.7826578333394,-31.7014988954088
"5",-40.1970822264442,-7.71152634645186,-7.95893194535907,-8.20256428065461,-8.44558216271793,-8.69055312412507,-8.93956946305428,-9.19436520149657,-9.45637697865399,-9.72681901983674,-10.006721044778,-10.2969753645755,-10.5983656784962,-10.9115965058475,-11.2373001259172
"6",-36039.2977891495,-6913.88476569901,-7135.69997140428,-7354.13220011475,-7572.01353300194,-7791.6459274284,-8014.90526558409,-8243.34621160862,-8478.25680607458,-8720.72567922651,-8971.67604390453,-9231.90791289025,-9502.12393141509,-9782.95573415802,-10074.9701937718
"7",-24497.142336621,-4699.60375443684,-4850.37913013458,-4998.85498012585,-5146.95636822084,-5296.24801268913,-5448.00501458392,-5603.28413231357,-5762.9608914563,-5927.77527127086,-6098.35481052336,-6275.2433053745,-6458.91836499599,-6649.80933868152,-6848.30155098863
"8",-20798.4772943164,13991.1230100866,14367.0149813967,14722.2251286656,15065.6437852038,15404.2620061126,15743.6292207005,16088.1745755012,16441.4815229901,16806.4711746201,17185.5639023956,17580.7878356804,17993.8710715856,18426.3082747349,18879.42621047
"9",-90898.8589219092,-17438.3041514434,-17997.7697897766,-18548.7028530157,-19098.2464193859,-19652.2065544945,-20215.3146111827,-20791.491803378,-21383.9868319081,-21995.5454738432,-22628.4962605435,-23284.8569954832,-23966.3998871889,-24674.7180864301,-25411.2413663268
"10",-178477.462577638,-34239.6407583566,-35338.1364998335,-36419.8787234819,-37498.8927398134,-38586.5785386414,-39692.226060782,-40823.5344530125,-41986.8825022066,-43187.6614384589,-44430.443262467,-45719.1898957368,-47057.3810251551,-48448.144738882,-49894.2883705613
"11",-148181.160893724,-28427.5092447819,-29339.5368509569,-30237.6548244927,-31133.5077125732,-32036.5603526232,-32954.525746066,-33893.7961092002,-34859.6674444739,-35856.6158165445,-36888.4371530158,-37958.4208290486,-39069.4558726749,-40224.1393808255,-41424.8021322639
