"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",47835.6892555718,51162.4175207312,54577.1768137999,58117.1458758198,61816.4363107557,65707.0681553953,69819.7588506811,74184.5717343812,78831.452033349,83790.6834450155,89093.2822899096,94771.3499112346,100858.391121526,107389.615727099,114402.215001827
"2",14097.1028256339,15077.4844448172,16083.8086661777,17127.0320152375,18217.2071260834,19363.7702368705,20575.773762144,21862.0772894145,23231.5056426211,24692.9833827937,26255.650980552,27928.9686338888,29722.8101633496,31647.5518440072,33714.1538869329
"3",50476.4241126218,53986.8020417689,57590.0706487604,61325.4611598975,65228.968272116,69334.3796559914,73674.1084829364,78279.8777366947,83183.2857198679,88416.2879299278,94011.6129495153,100003.134219826,106426.206153307,113317.982328971,120717.707116973
"4",300.17749467903,321.053308733268,342.481533206971,364.695471472128,387.909179688566,412.323589574779,438.131458231456,465.521438874638,494.681442637638,525.801505618068,559.076260531158,594.707149120116,632.904420064041,673.889021011049,717.894334164316
"5",106.404577549797,113.804473353844,121.400183267109,129.274406873439,137.503021153472,146.157250729161,155.305422817577,165.014409530918,175.350820311037,186.382017550746,198.176993208163,210.807152755147,224.347023419427,238.874925186909,254.473585565013
"6",95398.6220901141,102033.109820284,108843.157626535,115902.911054398,123280.398786349,131039.478286676,139241.40936079,147946.147217006,157213.411553779,167103.597104669,177678.559686297,189002.318905163,201141.693431167,214166.901960817,228152.114915635
"7",64845.703646386,69355.3916847493,73984.4139082824,78783.1695663998,83797.9001020942,89072.0116036754,94647.1444513123,100564.05224987,106863.328526178,113586.025646587,120774.1891133,128471.335243049,136722.882909767,145576.562277893,155082.789565369
"8",90324.3682958124,96605.967540591,103053.788831733,109738.033897668,116723.112975034,124069.486953916,131835.157207294,140076.889968192,148851.228388408,158215.354868999,168227.835083124,178949.283416522,190442.964393412,202775.361893884,216016.70150415
"9",240615.839449697,257349.44432269,274525.849181581,292332.065626178,310939.676010911,330509.743136249,351196.776987447,373151.997773909,396526.031159687,421471.205970158,448143.535696629,476704.491535991,507322.604246417,540174.981153801,575448.696011344
"10",472442.723597483,505298.70602367,539024.114900173,573986.141319816,610521.68367929,648946.983431556,689565.417710225,732673.902449783,778568.187973508,827547.367313268,879917.768593797,935996.436521486,996114.276782091,1060619.0344138,1129878.02395596
"11",392246.226651809,419524.951743496,447525.519143959,476552.789948768,506886.474739598,538789.133105912,572512.644585112,608303.523859446,646407.31814697,687072.349634579,730552.948005673,777112.339763599,827025.260077173,880580.424702586,938082.796739215
"12",2281.51042616308,2440.17784350177,2603.04387518764,2771.88175556163,2948.31842465768,3133.88107042421,3330.03475654905,3538.21334023266,3759.84505625756,3996.37427448382,4249.2803109055,4520.09423000429,4810.41403405209,5121.91904722781,5456.38309720009
"13",204030.5750929,218219.861387907,232784.620658125,247883.429335539,263661.781690227,280256.250403899,297797.853037803,316414.816532936,336234.864639913,357387.164380812,380004.007626751,404222.31469879,430184.990886709,458042.215086033,487952.616391861
"14",581214.912357791,621635.445905426,663125.576991435,706137.036478734,751084.288116053,798356.3830298,848326.545667772,901360.052158056,957820.744158952,1018076.57598912,1082504.40342572,1151494.26490143,1225453.25193333,1304809.17200043,1390013.90804789
"15",24894.3155429028,26625.5882511651,28402.6734309254,30244.9194383393,32170.0783484873,34194.8138134311,36335.1115951563,38606.6170500789,41024.9140621292,43605.7626555857,46365.304145901,49320.2444739642,52488.0199811281,55886.9543062349,59536.4022666202
"16",17.7721107869221,19.008070474203,20.2767358093748,21.59191959049,22.9662950828349,24.4117585349658,25.9397221943933,27.5613553030336,29.2877832678615,31.1302571937457,33.1003004006054,35.2098392833639,37.4713217058985,39.8978289802923,42.5031785224889
"17",11417.9731261098,12212.0349360881,13027.1090020468,13872.0695811368,14755.0588199306,15683.7196254036,16665.3839984192,17707.2277972528,18816.3986930103,20000.125148663,21265.8105076755,22621.1170690288,24074.0421399807,25632.9900397292,27306.8379919822
"18",334282.251719521,357529.877845655,381392.676517149,406130.458033239,431981.598944244,459169.859167157,487909.896687349,518411.798157075,550884.824781072,585540.603132316,622595.879439489,662274.982280523,704812.04763074,750453.126514214,799458.116576319
"19",84827.5647579314,90726.8893579788,96782.320331901,103059.7872135,109619.780470448,116519.081579767,123812.16218001,131552.333862235,139792.698853671,148586.959588377,157990.117651792,168059.098723083,178853.317223041,190435.211147309,202870.732153576
"20",108028.425959128,115541.252158995,123252.880777303,131247.27350961,139601.465305199,148387.767748561,157675.550789478,167532.707090012,178026.862627792,189226.407808849,201201.387514412,214024.296934932,227770.800578201,242520.413801189,258357.126451318
"21",7543.16133855703,8067.74974692774,8606.21967523683,9164.4338083871,9747.77116789684,10361.2809578789,11009.8069836619,11698.0899026035,12430.8517448378,13212.8679178444,14049.0293541073,14944.3980810774,15904.2574359422,16934.1596236102,18039.9692930458
"22",14304.2800842235,15299.069825684,16320.1834322366,17378.738453944,18484.9352521276,19648.3487666367,20878.1644371077,22183.3720576863,23572.9261325922,25055.882398477,26641.5156499664,28339.4250995924,30159.6297238343,32112.658251203,34209.6320002031
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",330787.656016793,353792.25074447,377405.587137565,401884.759161289,427465.651406966,454369.684853388,482809.273341901,512992.307178182,545125.859751875,579419.345724938,616087.245057843,655351.541402391,697443.923141234,742607.869104449,791100.559533501
"25",1744.36088686023,1865.67229242332,1990.1938071683,2119.28118258124,2254.17831988196,2396.05285148675,2546.02491042616,2705.19077692324,2874.64242155388,3055.48416246767,3248.84702910504,3455.90161969007,3677.86970945189,3916.03525103171,4171.75444307146
"26",5158.87806445223,5517.65173028421,5885.9191673342,6267.68995642569,6666.64288448288,7086.23117848239,7529.76758683996,8000.49431530027,8501.64082643902,9036.47309292906,9608.33609712256,10220.6918287944,10877.1536431186,11581.5187710715,12337.7981328816
"27",1097089.93265223,1173386.94326912,1251702.9054387,1332890.49755164,1417732.05326462,1506961.93755412,1601284.64184592,1701389.65433794,1807963.7555046,1921701.48839359,2043314.19818956,2173538.11505514,2313141.65681957,2462932.34412938,2623763.14284986
"28",773385.914249262,827170.961023476,882379.253756416,939611.881793636,999420.346147103,1062322.33232551,1128814.46620523,1199382.79835556,1274511.46933719,1354690.09278894,1440420.1267811,1532220.57088738,1630633.11608186,1736227.01881296,1849603.57050032
"29",38000.3619824395,40643.0934002112,43355.7560657055,46167.8845980305,49106.576977188,52197.2697323652,55464.3646041477,58931.7437221529,62623.1953503815,66562.7766938232,70775.1268927293,75285.7470733091,80121.2532225597,85309.615784728,90880.379264755
"30",49295.2959665216,52723.5324332564,56242.4860128876,59890.4698797503,63702.6364848648,67711.982860707,71950.1637907642,76448.1598738591,81236.83005338,86347.382120458,91811.7787530583,97663.1008195555,103935.87544982,110666.386824572,117892.960989137
