"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,-20365.5550668836,79.3682391065668,71.5630171489684,63.9825933008251,56.6200367183555,49.4642938287725,42.5061708705616,35.7305605858564,29.1253545329237,22.6754115089425,16.3682395090873,10.1903745708405,4.12875482908566,-1.83115191970137,-7.69933698212844
"2",0,-6001.69723373489,23.3896959629983,21.0895092526534,18.8555701999321,16.6858362911662,14.5770500422295,12.526502092318,10.5297403335971,8.58319643647701,6.68240831279763,4.82369458920948,3.00308745230723,1.21673759249461,-0.53963760760962,-2.26898257029825
"3",0,-21489.8209023973,83.7497057545042,75.5136020961363,67.514706396003,59.7457051729871,52.194934639745,44.8526934991241,37.7030405208643,30.7331988097867,23.9271913114062,17.2718364150496,10.7529268804647,4.35667977359844,-1.93223934617708,-8.12437335052527
"4",0,-127.797495820819,0.498049877396284,0.449070715359881,0.401502201772075,0.35530084404968,0.310397279316021,0.266733814809982,0.224215650058397,0.182766802158824,0.142292257584131,0.102713626673221,0.063946420676416,0.0259086740491057,-0.0114908053832323,-0.0483147148523813
"5",0,-45.3006597622395,0.176544836820582,0.159183085388833,0.142321369615473,0.125944272611491,0.11002720709098,0.0945497227157261,0.0794782152062226,0.0647857508325274,0.0504386498840574,0.03640912543176,0.022667228553729,0.00918390474043917,-0.00407317108701477,-0.0171262233714913
"6",0,-40614.9868793776,158.283924986943,142.717985987998,127.600361453078,112.917229179104,98.6465450233227,84.7699739439995,71.2573875267117,58.0846379297436,45.2215290910972,32.6431482354819,20.3226441979059,8.23396773287095,-3.65186271507991,-15.3547727715923
"7",0,-27607.3945836886,107.590993102203,97.010292403691,86.73432635676,76.7536995638075,67.0534278513951,57.6210482631868,48.4360814879328,39.4821134155209,30.7386187497905,22.1886634223338,13.8139957800449,5.59690925845644,-2.48229588748654,-10.4371637994191
"8",0,-35731.5163806989,5036.03433459529,5147.65123473784,5254.04141984212,5357.91176892226,5461.3868043204,5566.15377874579,5673.54915930424,5784.65378122908,5900.34075578803,6021.33258618106,6148.2298679488,6281.54170153924,6421.70397052725,6569.10763173099
"9",0,-102439.730764545,399.226096434344,359.965450756834,321.835550970049,284.801533760852,248.807799628179,213.80810328701,179.726454604766,146.501947397483,114.058420836402,82.3330394637887,51.2580788698979,20.7678372507798,-9.21078306331765,-38.7280388446525
"10",0,-201137.653770763,783.86969309405,706.782472642604,631.91544056288,559.200144982431,488.527416743687,419.806455280283,352.888055415358,287.652629982913,223.950638966751,161.658706632559,100.643858023104,40.7770893909037,-18.0851245978847,-76.0414617408533
