"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"31",802792.42655,842932.04768,885078.64959,929332.58282,975799.21125,1024589.17201,1075818.63065,1129609.56238,1186090.04042,1245394.54252,1307664.26933,1373047.48331,1441699.85712,1513784.84966,1589474.09238
"32",1725563.32416,1811841.4901,1902433.56494,1997555.24312,2097433.00474,2202304.65558,2312419.88789,2428040.88272,2549442.92632,2676915.07277,2810760.82671,2951298.86761,3098863.81156,3253807.00187,3416497.35193
"33",927289.3491,973653.8163,1022336.5072,1073453.3329,1127125.99895,1183482.29945,1242656.4137,1304789.23515,1370028.6961,1438530.1315,1510456.63765,1585979.47,1665278.4435,1748542.36525,1835969.4833
"34",9563191.7725,10041351.359,10543418.921,11070589.873,11624119.3675,12205325.3295,12815591.6015,13456371.182,14129189.736,14835649.2245,15577431.687,16356303.2705,17174118.437,18032824.358,18934465.5725
"35",9266327.4444,9729643.8174,10216126.0032,10726932.3018,11263278.9204,11826442.8672,12417765.009,13038653.2614,13690585.9194,14375115.222,15093870.9792,15848564.5266,16640992.758,17473042.392,18346694.5116
"36",11933626.1252,12530307.4279,13156822.8033,13814663.9448,14505397.1367,15230666.9922,15992200.3427,16791810.3585,17631400.8831,18512970.9277,19438619.4683,20410550.4475,21431077.9632,22502631.8667,23627763.4587
"37",19333791.6135,20300481.1919,21315505.2474,22381280.5125,23500344.5404,24675361.7656,25909129.8557,27204586.3453,28564815.6612,29993056.4479,31492709.2662,33067344.7377,34720711.9714,36456747.5727,38279584.9436
"38",6429482.1696,6750956.2815,7088504.097,7442929.299,7815075.7668,8205829.554,8616121.0317,9046927.083,9499273.4343,9974237.1063,10472948.9619,10996596.408,11546426.2341,12123747.5421,12729934.9212
"39",1778616.48576,1867547.31008,1960924.6752,2058970.90944,2161919.45472,2270015.4272,2383516.19904,2502692.00896,2627826.60928,2759217.93984,2897178.83648,3042037.77856,3194139.6672,3353846.65088,3521538.98368
"40",1846387.23507,1938706.59651,2035641.92625,2137424.02299,2244295.22394,2356509.98508,2474335.48422,2598052.25883,2727954.8718,2864352.61539,3007570.24596,3157948.75803,3315846.19596,3481638.5061,3655720.43112
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
