"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",27470.1341886848,51241.7857598423,54648.7398309504,58181.1284691153,61873.0563474739,65756.5324492296,69862.2650215469,74220.3022949702,78860.5773878788,83813.3588565245,89109.6505294202,94781.5402858062,100862.519876355,107387.784575184,114394.515664847
"2",8095.40559189801,15100.8741407815,16104.8981754308,17145.8875854359,18233.8929623745,19378.3472869144,20588.3002642349,21872.607029749,23240.0888390566,24699.6657911065,26260.4746751417,27931.9717213414,29724.0269009418,31647.0122064012,33711.8849043633
"3",28986.6032102209,54070.5517475282,57665.5842508581,61392.9758662879,65288.7139772889,69386.574590637,73718.9611764306,78317.5807772189,83214.0189186745,88440.2151212392,94028.8847859319,100013.887146707,106430.562833079,113316.05008963,120709.582743625
"4",172.379998858189,321.551358610693,342.93060392234,365.096973673867,388.264480532615,412.633986854129,438.398192046236,465.745654524716,494.864209439778,525.943797875652,559.178974157841,594.771095540797,632.930328738085,673.877530205699,717.846019449478
"5",61.10391778755,113.981018190674,121.559366352501,129.416728243043,137.628965426083,146.267277936264,155.399972540282,165.093887746132,175.415606061863,186.43245620063,198.213402333598,210.829819983703,224.356207324166,238.870852015834,254.456459341647
"6",54783.6352107296,102191.39374528,108985.875612526,116030.51141584,123393.316015527,131138.124831711,139326.179334725,148017.404604539,157271.496191702,167148.818633761,177711.202834536,189022.641549363,201149.927398898,214163.250098113,228136.760142868
"7",37238.3090626927,69462.9826778576,74081.4242006881,78869.9038927494,83874.6538016578,89139.0650315343,94704.7654995691,100612.488331362,106902.810639589,113616.764265336,120796.377776724,128485.14923883,136728.479819024,145574.079982013,155072.352401573
"8",54592.8519151065,101642.001875195,108201.440066473,114992.0753175,122081.024743956,129530.873758247,137401.310986031,145750.439127502,154635.882169631,164115.695624787,174249.167669308,185097.513284472,196724.50609495,209197.065864421,222585.809135885
"9",138176.108685134,257748.670419147,274885.814632345,292653.901177121,311224.477544671,330758.550935905,351410.58509071,373331.72422853,396672.533107069,421585.264390994,448225.868736101,476755.749614864,507343.372083664,540165.770370765,575409.967972511
"10",271305.069826687,506082.575716808,539730.89737283,574618.056760326,611080.883824271,649435.510848355,689985.224165459,733026.790505229,778855.840603461,827771.317952234,880079.427300444,936097.080379517,996155.053871475,1060600.94928926,1129801.98249424
"11",225251.41058515,420175.76064379,448112.326272349,477077.438619718,507350.751435644,539194.733671313,572861.189476905,608596.509656999,646646.142142039,687258.284963232,730687.165371121,777195.899466335,827059.115312199,880565.409502843,938019.66321014
"12",1310.18071517143,2443.96329047519,2606.45705418221,2774.93338826583,2951.01890219123,3136.24025671057,3332.06207701937,3539.91749977924,3761.23418226522,3997.45577218132,4250.06098971864,4520.58025719865,4810.61095391119,5121.83171092621,5456.01587937869
"13",117166.646150994,218558.385777034,233089.85392179,248156.330291099,263903.279593559,280467.22736434,297979.151951364,316567.215859495,336359.091193977,357483.880396092,380073.822055538,404265.779066459,430202.601006586,458034.404788238,487919.776891124
"14",333768.612586125,622599.788739511,663995.084536705,706914.440085451,751772.234922915,798957.38587201,848843.005674134,901794.186900675,958174.624089236,1018352.08758969,1082703.28139823,1151618.08035713,1225503.41727877,1304786.92307257,1389920.35928675
"15",14295.8155122506,26666.892516233,28439.91575683,30278.216812987,32199.5441528271,34220.5556759972,36357.2323599272,38625.2116990388,41040.0712758528,43617.5632349785,46373.8223908655,49325.5476775761,52490.1686388998,55886.0013509359,59532.3954314064
"16",10.2058165300933,19.0375576868005,20.3033231940142,21.615690665081,22.9873307903016,24.4301357115936,25.9555142607361,27.574630066944,29.2986040386207,31.1386816553114,33.1063815958527,35.2136252529765,37.4728556377677,39.8971486632485,42.5003180333441
"17",6556.88793907156,12230.9794613042,13044.1904870073,13887.3416832471,14768.5735422605,15695.5263326232,16675.5298607287,17715.7563788821,18823.3506679996,20005.5375769824,21269.7174675588,22623.5494249716,24075.0276387242,25632.5529593052,27305.0002255757
"18",191965.004676113,358084.513811063,381892.7685381,406577.577029357,432377.267401592,459515.522327473,488206.935545362,518661.488136151,551088.356688871,585699.061967896,622710.26290602,662346.193993189,704840.899926641,750440.33017753,799404.312570508
"19",48713.0973351305,90867.6339474121,96909.2238335863,103173.248264469,109720.185417185,116606.797167304,123887.538849989,131615.695266443,139844.34717182,148627.17015016,158019.143634667,168077.169428711,178860.638790328,190431.963945063,202857.078832877
"20",62036.429357898,115720.491260134,123414.493167973,131391.766856549,139729.331623014,148499.474089315,157771.543442755,167613.398228363,178092.63707893,189277.616206836,201238.352282306,214047.310089806,227780.124639215,242516.278469137,258339.738863345
"21",4331.73760850379,8080.26524408428,8617.50437485258,9174.52315865215,9756.69952408147,10369.0809322224,11016.5097386492,11703.7242184763,12435.4444924637,13216.4435804948,14051.6104452002,14946.0049909119,15904.9084951049,16933.8708711214,18038.7551924037
"22",8214.37925325562,15322.8032669666,16341.5828822456,17397.8711339429,18501.8663108423,19663.1400474538,20890.8750342157,22194.0565477473,23581.6354714818,25062.6630144207,26646.410235707,28342.4723217453,30160.8643431402,32112.1106828442,34207.3296716623
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",189958.197324049,354341.088530357,377900.451182973,402327.203963242,427857.183535359,454711.734441536,483103.206947604,513239.386891454,545327.263931542,579576.148027537,616200.432756481,655422.008665854,697472.473814442,742595.206541017,791047.31799624
"25",1001.7170941038,1868.56650915082,1992.80340117572,2121.61435128628,2256.24300796264,2397.85660054474,2547.57492680623,2706.49371607487,2875.70449738167,3056.31103674408,3249.44390807211,3456.2732186176,3678.0202672999,3915.96847683387,4171.47368152105
"26",2962.53853344569,5526.21126134396,5893.63693800151,6274.5902102379,6672.74911750817,7091.56569470767,7534.35169874317,8004.34770610905,8504.78187353087,9038.9185407706,9610.10134296932,10221.7908178688,10877.5989119765,11581.3212890326,12336.9677917434
