"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-46468.836188702,18926.178912084,29750.353904982,30043.3346586606,31683.9890350061,33229.3345616799,34702.8576306215,35962.6620942608,37655.5242616007,39165.3776373635,40731.1453209634,42467.3316688724,44046.7655696361,46021.0789331236,48081.8889443474,50353.7135356559
"2",-73152.6538799598,29794.1659260681,46833.9110839353,47295.1302776068,49877.8982707351,52310.6281294061,54630.2929367049,56613.5154096455,59278.4704655922,61655.3275109179,64120.206564913,66853.3638740103,69339.7567191078,72447.7808047929,75691.9705379105,79268.3458512204
"3",-20167.3284027631,8213.901981488,12911.5597999377,13038.7125244391,13750.7513533014,14421.4264350319,15060.9308044013,15607.6819713073,16342.3788216184,16997.6504190283,17677.1886530647,18430.688059978,19116.1573888684,19973.0031685042,20867.3882113183,21853.3529173042
"4",-48065.7111578117,19576.5662290331,30772.7077944534,31075.7566608427,32772.7911894019,34371.2416256155,35895.4014831279,37198.4984026825,38949.5348082128,40511.2734375059,42130.8478295449,43926.6972305442,45560.4074614766,47602.5669722237,49734.1955500592,52084.0900977122
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-1650.10528215259,773.68296162255,1183.27421389925,1197.09157305112,1265.05328288128,1329.85334786331,1392.97258082534,1454.33528263661,1527.77093405173,1594.64258476161,1664.6992089384,1739.53757465542,1815.42267371868,1905.59933936309,2000.75160263451,2106.24268546076
"7",-38701.8738376387,15762.7917653827,24777.7766359502,25021.7875634432,26388.2172908317,27675.2683960191,28902.5017259509,29951.7380969695,31361.6494142144,32619.1406588847,33923.2005116225,35369.1946550605,36684.6365037264,38328.956278918,40045.315368328,41937.4193276065
"8",-35314.3098042408,14383.0790769068,22608.9848828291,22831.6376081505,24078.4641121643,25252.860009996,26372.6739451767,27330.0709611671,28616.5731451627,29763.9965335655,30953.9123965662,32273.3390850787,33473.6406747241,34974.033610293,36540.1602714951,38266.6489033168
"9",-298.487411418086,121.570209546957,191.098096101984,192.980025450254,203.518586897311,213.444942287045,222.909954122548,231.002168228379,241.876080531377,251.574456002919,261.631990917481,272.784191218357,282.929509574858,295.611292399923,308.848676802263,323.44148981122
"10",-9793.71271146346,3988.85735555403,6270.14668603487,6331.89493576524,6677.67716404191,7003.37221575509,7313.93006078414,7579.44484598309,7936.23031864579,8254.4450924273,8584.44429439898,8950.36071735972,9283.24019386424,9699.34396257687,10133.6776545824,10612.4845115089
"11",-131767.233517217,53667.1550541323,84360.232616796,85191.0101138266,89843.2567885316,94225.2452537636,98403.5736749533,101975.880693766,106776.167990738,111057.514754233,115497.412383429,120420.549942417,124899.199556702,130497.571088134,136341.212896022,142783.208583461
"12",-375716.345892861,153024.593794786,240541.730162131,242910.579327167,256175.827876061,268670.472023496,280584.407336336,290770.3550146,304457.721362993,316665.399296039,329325.163583049,343362.820854407,356133.081096885,372096.076114867,388758.425980417,407126.900589154
"13",-9714.88155066341,3956.75040497365,6219.67727154871,6280.92849972491,6623.92747075487,6947.00095254159,7255.05906836591,7518.43668220805,7872.35033177696,8188.00374173813,8515.34672727613,8878.31783072894,9208.51790740955,9621.27239066091,10052.1100620284,10527.0629258106
"14",-430959.555045546,175524.465713785,275909.62742102,278626.778712108,293842.474603695,308174.260695388,321839.953686715,333523.585518643,349223.46484873,363226.09097421,377747.275429767,393848.950384482,408496.877693865,426806.981318955,445919.268922706,466988.540294506
