"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-46468.836188702,-69687.3689602472,-67708.11227515,-67348.7945247055,-67001.387163209,-66077.3388844796,-64861.6766431156,-64236.3235710569,-59366.432289707,-51619.0514660695,-43389.9832474784,-34620.8304766943,-25267.590649257,-15282.1068287779,-4606.51912585145,6828.96382566947
"2",-73152.6538799598,-109703.973707396,-106588.167659561,-106022.51871423,-105475.619538701,-104020.954610173,-102107.22220906,-101122.772413708,-93456.4415750717,-81260.2792550958,-68305.8300166313,-54501.163283008,-39777.0089548929,-24057.556915943,-7251.72237637848,10750.362353222
"3",-20167.3284027631,-30476.453247979,-29600.1124869929,-29453.2127256107,-29311.8972447815,-28918.6087978814,-28397.853611152,-28135.7603585817,-26014.0568212298,-22629.5140405514,-19031.0215109653,-15192.4312303927,-11093.8179217458,-6713.33841719889,-2024.77836293224,3003.45028773375
"4",-48065.7111578117,-72082.1355496277,-70034.8628124493,-69663.1973058131,-69303.8514965419,-68348.0488169398,-67090.6110601982,-66443.768080603,-61406.5257687919,-53392.9106439072,-44881.0552004085,-35810.5555130615,-26135.8969418525,-15807.2676838087,-4764.81952020143,7063.63726119874
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-1650.10528215259,-2493.60527472552,-2421.90244498802,-2409.88300094468,-2398.32046690706,-2366.14132400028,-2323.53276103904,-2302.08810299939,-2128.48879604626,-1851.56307756843,-1557.13183700069,-1243.05562522705,-907.704143387685,-549.290166886045,-165.668818649252,245.74445796952
"7",-38701.8738376387,-58039.5805566659,-56391.1437071867,-56091.8835541242,-55802.5430856094,-55032.9434111375,-54020.4711980703,-53499.6417915215,-49443.7210197361,-42991.2642753028,-36137.6310511599,-28834.184869392,-21044.2779692304,-12727.8025215613,-3836.56955238324,5687.547142424
"8",-35314.3098042408,-52959.3925468419,-51455.2429111578,-51182.1769255765,-50918.1623087961,-50215.9254975604,-49292.0746715963,-48816.8333278544,-45115.9261569004,-39228.2511132059,-32974.5144593237,-26310.3368512404,-19202.2782869738,-11613.7415779072,-3500.75570756269,5189.71775349401
"9",-298.487411418086,-447.629079627067,-434.915543786986,-432.607506093702,-430.37597382546,-424.440452110162,-416.631780550274,-412.614894443589,-381.333688454544,-331.569247517596,-278.710741214321,-222.383061750384,-162.303563907101,-98.162916971449,-29.5894643059941,43.8650911432265
"10",-9793.71271146346,-14687.2211003357,-14270.0754806354,-14194.3461278838,-14121.1269996517,-13926.3757562048,-13670.1643317795,-13538.3657177384,-12511.9936340352,-10879.1655220341,-9144.81758830329,-7296.64212286975,-5325.36521317219,-3220.83736499441,-970.864101971503,1439.26371544084
"11",-131767.233517217,-197605.805835231,-191993.416946186,-190974.533975518,-189989.424167558,-187369.188827698,-183922.051727517,-182148.797870378,-168339.713003031,-146371.206295317,-123036.824743173,-98170.9771165714,-71648.8896745266,-43334.008426072,-13062.2656188541,19364.2394545345
"12",-375716.345892861,-563446.080548277,-547443.116969074,-544537.911016031,-541729.004085178,-534257.759366101,-524428.71689307,-519372.524776737,-479997.797263607,-417357.587998634,-350822.772555014,-279921.189904033,-204297.064573068,-123561.031544258,-37245.2739260617,55214.4952449543
"13",-9714.88155066341,-14569.0013095541,-14155.2133585442,-14080.093563462,-14007.4637861639,-13814.280130101,-13560.1309934725,-13429.3932468335,-12411.2825965585,-10791.5973761973,-9071.20948678108,-7237.91028201514,-5282.50049604492,-3194.9123295548,-963.04946150293,1427.67885153102
"14",-430959.555045546,-646292.009632066,-627936.060555193,-624603.689362858,-621381.776902063,-612812.002649194,-601537.753145811,-595738.126999604,-550573.961894368,-478723.490359766,-402405.771394855,-321079.22039942,-234335.750958829,-141728.747673708,-42721.6086134992,63332.9227330012
"15",-46800.8782615866,-70185.3185866293,-68191.9191373016,-67830.0338859241,-67480.1441553388,-66549.4930878052,-65325.1443642457,-64695.3228539236,-59790.6338629673,-51987.8942856852,-43700.0254349821,-34868.212875815,-25448.1396775877,-15391.3047938193,-4639.43490870894,6877.76004159381
"16",-30953.6683421168,-46419.921045366,-45101.5050736035,-44862.1575386716,-44630.7436731824,-44015.2196530016,-43205.4467552245,-42788.8886160493,-39544.9726554318,-34384.3127978094,-28902.7929510309,-23061.5137438024,-16831.1643879278,-10179.6667407603,-3068.47937053866,4548.88692590647
"17",-35588.4362711532,-53370.488562634,-51854.6629643396,-51579.4773071501,-51313.4133080322,-50605.725407047,-49674.7032159483,-49195.7728227593,-45466.1374195943,-39532.759450106,-33230.4783196573,-26514.5701974998,-19351.3355047275,-11703.8929641956,-3527.93023903826,5230.0028109509
"18",-101827.232782265,-152706.039658797,-148368.891412396,-147581.517865387,-146820.243590015,-144795.375129068,-142131.492592421,-140761.155457897,-130089.755123691,-113112.907493957,-95080.5375527782,-75864.6794971793,-55368.9105622934,-33487.7043824142,-10094.2725012672,14964.3190192932
"19",-31337.8174842515,-46996.0134377264,-45661.2353380217,-45418.9173483708,-45184.6315560927,-44561.4686332789,-43741.6460392502,-43319.9182238932,-40035.7437814156,-34811.0378167082,-29261.4897850239,-23347.7176475324,-17040.046814106,-10306.0010489267,-3106.56059971521,4605.34068660371
"20",-4999.44348834519,-7497.45618191907,-7284.51385628418,-7245.85592863998,-7208.47941036902,-7109.06380783492,-6978.27433504624,-6910.99446282041,-6387.05738646551,-5553.53978961304,-4668.19888225499,-3724.75189144378,-2718.46471492436,-1644.15629352226,-495.601653356235,734.707850017844
"21",-86112.6633752159,-129139.557585142,-125471.74317807,-124805.881708342,-124162.09170664,-122449.712670529,-120196.935944581,-119038.077186974,-110013.549287828,-95656.6672911565,-80407.1573021216,-64156.8019541395,-46824.0590136633,-28319.6875321496,-8536.46579849421,12654.9384780485
