0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584,-8584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1,-585.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15,31189.15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05,-22020.05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
