1527240.31,294060.36,67709.92,14279.14,29212.12,23267.41,12901.59,137900.36,212543.09,14032.91,652.66,52703.47,48316.91,79739.13,132266.54,132940.50,647591.07,20015.57,157570.43,3291.28,212895.69,38784.39,104028.65,472.34,5952.36,16358.39,5859.97,1026720.31,254982.39,249177.81,145260.26,60453.20,13656.02,1545129.21,0.00,8265.39,289743.53,86810.61,5493.92,446.56,180980.83,852319.30,262103.92,91259.03,92449.76,17042.38,44168.80,42623.64,5011.92,41803.80,11213.52,4034.58,29743.19,99.91,837.40,5512.67,797.68,2120.54,7876.17,6326.11,8297.56,924.29,129096.42,220725.61,106381.01,78127.66,55239.22,499.95,5873.13,0.00,109403.93,6628.62,756.87,723903.88,337270.50,2193.54,20281.73,9845.26,11092.39,2609.95,7729.52,46.68,174.73,22453.82,400094.16,48182.30,978423.13,19367.65,865000.54,62285.56,256894.21,3599973.14,49167.46,459048.98,56061.09,682685.38,245200.47,299749.27,109001.95,304021.43,857069.08,343207.01,68441.06,91776.16,92525.95,13626861.99,210757.85,61066.72,13844.25,32051.02,74071.68,0.00
7253766.63,1762719.54,747697.98,101361.83,224768.51,152314.31,99889.96,834025.16,1261102.17,91647.11,529.67,105429.58,219597.30,200891.90,442690.59,466431.39,2769803.81,121381.92,300940.53,6594.95,627904.80,115779.34,621780.83,868.61,6431.98,61301.35,19209.52,4531202.23,674504.74,664701.06,843452.36,123055.23,229822.84,3068540.82,0.00,29280.15,392575.08,88091.58,21172.82,487.27,491877.65,537903.05,1631592.87,169266.52,210762.83,20602.59,51833.79,45311.39,111150.16,37837.02,48997.39,7069.92,61398.56,454.08,4535.60,8042.87,6552.92,44463.11,12711.93,10450.52,8814.66,1544.85,167042.88,269402.87,235087.02,238519.03,99788.04,899.87,6679.47,0.00,193520.75,13531.83,259.79,1516680.76,509908.92,3894.12,22201.18,10398.42,20322.36,2856.02,65819.19,42.36,210.29,29563.39,-207565.92,68708.40,1365337.83,16813.42,891267.48,50670.11,327921.91,10360144.54,124694.34,716921.71,136560.09,2246249.41,389511.04,259308.10,255616.12,633779.97,2061511.72,615500.67,57358.33,1957793.44,160337.00,0.00,71671.65,45607.31,747.23,32705.33,90670.96,0.00
151542.90,7039.41,439.78,1231.71,5019.08,2851.39,1761.57,2810.05,3162.23,122.48,87.86,870.67,1775.06,22406.83,44736.87,22836.58,9001.12,520.66,14596.39,27.67,20313.36,3832.32,9547.47,67.84,2510.45,6587.14,642.42,245995.61,59079.98,17550.71,29305.24,6290.75,12458.36,690679.17,0.00,1285.21,66337.55,7922.58,427.89,75.54,14608.44,13246.10,31331.58,37228.16,8544.19,569.42,3525.08,11845.92,1182.47,1089.80,1455.98,1699.89,6095.17,77.92,790.21,10.95,134.56,609.21,2639.49,365.75,1787.58,164.40,21556.84,89330.40,16160.75,12627.58,22557.92,111.00,1102.45,0.00,31242.56,2424.01,44.99,551521.98,85300.35,568.97,6370.17,4566.97,1834.68,810.76,7072.34,10.64,27.30,3060.91,645022.65,6859.34,290185.16,1625.13,164593.88,10362.77,36540.71,930309.94,5719.25,85181.54,16637.24,501067.79,167942.42,727532.74,56709.49,319672.23,94812.48,43796.63,19028.66,188928.77,24934.44,691608.20,11628.03,50750.25,872.05,14358.51,11396.66,0.00
102388.16,31541.81,4732.98,388.15,1516.07,1833.65,264.55,4126.91,10791.53,656.93,20.78,113.39,626.65,3285.03,20076.13,9255.37,9574.06,193.29,1648.69,22.41,12910.67,2435.70,5057.81,0.00,0.00,1757.73,77.15,63986.46,12485.22,5186.32,19484.73,1958.81,2693.30,255617.27,0.00,3807.72,16569.06,17647.01,413.38,72.96,6231.67,4470.34,8905.59,8008.75,7129.00,249.24,4402.58,10127.98,986.73,1176.49,619.60,176.20,11418.73,355.34,347.72,159.80,190.05,82.78,1105.82,557.78,835.33,129.24,28383.09,12411.99,4127.71,10357.97,11741.09,21.40,1305.99,0.00,17738.81,6636.47,62.93,382652.14,85225.96,284.38,5602.56,3137.87,3087.88,720.14,8943.96,14.14,20.47,5614.03,629.02,761.13,97853.18,1927.57,143129.04,4014.79,11033.95,1060520.20,378.30,114990.96,17182.45,49606.53,34714.32,13582.61,4527.42,15900.31,13521.74,3576.70,22058.63,149050.03,15214.40,0.00,6561.59,4177.15,119.85,7579.74,3791.26,0.00
