0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571,9402.428571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286,-7177.714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381,-2091.52381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762,-133.1904762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
