588325.9242,617742.2204,648629.3314,681060.798,715113.8379,750869.5298,788413.0063,827833.6566,869225.3394,912686.6064,958320.9367,1006236.984,1056548.833,1109376.274,1164845.088,1223087.342
1931187.201,2027746.561,2129133.889,2235590.584,2347370.113,2464738.618,2587975.549,2717374.327,2853243.043,2995905.195,3145700.455,3302985.478,3468134.752,3641541.489,3823618.564,4014799.492
970355.8026,1018873.593,1069817.272,1123308.136,1179473.543,1238447.22,1300369.581,1365388.06,1433657.463,1505340.336,1580607.353,1659637.721,1742619.607,1829750.587,1921238.116,2017300.022
7821325.306,8212391.572,8623011.15,9054161.708,9506869.793,9982213.283,10481323.95,11005390.14,11555659.65,12133442.63,12740114.77,13377120.5,14045976.53,14748275.36,15485689.12,16259973.58
9435951.808,9907749.398,10403136.87,10923293.71,11469458.4,12042931.32,12645077.88,13277331.78,13941198.37,14638258.28,15370171.2,16138679.76,16945613.75,17792894.43,18682539.15,19616666.11
7617004.058,7997854.261,8397746.974,8817634.323,9258516.039,9721441.841,10207513.93,10717889.63,11253784.11,11816473.32,12407296.98,13027661.83,13679044.92,14362997.17,15081147.03,15835204.38
20234214.14,21245924.85,22308221.09,23423632.14,24594813.75,25824554.44,27115782.16,28471571.27,29895149.83,31389907.32,32959402.69,34607372.82,36337741.47,38154628.54,40062359.97,42065477.96
9309472.51,9774946.136,10263693.44,10776878.11,11315722.02,11881508.12,12475583.53,13099362.7,13754330.84,14442047.38,15164149.75,15922357.24,16718475.1,17554398.85,18432118.8,19353724.74
1798089.002,1887993.452,1982393.125,2081512.781,2185588.42,2294867.841,2409611.233,2530091.795,2656596.385,2789426.204,2928897.514,3075342.39,3229109.509,3390564.985,3560093.234,3738097.896
1689535.81,1774012.601,1862713.231,1955848.892,2053641.337,2156323.403,2264139.574,2377346.552,2496213.88,2621024.574,2752075.803,2889679.593,3034163.572,3185871.751,3345165.339,3512423.606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
