"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0.000271698151813172,0.000714250917297213,0.000511308714729258,0.000896191683176994,0.00106639626538811,0.0012229710902951,0.00147378725452308,0.00149034836837411,0.0016160237912231,0.00173352501408542,0.0018438989243693,0.00194808703984859,0.00204693845105207,0.00214122079604426,0.00223162990577998,0.00231879784245761,0.00237537508377575,0.00249147210117035,0.00257188450429439,0.00266954118473773,0.00272440671843093
"2",0.00607316673069073,0.0159657010121368,0.011429091639253,0.0200322360536179,0.0238367551453079,0.0273366133974259,0.0329435541945586,0.0333137237786714,0.0361229219398608,0.0387494001346619,0.0412165598145064,0.0435454470438931,0.0457550418130162,0.0478625033545088,0.0498833857478338,0.0518318175782298,0.053095866990795,0.0556909400098184,0.0574883682435251,0.059671837246914,0.0608982094873058
"3",0.00485843651718017,0.0127711774300088,0.00914309101655059,0.0160254693282466,0.0190690239177633,0.021868854698008,0.0263523999337146,0.0266485820236015,0.0288958154833471,0.0309968941686109,0.0329705360757886,0.03483357531246,0.0366011935062114,0.0382871160125863,0.0399037843437279,0.0414624998289033,0.04247584671334,0.0445518637333983,0.0459897776493533,0.0477344418916222,0.0487155783428774
"4",0.011250569130129,0.0295775568608051,0.021172444506325,0.0371098088636041,0.0441576978641724,0.0506412012781076,0.0610298225910867,0.0617155160212282,0.066919641172147,0.0717852601826097,0.0763557268790872,0.0806700313792204,0.0847633360646005,0.088667430075747,0.092411128786419,0.0960206066503823,0.0983603363046011,0.103167720935474,0.106497464958849,0.110544232363867,0.112816039788175
"5",0.00645857700350994,0.0169715714980014,0.0121543951791515,0.0213035052143233,0.0253494635380552,0.0290714268972219,0.0350217318601331,0.0354157326236404,0.0384026842649615,0.0411954391283519,0.0438188655322939,0.0462953295578419,0.0486450023215368,0.0508861205526678,0.053035215600008,0.0551073042845412,0.0564653928859071,0.0592251522776656,0.0611366474156516,0.0634451940895897,0.0647497714764635
"6",0.00752666757130517,0.0197870492064957,0.014164434672731,0.0248265835906844,0.0295416444005518,0.0338791294050499,0.0408284150739081,0.0412871663063089,0.0447687122687221,0.0480238035322409,0.0510814428769499,0.0539677138925898,0.0567061395417316,0.0593179861853777,0.0618225308226453,0.0642372837556848,0.0658033869239204,0.0690195429754558,0.0712471526263306,0.0739536566146311,0.0754735255609245
"7",0.00968321367859797,0.0254572657590052,0.0182228384966009,0.0319399138515521,0.038005937213274,0.0435862014840402,0.0525279900406258,0.0531181451072459,0.0575972841831852,0.0617850713597434,0.0657188213386822,0.0694320929432278,0.0729551504368784,0.0763153547112624,0.0795375071198427,0.0826441359605571,0.0846574198085926,0.0887950711646691,0.0916609371042306,0.0951444136219871,0.0970997143349183
"8",0.00721457977353333,0.0189637739730635,0.0135771166886546,0.0237971673542619,0.0283167215953616,0.0324743559377799,0.0391307032992709,0.0395705634554218,0.0429075491356657,0.046027515584576,0.0489582560012166,0.0517247664382855,0.0543495893574302,0.0568531049239054,0.0592537870561851,0.0615684167780901,0.0630748973348706,0.0661576978150761,0.0682929412509592,0.0708820356110191,0.0723390297311256
"9",0.0067559799945202,0.0177597004307954,0.0127140778261272,0.0222844838666994,0.0265167494990197,0.0304101009253136,0.0366456642173159,0.0370575007644458,0.0401824661975893,0.0431041851471212,0.0458486875269987,0.0484393834131932,0.0508973848452805,0.0532417786455851,0.0554898662653627,0.057657363598123,0.0590654976288864,0.0619523377553646,0.0639518529563222,0.0663788933574267,0.0677432018710907
"10",0.00712592691179533,0.0187341980974869,0.0134102808797008,0.02350474741818,0.0279687653082901,0.032075310583679,0.0386557291256367,0.0390900242834702,0.0423862504505076,0.0454680682086101,0.0483629377753633,0.0510955554377371,0.053688192911761,0.0561609853251619,0.0585321842135406,0.0608183683427646,0.0622998320752217,0.0653447510510819,0.0674537565798501,0.0700173842316949,0.0714562967656149
"11",-0.000147115560560039,-0.00038649791177887,-0.000276856753392648,-0.000485258147555599,-0.000577418297876203,-0.00066219838556076,-0.00079759012364994,-0.000806568786245229,-0.000874600414386219,-0.00093820996005356,-0.000997963667877058,-0.00105437081655238,-0.00110789071427898,-0.00115893862779531,-0.00120789099928312,-0.00125508978772947,-0.00128618702297712,-0.0013490497169586,-0.00139259037288269,-0.00144501684832061,-0.00147473737175712
"12",0.00212888411095424,0.0055949764687217,0.00400634671710427,0.00702208764186868,0.00835572140908067,0.00958255955901927,0.0115452424281706,0.0116750770227138,0.0126596956397663,0.0135802901377418,0.0144450595906737,0.015261378008911,0.0160358956523472,0.0167746249646722,0.0174830160686012,0.0181660197532145,0.0186121923815625,0.0195218676817274,0.0201519370570077,0.0209143295542022,0.0213443054142614
"13",0.00514983935404486,0.0135372500081623,0.00969148197575947,0.0169866565751705,0.020212759691419,0.0231805207593876,0.0279331084204608,0.0282470517225705,0.0306290766160922,0.0328561793742547,0.0349482008375125,0.0369229849745067,0.0387966241193692,0.0405836669675657,0.0422973013505692,0.0439495065406225,0.0450234939165445,0.0472240277951147,0.0487481859638094,0.0505976283515946,0.051637608320953
