"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",2697.77621460712,5064.24101461479,7449.57829259012,9866.54972768486,12327.4231535177,14844.2812259724,17429.2475627885,20094.6671241229,22853.2542663289,25718.2251732019,28703.4112296405,31823.3763169416,35093.5220604523,38530.2000580131,42150.8220112598,45973.9759203567,50019.5481838293,54308.8500826929,58864.7548800183,63711.8421965154,68876.5528860821
"2",13933.2484162469,26155.3674110093,38474.9574086565,50957.9288353192,63667.6415967269,76666.4991396026,90017.1165737595,103783.25205071,118030.571631492,132827.333230801,148244.971881459,164358.705981259,181248.080532967,198997.546945825,217697.031679697,237442.5364816,258336.768921247,280489.795775163,304019.750849945,329053.581106424,355727.8458292
"3",4377.39127607913,8217.19915733087,12087.6293784735,16009.3889446902,20002.3835446347,24086.2184114168,28280.5652386996,32605.4548482919,37081.5174779447,41730.1975984005,46573.9379122124,51636.369668277,56942.4833932666,62518.8111083422,68393.6049273835,74597.0254961796,81161.3404832262,88121.1292815295,95513.5059062639,103378.353159463,111758.57363321
"4",1440.17223637554,2703.47824522492,3976.85907848914,5267.12738952265,6580.83219685717,7924.42366971326,9304.37384209419,10727.2729050164,12199.9082533224,13729.3351725132,15322.9373579216,16988.4895527874,18734.2137073079,20568.8389168385,22501.6601715849,24542.6004404381,26702.2758177121,28992.0630392409,31424.1727048442,34011.7263120833,36768.8389650008
"5",1847.63089371015,3468.35593710358,5102.00621015481,6757.32182401826,8442.70467269196,10166.429832343,11936.8004198984,13762.2711547432,15651.5497351871,17613.6875633052,19658.1573575734,21794.933514937,24034.5641598581,26388.2480641928,28867.9099919106,31486.2803532436,34256.9787711918,37194.6007510857,40314.8115397983,43634.4450320077,47171.6098151395
"6",1492.25924898406,2801.25551333684,4120.69097865222,5457.62469410534,6818.84254033703,8211.02796934735,9640.88709093924,11115.2484442116,12641.1449043398,14225.8869264853,15877.1252626008,17602.9158332131,19411.7779644644,21312.7564461503,23315.4824517797,25430.2378409218,27668.0226502529,30040.6250891639,32560.6973747758,35241.8355798899,38098.6653121233
"7",1217.99682876154,2286.41258770355,3363.34892731716,4454.56751275782,5565.60704519228,6701.92262715756,7868.98785083068,9072.37624216028,10317.8280953269,11611.3102845248,12959.0674214975,14367.6748369822,15844.0860821924,17395.6836099386,19030.3284815584,20756.4128443177,22582.9150483462,24519.4567378302,26576.3647755486,28764.7364244869,31096.5092397007
"8",7720.17605562658,14492.2443875429,21318.3197544197,28234.9219846138,35277.1577261296,42479.6036889213,49876.9538498858,57504.5354464431,65398.7330067206,73597.3669951778,82140.0184640838,91068.3645554905,100426.479851895,110261.157430829,120622.223971051,131562.87247397,143140.011448918,155414.626985254,168452.175064591,182322.994735134,197102.751312607
"9",11080.2460972882,20799.7373581354,30596.7412464151,40523.6722382875,50630.9164848,60968.0996389616,71585.0155277791,82532.3671097038,93862.3744746668,105629.318852587,117890.008255396,130704.259003978,144135.328442301,158250.375408061,173120.912848989,188823.285018008,205439.168862707,223056.093684096,241768.003876192,261675.852405615,282888.23657395
"10",838.698611182686,1574.39741829891,2315.9633974929,3067.36396907817,3832.41301605385,4614.86686100924,5418.49455199992,6247.13396134029,7104.73778738189,7995.41475093468,8923.46481496459,9893.41568786339,10910.0554947218,11978.4677102538,13104.0653727738,14292.627216324,15550.3356327589,16883.8159700587,18300.1791992393,19807.0667494733,21412.6987018327
