"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"17",3433905.8928,3605601.18744,3785881.24656,3975175.30896,4173934.07448,4382630.77824,4601762.31672,4831850.43288,5073442.95456,5327115.102,5593470.85728,5873144.4,6166801.62,6475141.70136,6798898.78632,7138843.7256,7495785.9144,7870575.204,8264103.9696,8677309.1688,9111174.624,9566733.3552
"18",142129.37344,149235.84216,156697.63424,164532.516,172759.14176,181397.09888,190466.95376,199990.30144,209989.81656,220489.30736,231513.77272,243089.46136,255243.93448,268006.1312,281406.43776,295476.7596,310250.5976,325763.12752,342051.28384,359153.84808,377111.54048,395967.11744
"19",476845.541406,500687.818488,525722.209428,552008.319876,579608.73594,608589.172698,639018.631368,670969.562874,704518.041006,739743.943068,776731.140276,815567.69736,856346.08176,899163.38616,944121.55578,991327.63314,1040894.01468,1092938.71596,1147585.65168,1204964.93442,1265213.18118,1328473.8402
"20",9973.5329,10472.209545,10995.8200256,11545.6110242,12122.8915734,12729.0361514,13365.4879583,14033.7623599,14735.4504789,15472.2230005,16245.8341522,17058.1258578,17911.0321527,18806.58376,19746.912948,20734.2585954,21770.9715245,22859.5201024,24002.4961035,25202.620907,26462.7519557,27785.8895565
"21",870024.09672,913525.30172,959201.56656,1007161.64456,1057519.72728,1110395.71348,1165915.4994,1224211.27396,1285421.83774,1349692.93016,1417177.57634,1488036.45528,1562438.27788,1640560.19202,1722588.20158,1808717.6117,1899153.49208,1994111.16652,2093816.7246,2198507.56124,2308432.93922,2423854.58614
"22",160321.620732,168337.701714,176754.586788,185592.316182,194871.931956,204615.528546,214846.305024,225588.620244,236868.051264,248711.453796,261147.026478,274204.377798,287914.596762,302310.326526,317425.842864,333297.135054,349961.991756,367460.091336,385833.095934,405124.750758,425380.988292,446650.037652
"23",740003.1442,777003.30112,815853.46606,856646.13974,899478.44664,944452.36874,991674.98738,1041258.73672,1093321.67344,1147987.75746,1205387.14484,1265656.50214,1328939.32774,1395386.29404,1465155.6088,1538413.38924,1615334.05818,1696100.76106,1780905.7992,1869951.08916,1963448.64356,2061621.07626
"24",1412.46790029,1483.09129566,1557.24585989,1635.10815324,1716.86356106,1802.70673856,1892.84207612,1987.48417961,2086.85838863,2191.20130818,2300.76137351,2415.79944183,2536.58941404,2663.4188849,2796.58982954,2936.41932078,3083.24028674,3237.40230084,3399.27241604,3569.236037,3747.69783885,3935.08273099
"25",14892.0143281,15636.6150395,16418.4457983,17239.3680823,18101.3364896,19006.4033159,19956.7234776,20954.5596533,22002.2876346,23102.4020136,24257.5221161,25470.398226,26743.9181373,28081.1140428,29485.1697413,30959.428227,32507.3996429,34132.7696255,35839.4081045,37631.378512,39512.9474376,41488.5948022
"26",86411.809309,90732.399731,95269.019761,100032.470753,105034.094263,110285.798988,115800.088969,121590.093374,127669.598098,134053.077995,140755.731875,147793.518449,155183.194407,162942.354076,171089.471764,179643.945368,188626.142668,198057.449833,207960.322297,218358.3384,229276.25532,240740.068086
"27",26102.2280868,27407.339496,28777.70646,30216.591783,31727.421387,33313.792455,34979.482071,36728.456184,38564.878977,40493.122938,42517.779066,44643.668022,46875.851442,49219.644006,51680.626209,54264.65751,56977.890399,59826.784896,62818.124157,65959.03035,69256.981881,72719.830971
"28",5875860.61924,6169653.65012,6478136.33238,6802043.14904,7142145.306,7499252.5713,7874215.20048,8267925.9628,8681322.2552,9115388.3696,9571157.793,10049715.6806,10552201.4634,11079811.5378,11633802.111,12215492.2186,12826266.8324,13467580.1732,14140959.1794,14848007.1396,15590407.4974,16369927.8694
"29",998189.51622,1048098.99246,1100503.9422,1155529.13892,1213305.5961,1273970.87532,1337669.41932,1404552.89052,1474780.53528,1548519.56142,1625945.53992,1707242.81676,1792604.95752,1882235.20524,1976346.96558,2075164.31382,2178922.52994,2287868.65632,2402262.08898,2522375.19378,2648493.95304,2780918.65116
"30",940302.78881,987317.92852,1036683.8251,1088518.01597,1142943.91673,1200091.11299,1260095.66837,1323100.45175,1389255.47453,1458718.24868,1531654.16096,1608236.8687,1688648.71252,1773081.14753,1861735.20533,1954821.96525,2052563.06409,2155191.21664,2262950.77778,2376098.3169,2494903.23236,2619648.39444
"31",1038407.1144,1090327.4696,1144843.8432,1202086.036,1262190.3376,1325299.8544,1391564.8472,1461143.0896,1534200.244,1610910.256,1691455.7688,1776028.5576,1864829.9848,1958071.484,2055975.0584,2158773.8112,2266712.5024,2380048.1272,2499050.5336,2624003.06,2755203.2136,2892963.3736
"32",191974.197339,201572.90721,211651.55253,222234.130197,233345.836638,245013.128478,257263.78491,270126.974196,283633.322922,297814.98906,312705.738513,328341.025386,344758.076712,361995.980499,380095.779528,399100.568472,419055.596928,440008.376742,462008.795652,485109.235386,509364.697131,534832.932024
"33",257148.85168,270006.29424,283506.60896,297681.93944,312566.0364,328194.33816,344604.05512,361834.25784,379925.97072,398922.26928,418868.38272,439811.80192,461802.392,484892.5116,509137.1372,534593.994,561323.69376,589389.8784,618859.37232,649802.34096,682292.458,716407.08088
"34",5526067.7477,5802371.13542,6092489.69199,6397114.17669,6716969.8873,7052818.382,7405459.3011,7775732.2618,8164518.8769,8572744.8184,9001382.062,9451451.1651,9924023.7257,10420224.9083,10941236.1574,11488297.9646,12062712.8568,12665848.505,13299140.9269,13964097.9776,14662302.8738,15395418.0195
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",42771.681488,44910.265568,47155.778848,49513.567784,51989.246176,54588.708488,57318.143912,60184.051104,63193.253656,66352.916344,69670.56216,73154.090264,76811.794784,80652.38456,84685.00376,88919.25392,93365.21664,98033.47744,102935.15136,108081.90888,113486.00432,119160.30456
"37",762355.178505,800472.937375,840496.584265,882521.4131,926647.48435,972979.8581,1021628.8516,1072710.2935,1126345.8086,1182663.0992,1241796.25365,1303886.0668,1369080.3698,1437534.3888,1509411.1079,1584881.66355,1664125.7466,1747332.0341,1834698.63555,1926433.5672,2022755.2459,2123893.0076
"38",204598.2144,214828.125,225569.5312,236848.0078,248690.4082,261124.9286,274181.175,287890.2338,302284.7456,317398.9828,333268.932,349932.3786,367428.9974,385800.4474,405090.4698,425344.9932,446612.2428,468942.855,492389.9978,517009.4976,542859.9726,570002.9712
"39",27323.1196938,28689.2756829,30123.7394661,31629.9264372,33211.4227578,34871.9939001,36615.5935929,38446.3732716,40368.6919377,42387.1265286,44506.4828607,46731.8070009,49068.39735,51521.8172175,54097.9080768,56802.8034819,59642.9436582,62625.090843,65756.345382,69044.16267,72496.370772,76121.189298
"40",1086.33740102,1140.65427102,1197.68698452,1257.57133378,1320.44990052,1386.47239558,1455.79601524,1528.58581624,1605.01510712,1685.26586234,1769.52915544,1858.00561328,1950.90589374,2048.45118858,2150.87374806,2258.41743548,2371.33830722,2489.9052227,2614.40048358,2745.12050798,2882.37653326,3026.49535994
"41",683109.6762,717265.16001,753128.418,790784.8389,830324.08095,871840.28505,915432.29925,961203.91416,1009264.10991,1059727.3155,1112713.68117,1168349.36526,1226766.83346,1288105.17528,1352510.43396,1420135.9557,1491142.75338,1565699.89107,1643984.88576,1726184.12988,1812493.3365,1903118.00322
"42",1421943.0017,1493040.15164,1567692.15928,1646076.76736,1728380.60567,1814799.63591,1905539.61772,2000816.59878,2100857.42869,2205900.30011,2316195.31513,2432005.08064,2553605.33473,2681285.60151,2815349.8816,2956117.3751,3103923.244,3259119.4062,3422075.3768,3593179.1468,3772838.1024,3961480.0081
"43",1952536.4404,2050163.262,2152671.4258,2260304.9966,2373320.2472,2491986.259,2616585.5716,2747414.8506,2884785.5932,3029024.873,3180476.117,3339499.9218,3506474.9188,3681798.6646,3865888.5972,4059183.0272,4262142.1794,4475249.2876,4699011.7524,4933962.3396,5180660.457,5439693.4802
"44",288002.54707,302402.67442,317522.80812,333398.94854,350068.89596,367572.34073,385950.95777,405248.50569,425510.93095,446786.47748,469125.80141,492582.09147,517211.19604,543071.7558,570225.34359,598736.61078,628673.44134,660107.1134,693112.46907,727768.0928,764156.4973,802364.3222
"45",322840.671,338982.7047,355931.8398,373728.4317,392414.8533,412035.5961,432637.3758,454269.2445,476982.7068,500831.8422,525873.4344,552167.106,579775.4613,608764.2345,639202.446,671162.5683,704720.697,739956.7317,776954.5683,815802.2967,856592.4117,899422.032
"46",38948.71047,40896.14598,42940.9533,45088.00095,47342.40099,49709.52105,52194.99711,54804.74697,57544.98432,60422.23353,63443.34519,66615.51246,69946.28808,73443.60249,77115.78261,80971.57176,85020.15033,89271.15786,93734.71575,98421.45153,103342.52412,108509.65032
"47",105161.489595,110419.564068,115940.542266,121737.569382,127824.447843,134215.67025,140926.453749,147972.776427,155371.415247,163139.986035,171296.98533,179861.834583,188854.926327,198297.672642,208212.556266,218623.184082,229554.343278,241032.06045,253083.663459,265737.846636,279024.73893,292975.97589
"48",108554.84472,113982.58696,119681.71632,125665.80212,131949.09224,138546.54684,145473.8742,152747.56788,160384.94628,168404.1936,176824.40328,185665.62344,194948.90464,204696.34984,214931.16736,225677.72572,236961.612,248809.6926,261250.17724,274312.68608,288028.3204,302429.73644
"49",120333.1662,126349.82448,132667.31568,139300.68144,146265.71556,153579.00132,161257.95144,169320.849,177786.89136,186676.236,196010.0478,205810.55016,216101.07768,226906.1316,238251.43812,250164.01008,262672.21056,275805.82104,289596.11208,304075.91772,319279.7136,335243.69928
"50",83333.41254,87500.083176,91875.087324,96468.841692,101292.283782,106356.897972,111674.742858,117258.48,123121.404018,129277.474218,135741.347928,142528.41531,149654.83608,157137.577884,164994.45678,173244.179628,181906.38864,191001.708,200551.7934,210579.38316,221108.3523,232163.76996
"51",62047.69864,65150.08356,68407.58772,71827.96712,75419.36548,79190.33376,83149.85044,87307.34296,91672.71012,96256.3456,101069.16288,106122.62104,111428.75208,117000.18968,122850.19916,128992.70912,135442.3446,142214.46184,149325.18492,156791.44416,164631.01636,172862.5672
"52",12871.8552798,13515.4480428,14191.2204444,14900.7814668,15645.8205414,16428.1115682,17249.5171458,18111.993012,19017.59265,19968.472278,20966.8959,22015.240704,23116.002732,24271.802874,25485.393006,26759.662668,28097.645796,29502.528084,30977.65449,32526.53721,34152.864066,35860.507272
"53",108903.830268,114349.021774,120066.472859,126069.796489,132373.286319,138991.950622,145941.548179,153238.625575,160900.556863,168945.584708,177392.863936,186262.507118,195575.632485,205354.4141,215622.134805,226403.241573,237723.403635,249609.573826,262090.052521,275194.555123,288954.282881,303401.997038
"54",986.10655515,1035.41188329,1087.18247697,1141.54160115,1198.61868108,1258.54961544,1321.47709611,1387.55095089,1456.92849846,1529.77492323,1606.26366957,1686.57685287,1770.90569559,1859.45098014,1952.4235293,2050.04470551,2152.54694076,2260.1742879,2373.18300255,2491.84215255,2616.43426005,2747.25597318
"55",6478.1593515,6802.0673175,7142.1706845,7499.2792185,7874.2431765,8267.955336,8681.3531055,9115.4207565,9571.191795,10049.751387,10552.238955,11079.850905,11633.843448,12215.5356195,12826.3124025,13467.6280215,14141.009421,14848.0598925,15590.4628905,16369.986033,17188.485336,18047.909601
"56",13797.92671,14487.8230455,15212.214197,15972.8249084,16771.4661532,17610.0394621,18490.5414335,19415.0685044,20385.8219321,21405.113027,22475.3686799,23599.1371125,24779.0939689,26018.0486675,27318.9511001,28684.8986565,30119.143587,31625.100771,33206.355808,34866.673586,36610.007287,38440.507625
"57",7715.881905,8101.676001,8506.7598,8932.09779,9378.702678,9847.637814,10340.019705,10857.020688,11399.871723,11969.865309,12568.358574,13196.776503,13856.615328,14549.446095,15276.918402,16040.76432,16842.802536,17684.942664,18569.189796,19497.649287,20472.53175,21496.158339
"58",47095.01352,49449.76419,51922.25241,54518.36502,57244.28328,60106.49742,63111.8223,66267.41343,69580.7841,73059.82329,76712.81445,80548.45518,84575.87793,88804.67184,93244.90542,97907.1507,102802.50825,107942.63364,113339.76534,119006.75361,124957.09128,131204.94585
"59",24524.7479102,25750.985304,27038.5345692,28390.4612988,29809.9843626,31300.4835794,32865.5077578,34508.7831474,36234.2223042,38045.933412,39948.230094,41945.641612,44042.923666,46245.069874,48557.323362,50985.189532,53534.448982,56211.171452,59021.730036,61972.816534,65071.457336,68325.030218
"60",17530.052848,18406.55549,19326.883266,20293.22742,21307.8888,22373.28324,23491.9474,24666.54478,25899.87202,27194.86562,28554.6089,29982.33934,31481.4563,33055.52912,34708.30558,36443.72086,38265.9069,40179.20224,42188.16236,44297.57046,46512.449,48838.07144
"61",19847.0799312,20839.4339269,21881.4056226,22975.4759033,24124.2496961,25330.4621837,26596.9852931,27926.8345584,29323.1762846,30789.3350984,32328.8018559,33945.2419459,35642.5040447,37424.629245,39295.8607094,41260.6537453,43323.686413,45489.870753,47764.36431,50152.582504,52660.211612,55293.222227
"62",2756.6604288,2894.49345024,3039.21812288,3191.1790288,3350.7379808,3518.27488,3694.188624,3878.8980544,4072.8429568,4276.485104,4490.30936,4714.8248288,4950.5660704,5198.0943744,5457.9990912,5730.8990464,6017.444,6318.3161984,6634.2320096,6965.9436096,7314.2407904,7679.9528288
"63",348290.06553,365704.568775,383989.797225,403189.28712,423348.75144,444516.18903,466741.99845,490079.09835,514583.0532,540312.20595,567327.81645,595694.20725,625478.9175,656752.86315,689590.5066,724070.03175,760273.53345,798287.2101,838201.57065,880111.64925,924117.2316,970323.093
"64",594071.30409,623774.86941,654963.61293,687711.79356,722097.38337,758202.25239,796112.36496,835917.98334,877713.88254,921599.5767,967679.55537,1016063.53299,1066866.70992,1120210.04535,1176220.5477,1235031.57492,1296783.1536,1361622.31128,1429703.42691,1501188.59814,1576248.02808,1655060.42955
"65",365739.862446,384026.855562,403228.198338,423389.60832,444559.08882,466787.04324,490126.39536,514632.71496,540364.35096,567382.56834,595751.69682,625539.28164,656816.24568,689657.05788,724139.9109,760346.90634,798364.25172,838282.46418,880196.58762,924206.41698,970416.73764,1018937.57448
"66",339963.7059,356961.891216,374809.98576,393550.485048,413228.009292,433889.40966,455583.88008,478363.07442,502281.22812,527395.2894,553765.05366,581453.3067,610525.97172,641052.2706,673104.88392,706760.1282,742098.1344,779203.04112,818163.19326,859071.35286,902024.92086,947126.16684
"67",190575.829927,200104.621397,210109.852487,220615.345116,231646.112347,243228.417969,255389.838869,268159.330814,281567.297364,295645.662226,310427.94539,325949.34252,342246.80977,359359.15015,377327.10789,396193.46299,416003.13631,436803.29311,458643.45775,481575.63056,505654.41215,530937.13268
"68",1513.44,1589.112,1668.5676,1751.99598,1839.595779,1931.5755681,2028.1543464,2129.5620636,2236.0401669,2347.8421752,2465.2342839,2588.4959982,2717.9207982,2853.8168379,2996.5076799,3146.333064,3303.649716,3468.832203,3642.273813,3824.387505,4015.606878,4216.387224
"69",15049.5552,15802.03296,16592.134608,17421.7413376,18292.8284064,19207.469824,20167.8433184,21176.2354816,22235.0472576,23346.7996192,24514.1396,25739.8465792,27026.8389088,28378.1808544,29797.0898976,31286.9443936,32851.291616,34493.856192,36218.548992,38029.476448,39930.950272,41927.497792
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",356169.9823,373978.48136,392677.40556,412311.27586,432926.83962,454573.18148,477301.84062,501166.93264,526225.27936,552536.54324,580163.37038,609171.53902,639630.11596,671611.62178,705192.20288,740451.81298,777474.40364,816348.1238,857165.52988,900023.80644,945024.99674,992276.24672
"72",28775.3502095,30214.117712,31724.823615,33311.064774,34976.618033,36725.448939,38561.72137,40489.807453,42514.29783,44640.012707,46872.013338,49215.614002,51676.394705,54260.214433,56973.225159,59821.88643,62812.980737,65953.629784,69251.311279,72713.876827,76349.570664,80167.049203
"73",1127.5995164,1183.979492,1243.1784668,1305.33739,1370.6042596,1439.1344724,1511.091196,1586.645756,1665.9780436,1749.276946,1836.7407932,1928.5778328,2025.0067244,2126.2570608,2232.5699136,2344.1984092,2461.40833,2584.4787464,2713.7026836,2849.387818,2991.8572088,3141.4500692
"74",3207473.03298,3367846.68502,3536239.01888,3713050.9701,3898703.51872,4093638.69438,4298320.62926,4513236.6607,4738898.495,4975843.4186,5224635.5916,5485867.3698,5760160.7376,6048168.7754,6350577.2144,6668106.0742,7001511.3786,7351586.945,7719166.2934,8105124.606,8510380.8386,8935899.878
"75",1021678.65371,1072762.58663,1126400.71566,1182720.75151,1241856.78932,1303949.62892,1369147.10983,1437604.46569,1509484.68874,1584958.92311,1664206.8695,1747417.21264,1834788.07354,1926527.47715,2022853.85084,2123996.54365,2230196.371,2341706.18955,2458791.49886,2581731.07387,2710817.62753,2846358.50894
"76",7096.677728,7451.511613,7824.087194,8215.291553,8626.056131,9057.35894,9510.226887,9985.738231,10485.025145,11009.276397,11559.74022,12137.727231,12744.613595,13381.844273,14050.936487,14753.483311,15491.157472,16265.715347,17079.001114,17932.951169,18829.598732,19771.078663
"77",55175.152896,57933.910548,60830.606088,63872.136396,67065.743196,70419.030372,73939.98186,77636.98098,81518.83002,85594.771512,89874.510084,94368.235608,99086.647392,104040.97974,109243.028736,114705.18018,120440.43918,126462.461148,132785.5842,139424.863392,146396.106576,153715.911912
"78",28306.664295,29721.997515,31208.097375,32768.502249,34406.927373,36127.273728,37933.637427,39830.319291,41821.835265,43912.927023,46108.573371,48414.002049,50834.702142,53376.437247,56045.259102,58847.522076,61789.898163,64879.393068,68123.362734,71529.530877,75106.007403,78861.307791
"79",35693.808642,37478.499066,39352.424022,41320.045224,43386.047478,45555.34986,47833.117344,50224.773222,52736.011884,55372.812462,58141.453086,61048.525752,64100.952036,67305.999636,70671.299616,74204.864604,77915.107836,81810.863226,85901.40639,90196.476696,94706.300538,99441.615564
"80",7034.4536,7386.17628,7755.485094,8143.2593468,8550.4223168,8977.9434296,9426.8406064,9898.1826352,10393.0917624,10912.7463528,11458.3836712,12031.302854,12632.8679948,13264.5113972,13927.7369644,14624.1238168,15355.3300084,16123.0965092,16929.251332,17775.7139024,18664.499596,19597.724572
"81",88778.3076,93217.22298,97878.08412,102771.988344,107910.587736,113306.117148,118971.423,124919.994132,131165.993844,137724.293556,144610.508232,151841.03364,159433.085304,167404.73958,175774.976568,184563.7254,193791.911652,203481.50724,213655.58262,224338.361724,235555.279812,247333.043808
"82",113.988,119.6874,125.67177,131.9553585,138.553126446,145.480782762,152.754821898,160.392562974,168.412191108,176.832800676,185.674440714,194.958162756,204.706070898,214.941374424,225.688443162,236.972865318,248.821508586,261.26258403,274.3257132,288.04199886,302.444098824,317.56630374
"83",439.4022,461.37231,484.4409255,508.66297192,534.0961204,560.80092642,588.84097277,618.28302122,649.19717231,681.65703094,715.73988269,751.52687681,789.10322052,828.55838143,869.98630069,913.48561571,959.15989651,1007.11789135,1057.47378599,1110.34747513,1165.86484893,1224.15809142
"84",61160.505,64218.53025,67429.45675,70800.9296,74340.9761,78058.0249,81960.92615,86058.97245,90361.92105,94880.0171,99624.01795,104605.21885,109835.4798,115327.2538,121093.6165,127148.2973,133505.7122,140180.9978,147190.0477,154549.55005,162277.02755,170390.87895
"85",830131.3755,871637.9442,915219.8415,960980.8335,1009029.8754,1059481.3692,1112455.4376,1168078.2093,1226482.1199,1287806.2257,1352196.537,1419806.364,1490796.6822,1565336.5164,1643603.3421,1725783.5091,1812072.6846,1902676.3188,1997810.1348,2097700.6416,2202585.6738,2312714.9574
"86",125361.612628,131629.693278,138211.177914,145121.73685,152377.823708,159996.71485,167996.550608,176396.378126,185216.197054,194477.006916,204200.857268,214410.900088,225131.445142,236388.017396,248207.41821,260617.789136,273648.67863,287331.112546,301697.668164,316782.551566,332621.679166,349252.763084
"87",2728558.24196,2864986.15429,3008235.4617,3158647.2358,3316579.5973,3482408.5776,3656529.0059,3839355.4546,4031323.2282,4232889.3899,4444533.8607,4666760.5533,4900098.5814,5145103.5096,5402358.6845,5672476.618,5956100.4489,6253905.4712,6566600.7465,6894930.7831,7239677.3224,7601661.1891
"88",40162.25,42170.3625,44278.880625,46492.82465,48817.4659,51258.339175,53821.25615,56512.31895,59337.9349,62304.83165,65420.073225,68691.076875,72125.630725,75731.912275,79518.507875,83494.433275,87669.154925,92052.612675,96655.243325,101488.005475,106562.40575,111890.52605
"89",2086926.52154,2191272.8476,2300836.48998,2415878.31436,2536672.23018,2663505.84174,2796681.13364,2936515.19056,3083340.95002,3237507.9973,3399383.39742,3569352.5686,3747820.1972,3935211.204,4131971.7642,4338570.3536,4555498.8706,4783273.816,5022437.5068,5273559.3818,5537237.3514,5814099.2188
"90",126848.40252,133190.82264,139850.3638,146842.88196,154185.02608,161894.2774,169988.99124,178488.4408,187412.86284,196783.506,206622.68128,216953.81536,227801.50612,239191.58144,251151.16052,263708.71852,276894.15444,290738.8622,305275.80528,320539.59556,336566.57532,353394.90412
"91",630671.3649,662204.93328,695315.17962,730080.93852,766584.9855,804914.23518,845159.94648,887417.94402,931788.84114,978378.28344,1027297.19772,1078662.05712,1132595.1603,1189224.91818,1248686.1639,1311120.4725,1376676.49572,1445510.32056,1517785.83702,1593675.12852,1673358.885,1757026.82952
"92",16017013.3904,16817864.0608,17658757.2656,18541695.128,19468779.8888,20442218.8784,21464329.8232,22537546.3192,23664423.6312,24847644.8176,26090027.0576,27394528.4096,28764254.8248,30202467.5656,31712590.9496,33298220.4984,34963131.5176,36711288.0992,38546852.5024,40474195.124,42497904.8824,44622800.1208
"93",180580.81105,189609.851645,199090.34424,209044.861435,219497.10446,230471.9597,241995.557685,254095.335565,266800.10239,280140.10745,294147.112865,308854.46847,324297.191885,340512.05156,357537.65407,375414.536765,394185.26365,413894.52679,434589.253155,456318.7158,479134.65159,503091.384195
"94",1372616.13506,1441246.94185,1513309.28885,1588974.7532,1668423.49086,1751844.66544,1839436.89886,1931408.74347,2027979.18081,2129378.13998,2235847.04672,2347639.39913,2465021.36929,2588272.43744,2717686.05946,2853570.36247,2996248.88076,3146061.32465,3303364.39079,3468532.61057,3641959.24108,3824057.2038
"95",225088.012864,236342.413504,248159.534208,260567.510912,273595.886464,287275.680768,301639.464832,316721.43808,332557.509952,349185.385472,366644.65472,384976.887488,404225.73184,424437.018432,445658.869376,467941.812864,491338.903488,515905.84864,541701.141056,568786.198144,597225.508032,627086.783424
"96",3467685.60488,3641069.88504,3823123.37904,4014279.54816,4214993.52568,4425743.2016,4647030.36168,4879381.87968,5123350.974,5379518.52256,5648494.4488,5930919.1704,6227465.132,6538838.3872,6865780.3032,7209069.3192,7569522.7888,7947998.9288,8345398.8744,8762668.8184,9200802.2568,9660842.3688
"97",843256.06512,885418.86832,929689.81168,976174.30232,1024983.01752,1076232.16848,1130043.77696,1186545.96592,1245873.26416,1308166.9272,1373575.27384,1442254.03728,1514366.7392,1590085.07616,1669589.33008,1753068.79664,1840722.23608,1932758.34808,2029396.26568,2130866.07888,2237409.38288,2349279.85208
"98",1304625.44376,1369856.71572,1438349.55162,1510267.0296,1585780.38108,1665069.40002,1748322.86985,1835739.0132,1927525.96386,2023902.26211,2125097.37513,2231352.2442,2342919.85641,2460065.84886,2583069.14136,2712222.59877,2847833.72868,2990225.415,3139736.68575,3296723.52018,3461559.69579,3634637.68095
