"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",-6285.82922652971,1970.60089092878,-2177.26439329831,-86.0124751671829,-81.588684150187,-77.575645052164,1280.00273953604,-220.098492051158,-212.572387225566,-205.886204452618,-199.984946751585,-194.819843710655,-190.344740044886,-186.519911872529,-183.30737189042,-180.673999513769,-759.980397158179,-52.5311187523403,-51.8458050158952,393.749433116565,-178.050844091937
"2",-32464.5237959807,10177.5942681166,-11244.952601258,-444.230020573516,-421.382395666398,-400.656187666391,6610.8508358988,-1136.74623896134,-1097.87604360007,-1063.34380783589,-1032.86548663906,-1006.1891954157,-983.076555076259,-963.322403291415,-946.73054620123,-933.129925398272,-3925.08304001039,-271.308318041149,-267.768867052568,2033.60406101582,-919.582072024641
"3",-10199.3389481868,3197.48209724713,-3532.81273267704,-139.563191495727,-132.385181635338,-125.873654755593,2076.92276162562,-357.130148034961,-344.918347311563,-334.069397741529,-324.494061659381,-316.113204594316,-308.851935132945,-302.645797861049,-297.433154921659,-293.160264658713,-1233.13844314718,-85.2365958739538,-84.1246109610947,638.894851407851,-288.903952594934
"4",-3355.60699424595,1051.97928441248,-1162.30386857898,-45.9166249902455,-43.5550425152369,-41.4127345397528,683.312573571746,-117.496675890739,-113.478964138712,-109.909633704894,-106.759325122914,-104.00200301161,-101.613027952,-99.5711939287248,-97.8562218341249,-96.4504307333336,-405.705507502618,-28.043044624781,-27.67719893104,210.19793955089,-95.050093822596
"5",-4304.9872738291,1349.6090095219,-1491.14701791994,-58.9075200172765,-55.8777902190395,-53.1293728619003,876.637799980874,-150.739253835254,-145.58483672456,-141.005658609829,-136.964053538315,-133.426620066199,-130.361747653016,-127.742230665626,-125.542052564779,-123.738530056384,-520.489154286006,-35.9770826674794,-35.5077306039093,269.667889098469,-121.942004830766
"6",-3476.96993917982,1090.02644115282,-1204.34115747586,-47.5773012278423,-45.130306907221,-42.9105176307894,708.026083369577,-121.746202922073,-117.583181732631,-113.884758553171,-110.620512133786,-107.763465363441,-105.288087758479,-103.172406271216,-101.395408408673,-99.938773780741,-420.37874402709,-29.0572833258375,-28.6782060116457,217.800212694652,-98.4877905957255
"7",-2837.93741771304,889.690413500611,-982.995221215351,-38.8330660815036,-36.8358049901672,-35.0239909212842,577.897925320857,-99.3704607240361,-95.9725614412,-92.953871703925,-90.2895613174442,-87.957611359303,-85.937183545404,-84.2103432892327,-82.759939989639,-81.5710203232884,-343.117308544177,-23.7168434182749,-23.4074367419489,177.77069804315,-80.3867134233442
"8",-17988.0406764872,5639.23194398399,-6230.63705128304,-246.14030163296,-233.480821059697,-221.996781626767,3662.96005249653,-629.851764136496,-608.314449870202,-589.18072480883,-572.29320540659,-557.512325938864,-544.706004945969,-533.76056537457,-524.567299347182,-517.03142661773,-2174.821778685,-150.327326275205,-148.366176682524,1126.78543495329,-509.524791435164
"9",-25817.0171337281,8093.60787741734,-8942.41159033704,-353.268513135721,-335.099217563089,-318.616953229219,5257.19860568829,-903.983600925232,-873.072551515652,-845.61121115525,-821.373697881383,-800.159702033765,-781.779656552389,-766.070407899853,-752.875935495191,-742.060207379749,-3121.3744788403,-215.754635347868,-212.939930075256,1617.19885962803,-731.286442121665
"10",-1954.17107389308,612.630588912008,-676.87920624434,-26.7400027872723,-25.3647117654641,-24.1171174355195,397.933866378073,-68.4253566401185,-66.0856022724347,-64.0069672385362,-62.1723537172329,-60.5665998126024,-59.1753564501396,-57.9862740998087,-56.987543064326,-56.1688666476475,-236.266633330921,-16.3311456671508,-16.1180917928468,122.410858569299,-55.3533665433752
"11",0.48587719221045,-0.1523219917924,0.168296508234127,0.00664852614130762,0.00630657934569656,0.00599638253665735,-0.0989406671275432,0.0170130039269958,0.0164312568660632,0.015914433454574,0.0154582825776597,0.0150590344150365,0.0147131212926532,0.0144174726674557,0.0141691522230283,0.0139655998326766,0.0587443801298444,0.00406051000827645,0.00400753715426116,-0.030435740791936,0.0137628371816234
"12",-868.78441057541,272.363004435314,-300.926623130636,-11.8880572245823,-11.2766310225122,-10.7219761514177,176.913241757339,-30.4205112477657,-29.3803044072588,-28.4561858650709,-27.6405543059277,-26.9266690202739,-26.3081507326197,-25.779509093305,-25.3354937319427,-24.9715269933758,-105.039303064368,-7.26049267551934,-7.1657732840149,54.4213590306554,-24.6089723432287
"13",-3561.03695083962,1116.38136129148,-1233.46000621223,-48.7276366015167,-46.2214782620595,-43.9480184011863,725.144907474925,-124.689811753284,-120.426136031494,-116.638291522644,-113.295121349411,-110.368996249912,-107.833768334145,-105.666933395063,-103.846970891413,-102.355117371291,-430.542761936558,-29.7598372782995,-29.3715945414297,223.066238400694,-100.869051966256
"14",-72.0717835112167,22.5944287825393,-24.9639820547288,-0.986198044243338,-0.935475936244757,-0.889463409576592,14.6761989585978,-2.52359558249015,-2.43730310188437,-2.36064096250084,-2.29297858222446,-2.2337567717708,-2.18244632519253,-2.13859177926662,-2.10175758001833,-2.07156397493952,-8.71374971954504,-0.602308984562001,-0.594451344360778,4.51463488444881,-2.04148751446291
"15",-3725.93035324169,1168.07527029908,-1290.57522836093,-50.9839641551889,-48.3617584569083,-45.9830262785781,758.722658195422,-130.463559013166,-126.002454304196,-122.039214064553,-118.54123879852,-115.479619780835,-112.826998472839,-110.559828489055,-108.655592805517,-107.094659210899,-450.478994552894,-31.137863091084,-30.7316428177946,233.395294630791,-105.539781706902
"16",-9685.35591986117,3036.34895508824,-3354.78101971546,-132.530077661375,-125.713794707932,-119.530408152135,1972.25881654473,-339.1330174508,-327.536615254772,-317.234385047763,-308.141586134647,-300.183071900807,-293.287725234455,-287.394338409918,-282.444380024237,-278.386816923376,-1170.99596128507,-80.9412034351408,-79.8852555880731,606.698538278899,-274.344996430867
"17",-85811.6660100482,26901.867579623,-29723.1563587023,-1174.20844983472,-1113.81659636027,-1059.03216640855,17474.0934939268,-3004.69796559127,-2901.9545451962,-2810.67741046555,-2730.11576348875,-2659.6038103195,-2598.51145650778,-2546.29640827974,-2502.44007712882,-2466.49031293264,-10374.9531923096,-717.134152762126,-707.778519617394,5375.31224927178,-2430.68002938479
"18",-643.16067805541,201.63020017107,-222.775833233175,-8.80072300171264,-8.3480844800456,-7.93747374727332,130.968787124093,-22.5202897293375,-21.7502251132896,-21.0661006030768,-20.4622889557286,-19.9338000252051,-19.4759112356414,-19.0845580857331,-18.7558537385439,-18.4864093267024,-77.7605451782129,-5.37493920669567,-5.30481849014268,40.2881057175055,-18.2180103024657
"19",-6393.11522617597,2920.4611375154,-1911.78550051869,345.33219158573,437.661864891103,524.522135871852,3394.14722532121,1957.21610085648,2172.96902224973,2379.55021392435,2578.29260989784,2770.41818164687,2957.05497501852,3139.24470049079,3317.95749500938,3494.09711663356,556.781411819182,1334.15312771534,1394.00067781768,4762.4177232007,4302.61293604862
"20",-267.877952563325,83.979458098279,-92.7866645632915,-3.66552206747696,-3.4769970468227,-3.30597669947201,54.5488114347605,-9.37975425242632,-9.05902050551879,-8.77408102092568,-8.52259203195422,-8.30247513547602,-8.11176336600647,-7.94876384775262,-7.81185770484808,-7.69963346573741,-32.3874520720169,-2.23867496714138,-2.20946952172562,16.780091880541,-7.58784463484972
"21",-4674.77742759502,1465.53783651017,-1619.23368802191,-63.9675630505508,-60.6775852779756,-57.6930841317171,951.939306345843,-163.687466720547,-158.090295128637,-153.117774369621,-148.729003165106,-144.887710915569,-141.559571880964,-138.715043377451,-136.325874214159,-134.3674325514,-565.198174821002,-39.0674450955194,-38.557776591726,292.831843775653,-132.416589270397
"22",-3115.68839482209,976.765054574453,-1079.20167061058,-42.6336861861937,-40.440951722615,-38.4518141201434,634.457211252669,-109.095919205754,-105.365465100995,-102.05133400976,-99.1262656428553,-96.5660860664357,-94.3479175518587,-92.4520701889742,-90.859714873648,-89.554434786096,-376.698446373102,-26.0380279471356,-25.6983394212803,195.169244192308,-88.2542189160304
"23",-22955.0608269045,7196.38756933817,-7951.09678674417,-314.106783381641,-297.951652630763,-283.296536665192,4674.40964081859,-803.772117819026,-776.287725907838,-751.870624435425,-730.319970459706,-711.457661362059,-695.115143399118,-681.147350065119,-669.415556539403,-659.798810529202,-2775.3531964368,-191.837064384745,-189.334384425107,1437.92359918056,-650.219375546993
