"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"27",9.56484891290188e-12,-0.0534424539374287,-0.000794219247395943,-0.000714616751730089,-0.000644399808011897,-0.000582404464895367,-0.000527627768911881,-0.000479192365749517,-0.000436327506603884,-0.000398358816383171,-0.000364700550503416,-0.000334833872286167,-0.000308310485899826,-0.000284727706955534,-0.000263742767649899,-0.000245045207788813,-0.000228367804577634,-0.000213473548165255,-0.000200153595120683,-0.000188226006339748,-0.000177529333126231,-0.000167921272045041
"28",4.10216305368749e-12,-0.0159396080092487,-0.000237070717321389,-0.000213395156283411,-0.000192507420762298,-0.000174062070291095,-0.000157761425821763,-0.000143345061607306,-0.000130584185145895,-0.000119278532624799,-0.000109254167361801,-0.000100357042716777,-9.24539982266187e-05,-8.54253957885617e-05,-7.91694622958028e-05,-7.35938679957138e-05,-6.86193505734789e-05,-6.41753657120991e-05,-6.01999258700026e-05,-5.66389048590049e-05,-5.34443394052397e-05,-5.05738961093238e-05
"29",-9.49158113217052e-12,-0.0116744397476646,-0.000173555528348126,-0.000156187321775324,-0.000140865772726477,-0.000127337164769054,-0.000115382842288434,-0.000104811552880994,-9.54552478199464e-05,-8.71669530692551e-05,-7.98188791022933e-05,-7.32979360518263e-05,-6.75063739774065e-05,-6.23563585739478e-05,-5.77731590953451e-05,-5.3689042628334e-05,-5.00457686000988e-05,-4.67916166071863e-05,-4.38810628220002e-05,-4.12743679438082e-05,-3.89363784363619e-05,-3.68359992816564e-05
"30",-3.07770059437829e-11,-0.0198925309854554,-0.000296318502844169,-0.00026693189402701,-0.000240996726083933,-0.000218086095497234,-0.000197832052727921,-0.000179912577695368,-0.00016404464342077,-0.000149980569526545,-0.000137505172733657,-0.000126427746122253,-0.000116583462080884,-0.000107824238795795,-0.00010002399518319,-9.30684727715458e-05,-8.68593516985816e-05,-8.13093394759212e-05,-7.63415470347723e-05,-7.18888729837747e-05,-6.78919300147879e-05,-6.42981271869875e-05
"31",1.15311510340277e-11,-0.0190262304781278,-0.000282941280358296,-0.000254668067495526,-0.000229724777074256,-0.000207698745616658,-0.000188234329751916,-0.000171020489613594,-0.000155783841188993,-0.000142285249339846,-0.000130316893388036,-0.00011969477105081,-0.000110259831432223,-0.000101869198485031,-9.44012091306928e-05,-8.77457453079128e-05,-8.18079871714866e-05,-7.65037932773938e-05,-7.17590360193587e-05,-6.75091375728493e-05,-6.36967652696135e-05,-6.02714237053353e-05
"32",1.56742972550958e-14,-2.48068426941473e-05,-3.69659938582212e-07,-3.33062109414517e-07,-3.00760012157057e-07,-2.72222500927886e-07,-2.46991796660753e-07,-2.24667245406134e-07,-2.04896689258395e-07,-1.87371928576645e-07,-1.71825145819045e-07,-1.58019008851453e-07,-1.45748414093685e-07,-1.34829043670339e-07,-1.25103966960668e-07,-1.16430951269879e-07,-1.08687659079344e-07,-1.01765342209629e-07,-9.55683102906645e-08,-9.00131043799477e-08,-8.5025650819925e-08,-8.05405773419358e-08
"33",-1.46865592604017e-13,0.000491295169832877,9.00622559284919e-06,8.87467414111085e-06,8.72581148856125e-06,8.56453369955164e-06,8.39481221173775e-06,8.21978632960284e-06,8.04191431423508e-06,7.86314649058625e-06,7.68506588300229e-06,7.50886647786562e-06,7.33553839265036e-06,7.16575685985751e-06,7.0001233322169e-06,6.83899770025846e-06,6.68267791959485e-06,6.53133949956534e-06,6.38507734564034e-06,6.24393846447775e-06,6.10790635560687e-06,5.97692084286549e-06
"34",0,-0.0251171444405129,-0.00037297001080076,-0.000335452142201556,-0.000302363676620503,-0.000273154778210612,-0.000247351739779134,-0.000224540248862558,-0.000204356356226662,-0.000186481724046936,-0.000170639790150418,-0.000156585654330091,-0.000144107742630739,-0.000133015997613964,-0.000123148672848503,-0.000114359258221314,-0.000106521775781188,-9.95243071688079e-05,-9.32684233073272e-05,-8.76682441008358e-05,-8.26476825531025e-05,-7.81396004467111e-05
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",-6.61701249349278e-12,-0.0185429810636985,-0.000275520362215023,-0.000247882779957492,-0.000223504807388208,-0.000201982096081271,-0.00018296626902365,-0.000166152575896174,-0.000151273297959845,-0.000138094228548831,-0.000126411907950617,-0.000116046138292081,-0.000106841217920782,-9.86572695737473e-05,-9.13753301600775e-05,-8.48875065866395e-05,-7.91010259976466e-05,-7.39336042355487e-05,-6.93126843538949e-05,-6.51751277273155e-05,-6.14648478230451e-05,-5.81323741729312e-05
"37",-2.17512639844042e-14,0.000265804787008244,3.95467268100256e-06,3.56033761646278e-06,3.2124095777201e-06,2.90514113072293e-06,2.63357790948853e-06,2.39338705726694e-06,2.18075904099386e-06,1.99236243476181e-06,1.82530220292772e-06,1.67701256846933e-06,1.54527870381701e-06,1.42810786815054e-06,1.32380661252288e-06,1.23083775156372e-06,1.14788118034967e-06,1.07376259423308e-06,1.00745024310552e-06,9.4804275377054e-07,8.94740345306093e-07,8.46840214896883e-07
"38",1.00535024749604e-10,-0.0626535878392087,-0.000935162434197764,-0.000843266458717851,-0.000762127037624571,-0.000690416738445415,-0.000626991194062204,-0.000570848627403031,-0.000521107975741703,-0.000476998504327669,-0.000437849664137346,-0.000403067640750848,-0.000372139050305115,-0.000344602082511497,-0.000320063802617121,-0.000298167999964988,-0.000278607958941524,-0.000261111262193747,-0.0002454380309386,-0.000231378944188648,-0.000218748186871565,-0.000207382020941671
"39",-1.78335124445539e-12,-0.00827591223587395,-0.000124553603317549,-0.000112776750783715,-0.000102358183118077,-9.31319985279996e-05,-8.49550105386787e-05,-7.77016690895298e-05,-7.12613746975538e-05,-6.55372057283728e-05,-6.04448429076393e-05,-5.59094180538726e-05,-5.18662096846353e-05,-4.82568628445111e-05,-4.50317483686562e-05,-4.21457271064796e-05,-3.95599721733329e-05,-3.72399040771652e-05,-3.51550617248772e-05,-3.32788065540435e-05,-3.15875288154147e-05,-3.00602950110418e-05
"40",-7.80076003792374e-12,-0.0491856723243091,-0.000730443527066305,-0.000657000387866591,-0.000592226573039589,-0.000535046088725122,-0.000484531864307927,-0.000439873013262745,-0.000400357308725161,-0.000365361731620384,-0.000334344954313698,-0.000306827702721307,-0.000282395894493553,-0.000260677496019379,-0.000241355979071795,-0.000224144545740129,-0.000208796623615948,-0.000195093172485394,-0.000182841539292017,-0.000171873579705217,-0.000162040410213532,-0.000153210553714755
"41",-3.82175402435792e-11,-0.0769299177468062,-0.00114351251936756,-0.00102901034648854,-0.000928003934554916,-0.000838819959999321,-0.000760016565913013,-0.000690332382882353,-0.000628659225710454,-0.000574027649706987,-0.00052559541899444,-0.000482616431704691,-0.000444446163672785,-0.000410505546928841,-0.000380301692962548,-0.000353388079907591,-0.000329380722033812,-0.000307938433470656,-0.000288761106494229,-0.00027158691424306,-0.000256183775066809,-0.000242346924246961
"42",1.46664624889326e-12,-0.0236431074946263,-0.000352879710471973,-0.000318196200836684,-0.000287572756149337,-0.000260508296954183,-0.00023657087168507,-0.000215382319340145,-0.000196610173760076,-0.000179963345643498,-0.000165188896622273,-0.000152062588049603,-0.000140390652498976,-0.000129998807201728,-0.000120738760332251,-0.000112476001996153,-0.000105094819543877,-9.84923530599618e-05,-9.25780973495272e-05,-8.72729646281267e-05,-8.25070148212231e-05,-7.82181985683333e-05
"43",-2.40034103704545e-11,-0.11120108999446,-0.00165380560870168,-0.00148860211171958,-0.00134285326581163,-0.00121414846140194,-0.00110041024040577,-0.000999821011323676,-0.000910783909785606,-0.000831901673355229,-0.000761960564349795,-0.000699885292669455,-0.000644746477199143,-0.0005957096291615,-0.000552064137121999,-0.000513166222650852,-0.000478462057891316,-0.000447459957813368,-0.000419726962278766,-0.000394885586042004,-0.000372601041159604,-0.000352578067016607
"44",9.16051678956364e-11,-0.240121569487767,-0.00356570057786418,-0.00320705625227741,-0.00289075233206521,-0.00261153312690304,-0.00236487042024541,-0.00214680403661571,-0.00195385515842339,-0.00178298076455763,-0.00163153703308216,-0.00149718335237337,-0.00137789700974045,-0.00127186147329394,-0.00117753051503533,-0.00109350365820504,-0.00101857657727178,-0.000951679584874632,-0.000891871780992703,-0.000838332078347714,-0.000790332886162148,-0.00074723349372996
"45",-1.46261058819874e-11,-0.0491769999908096,-0.000732065391783901,-0.000659251126727906,-0.000594998142559811,-0.000538246607027559,-0.000488083353268789,-0.000443709143255963,-0.000404421677162994,-0.000369606274359391,-0.000338729165309221,-0.000311317049084603,-0.000286961274380687,-0.000265294417444689,-0.000246003800676575,-0.000228805887158096,-0.000213457083965585,-0.000199740818648153,-0.000187466478185461,-0.000176467784830964,-0.000166597310277711,-0.000157724973255474
"46",5.26620413943135e-12,-0.047085920393742,-0.000702032721245506,-0.000632700159070292,-0.000571498173505644,-0.00051742208391789,-0.000469605952924321,-0.000427291833360099,-0.000389813385165333,-0.000356587429482982,-0.000327107238248553,-0.000300923541641851,-0.000277648344324782,-0.000256932539105831,-0.000238479360257088,-0.000222019306347632,-0.0002073210584978,-0.000194178445600407,-0.0001824104613114,-0.000171859049152623,-0.000162383799898913,-0.000153861135206823
"47",1.79397607880105e-11,-0.0336049926206975,-0.000511904268549097,-0.000466245404122059,-0.000425728198676048,-0.000389735299411567,-0.000357733015713735,-0.000329251945725542,-0.000303877510293218,-0.000281245534064972,-0.000261038806376193,-0.000242974832112886,-0.000226809223138127,-0.000212320832941842,-0.000199321647112186,-0.000187639993119867,-0.000177128092856277,-0.000167654050601138,-0.000159101398879979,-0.000151368213529679,-0.000144363806642012,-0.000138007745963231
"48",-6.22832341257151e-12,-0.0173488110479197,-0.000259612628580872,-0.000234400787692289,-0.000212126937183824,-0.000192429629354691,-0.000174997135905401,-0.000159556467843165,-0.000145867411151489,-0.000133719668397855,-0.000122930368639029,-0.000113337367079858,-0.000104800493808815,-9.71936319451791e-05,-9.040941118129e-05,-8.43504543283011e-05,-7.89329284757723e-05,-7.40823004662383e-05,-6.97329487311799e-05,-6.58275507911671e-05,-6.23152726522552e-05,-5.91511974936954e-05
"49",2.01819672085435e-10,-0.137416764130741,-0.00204591925971476,-0.00184255318952442,-0.00166309257759867,-0.00150457888878022,-0.00136446216014002,-0.00124051137476588,-0.00113076539908613,-0.00103350832536964,-0.000947249430231945,-0.000870667621977683,-0.000802621180030938,-0.000742084541075883,-0.000688184591430552,-0.00064012971682631,-0.000597239638456759,-0.000558909592047185,-0.00052460691002032,-0.000493867483445598,-0.000466279696732519,-0.000441480100222269
"50",-5.15587572635923e-12,-0.0642966658767166,-0.000968956485014001,-0.00087791191516351,-0.000797342028587292,-0.000725969624168252,-0.00066269226502759,-0.000606542929643877,-0.00055666958175582,-0.000512325393208751,-0.000472860519731805,-0.0004376977791061,-0.000406338174928383,-0.000378331664020015,-0.000353295481497901,-0.00033088133809045,-0.000310789657613386,-0.000292753722298783,-0.000276538102392393,-0.000261937243272115,-0.00024876883229058,-0.0002368711641903
"51",4.13958867184760e-11,-0.035954765188755,-0.000535962370044107,-0.000482981680184957,-0.000436216113440413,-0.000394897545887722,-0.00035836387330597,-0.0003260355709436,-0.000297403247779562,-0.000272021132675049,-0.000249501687608136,-0.000229501577735075,-0.000211724176442732,-0.000195902694729078,-0.000181810121807111,-0.000169240645861796,-0.000158017201844773,-0.000147982475967312,-0.000138998060352863,-0.000130942982096871,-0.000123710196131332,-0.000117204978888619
"52",1.92996729708739e-11,-0.0912440725104358,-0.00135507222874628,-0.00121883895596885,-0.0010986862689934,-0.000992618340047546,-0.000898915583130794,-0.000816073964810093,-0.000742772609272913,-0.000677855464278121,-0.000620318841521361,-0.000569273186673103,-0.000523951345868523,-0.000483662277528829,-0.000447819645148173,-0.000415890858244672,-0.000387419134098343,-0.000361997581158346,-0.000339269269060971,-0.00031892206548384,-0.000300680107512996,-0.000284299068307625
"53",1.35702976633567e-11,-0.0273499508910804,-0.000406383651011123,-0.000365621442138309,-0.000329666685339625,-0.000297923034247832,-0.000269876657720221,-0.00024507814425398,-0.000223132616045299,-0.000203694674475008,-0.000186464242687825,-0.000171175557092229,-0.0001575989865331,-0.000145528266461997,-0.000134787827728161,-0.000125218614209249,-0.000116683891533159,-0.000109062136945906,-0.000102246468691516,-9.6143654132172e-05,-9.06709955127705e-05,-8.57556808631643e-05
"54",7.75480124559635e-10,1.14565681542482,0.115848863704375,0.149441916073567,0.177433649093264,0.200636646448616,0.219742513870724,0.235342251861408,0.247942386645442,0.257978223728197,0.265824362531768,0.271803623961175,0.276194287968101,0.279236380633954,0.281136805153054,0.28207406123846,0.282202065800623,0.281653112988415,0.28054133537556,0.278964572342604,0.277007042322004,0.274740680290652
"55",-1.80696589960859e-14,1.29839882167776e-05,1.9895553157139e-07,1.8172620443593e-07,1.66412258082572e-07,1.52785903675926e-07,1.40649997494992e-07,1.29830926320095e-07,1.20175034662063e-07,1.11547234150084e-07,1.03829761943836e-07,9.6917549761214e-08,9.07197119114471e-08,8.51537958346254e-08,8.01497289629039e-08,7.56433942016466e-08,7.15796139695249e-08,6.79089941366934e-08,6.45879305755125e-08,6.15782651938179e-08,5.8845912683818e-08,5.63606840407339e-08
"56",-8.97762766904897e-14,-0.00173025116906275,-2.60666461767021e-05,-2.36136436278284e-05,-2.14430311453926e-05,-1.95203590546947e-05,-1.78158981488782e-05,-1.63035672665606e-05,-1.49603942872145e-05,-1.37662380570265e-05,-1.27035757123166e-05,-1.17568505483938e-05,-1.09126058154352e-05,-1.01587090438147e-05,-9.48484272775101e-06,-8.88161841764053e-06,-8.3409610989512e-06,-7.8556745801879e-06,-7.41942485310218e-06,-7.02667088577601e-06,-6.67248501328051e-06,-6.35253225930808e-06
"57",5.7514756846011e-14,-0.000335557205836382,-5.40639873885325e-06,-5.05424820594543e-06,-4.73550957582686e-06,-4.44672047498974e-06,-4.18483675100416e-06,-3.94711212250553e-06,-3.73105914723657e-06,-3.53445258542869e-06,-3.3553307392264e-06,-3.19190538149508e-06,-3.04262048049031e-06,-2.90602514332926e-06,-2.78089089321941e-06,-2.66606000311935e-06,-2.56053257433227e-06,-2.46339880305923e-06,-2.37384407231005e-06,-2.29114782360359e-06,-2.21465795189279e-06,-2.14378743803472e-06
"58",3.42089134797163e-11,-0.051133013699523,-0.000768063210362824,-0.000694773284756006,-0.000629966603770266,-0.000572604353257802,-0.000521790275507819,-0.000476738711087416,-0.000436758119813585,-0.000401242370308308,-0.000369664335991393,-0.000341556313822822,-0.00031651389053966,-0.000294172601680909,-0.000274222646753058,-0.000256382229177399,-0.000240409036171008,-0.000226087414025106,-0.000213227298199198,-0.00020166270553798,-0.000191246329295097,-0.00018184788934511
