"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"21",18485.9152454944,-2583.87114916739,3694.71197259993,5472.67047232802,7273.79525066261,9107.23923365739,10982.0135798471,12907.1576066665,14891.8735193385,16945.63629174,19078.2917390403,21300.142366879,23622.0330413349,26055.4317701076,28612.5101772025,31306.2287563403,34150.4208191754,37159.8848563274,40350.4782032518,43739.2187878613,47344.3930629013,51185.6711144488
"22",12320.6617833959,-1722.12206417667,2462.4854109172,3647.47544479056,4847.905552605,6069.87605863625,7319.39280405026,8602.48039526714,9925.27200058441,11294.0825865283,12715.4742851509,14196.3136009586,15743.8285229239,17365.6623551477,19069.9273472982,20865.2615284305,22760.8846585562,24766.6597600304,26893.1555817851,29151.7143826528,31554.5238922485,34114.6940031325
"23",90773.3716343415,-12687.8595434082,18142.5403353744,26873.0405804453,35717.2967079694,44720.2532556447,53926.1587346872,63379.3998734701,73125.1631950949,83209.9747190186,93682.1814583506,104592.372792935,115993.801530887,127942.780205875,140499.076461953,153726.331607113,167692.472853834,182470.166765656,198137.279417884,214777.375576478,232480.249402731,251342.488825381
"24",-2.2059946862207,0.308343187191205,-0.440904054195265,-0.653074614946817,-0.868009696079942,-1.08680155093384,-1.31052551519199,-1.54026028565138,-1.77710399622298,-2.02218733119832,-2.27668522988049,-2.54182712915356,-2.8189071885426,-3.10929392802082,-3.41443983544612,-3.73589153468077,-4.07529980872257,-4.43443061623306,-4.81517627455287,-5.21956759755248,-5.64978677729469,-6.10818111988698
"25",1059.71216931076,-148.12140293519,211.800778483252,313.722930159251,416.973097826117,522.075976023945,629.548133089941,739.907751873192,853.682351519151,971.415088317328,1093.67037864026,1221.03881664537,1354.14208873391,1493.63760208655,1640.22310120974,1794.64155001039,1957.68594880171,2130.20462693965,2313.1066124332,2507.36746354881,2714.0354591822,2934.23819480686
"26",-291.047553120934,40.6812086692996,-58.1706052766952,-86.1632939974921,-114.520719242105,-143.386987322995,-172.903972461491,-203.213992381416,-234.461929099454,-266.79695936544,-300.374098614395,-335.355552327297,-371.912065220387,-410.224192902245,-450.48356898854,-492.89424706509,-537.674022956702,-585.055888109597,-635.289505152885,-688.642809082355,-745.403707333134,-805.881891203563
"27",5898.82623289822,-824.509185221562,1178.97672984707,1746.32046704438,2321.05652702138,2906.10559334419,3504.3431128991,4118.6535204457,4751.97321993453,5407.3256628144,6087.85263050441,6796.84164217651,7537.75327526886,8314.24694769265,9130.20661280299,9989.76794082761,10897.3451163012,11857.6603136284,12875.7735907859,13957.1153334046,15107.5207294627,16333.2664652139
"28",396054.214530906,-55358.5280971976,79157.9009476123,117250.034768956,155838.497943581,195119.388680039,235285.767807263,276531.29965055,319053.138107266,363054.281131111,408745.67202263,456348.038125051,506093.726902795,558228.436346629,613012.939481886,670724.909737258,731660.721982909,796137.427364966,864494.764458371,937097.336496205,1014336.92410184,1096634.95144964
"29",49277.9177656206,-6887.82720869955,9848.99640162244,14588.5016725019,19389.7613129817,24277.1742769948,29274.7616172172,34406.6194580194,39697.2781008387,45171.9950320725,50857.0162093743,56779.8050426412,62969.2707189924,69455.9834659275,76272.3892737678,83453.0368539912,91034.801719999,99057.1322016399,107562.299230804,116595.667445177,126205.98313904,136445.680851432
"30",79098.963821997,-11056.0677053038,15809.2193316319,23416.8856688353,31123.6776565211,38968.7595735851,46990.6890316287,55228.1441903097,63720.5001369766,72508.2991003566,81633.6701724174,91140.6964975827,101075.781892833,111487.996533304,122429.421418285,133955.512795141,146125.461774316,159002.589203853,172654.746807539,187154.752041421,202580.850580283,219017.208146898
"31",83545.9281727717,-11677.6427164572,16698.0177511083,24733.3890787205,32873.4589300829,41159.5934017629,49632.5177996334,58333.0848436241,67302.8832496645,76584.7345768184,86223.1363622469,96264.6502003271,106758.288646709,117755.880765772,129312.435339356,141486.526586321,154340.673267508,167941.756201591,182361.441597044,197676.640963745,213969.998769833,231330.412688479
"32",20.1385966516277,-2.81487490242294,4.02502733346,5.96193922677255,7.92408851697836,9.92144641630605,11.9638297031229,14.0610858338688,16.2232397068541,18.460613375646,20.7839329060707,23.2044218549199,25.733894656973,28.3848445708853,31.1705314000391,34.1050743351993,37.2035434142966,40.4820601404319,43.9578995390348,47.6496009697433,51.5770857438128,55.7617824842867
"33",-535.629742038169,74.8677151609098,-107.054348900896,-158.5707298937,-210.758354276524,-263.882428174689,-318.204050182283,-373.985134492292,-431.492315624562,-491.000130266958,-552.793862299338,-617.1720259318,-684.448852039521,-754.956625483408,-829.048020782548,-907.098567378173,-989.509086008009,-1076.70836299824,-1169.15586505553,-1267.34468722165,-1371.80467998773,-1483.10578371554
"34",586927.110598065,-82037.8113653693,117306.965516558,173757.080724371,230942.72449014,289154.501709296,348678.516344857,409801.766311505,472816.421649938,538023.311845481,605735.041950892,676278.71545252,749998.656817211,827258.97416506,908446.117344651,993971.580350742,1084274.57048229,1179824.94039545,1281126.15835743,1388718.54417476,1503182.6909941,1625143.12421278
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",3353.7957814082,-468.777230918661,670.310842698106,992.875867918039,1319.64382116104,1652.27526577342,1992.40504611805,2341.67311498243,2701.74897641955,3074.35162115112,3461.26732179618,3864.36520304795,4285.61278748438,4727.09065163183,5191.00702654586,5679.71325903235,6195.71905041672,6741.7092084157,7320.56064224724,7935.36081406319,8589.42733826374,9286.32884145242
"37",-856.894441082003,119.772529235919,-171.264344194768,-253.679671490494,-337.168846449649,-422.156142789571,-509.059262954301,-598.297214799795,-690.296556612916,-785.496489949059,-884.353407599325,-987.344870337315,-1094.97358007551,-1207.77112451766,-1326.30170560063,-1451.16609213216,-1583.00551372509,-1722.50593749064,-1870.40241231104,-2027.48378616959,-2194.59770827473,-2372.65596326007
"38",54208.9043917773,-7577.05649007699,10834.5345836048,16048.2976606575,21329.9945470456,26706.4656736117,32204.1357500761,37849.5121087745,43669.5796184598,49692.1231872666,55946.0150511506,62461.4667735382,69270.2802825112,76406.0849201915,83904.5731962296,91803.7510941696,100144.183963508,108969.26761207,118325.502747416,128262.793460169,138834.763784776,150099.095160807
"39",956.33427703613,-133.6717449246,191.13901884936,283.118379131968,376.296203320659,471.146001400244,568.133948197968,667.727676770852,770.403245323283,876.650823723407,986.979767917948,1101.92305755461,1222.04173263779,1347.92906754983,1480.21474006866,1619.56923646298,1766.70819752251,1922.39719507831,2087.45657917428,2262.76674030587,2449.27369357361,2647.99503442619
"40",225.944380263426,-31.5814044220216,45.1586732747074,66.8897980904782,88.9040730905794,111.313370072409,134.22782803106,157.757930189004,182.016150612241,207.118297314597,233.184710956871,260.341314057192,288.720658141436,318.462911086275,349.716840868082,382.640857144727,417.40403790484,454.187257877629,493.184333607491,534.603266912493,578.667564362389,625.617643716628
"41",222222.671534695,-31061.2021169418,44414.8290276612,65788.0032827306,87439.6637323964,109479.839436625,132016.855230063,155159.374462623,179018.018537893,203706.687893876,229343.741044164,256053.026246008,283964.911644572,313217.256443955,343956.377953101,376338.076718782,410528.64562429,446705.980051965,485060.704096353,525797.393315033,569135.872854668,615312.600311415
"42",142170.462539834,-19871.8944419046,28415.0880847604,42088.913747687,55940.9053745102,70041.4557491535,84459.8674010806,99265.6594338719,114529.603688772,130324.569673115,146726.27917837,163813.966059135,181671.035451498,200385.684846468,220051.523163644,240768.226171045,262642.182447268,285787.203264816,310325.243544499,336387.183596482,364113.660119004,393655.950526737
"43",918149.558644154,-128334.471089681,183507.179496548,271813.968216679,361271.368488324,452333.983499893,545449.375254186,641066.504198991,739642.420833002,841647.723272804,947571.429826682,1057925.23962681,1173247.79016888,1294108.66923227,1421112.41121519,1554902.73191447,1696166.69721715,1845639.31118015,2004108.16890728,2172418.50815534,2351478.57234941,2542265.32573999
"44",292432.284449922,-40874.7596665212,58447.3664438232,86573.237348462,115065.580136076,144069.186692002,173726.606234832,204180.83360763,235577.440199418,268066.312450578,301803.203290303,336951.090033092,373681.529643947,412175.936808864,452626.856931372,495239.314425018,540232.141237,587839.437447911,638312.05347513,691919.199242546,748950.151024549,809716.074979495
"45",67136.723515884,-9384.04404859538,13418.370304715,19875.5192595415,26416.8029786535,33075.4628205882,39884.2253365316,46875.9193125012,54083.9651269453,61542.7736707179,69288.1029174785,77357.3690925577,85789.9584519682,94627.5202475957,103914.259039245,113697.244421366,124026.716040571,134956.418559688,146543.942389322,158851.092806129,171944.282197546,185894.947793266
"46",7755.35435703973,-1084.00563935338,1550.03418630587,2295.93710809264,3051.55892715448,3820.73954870118,4607.25940421917,5414.91074048211,6247.5541347719,7109.16459863981,8003.87273359256,8936.00071986302,9910.09828223204,10930.9765603242,12003.7419043907,13133.8315848943,14327.049077478,15589.6027391839,16928.1451718742,18349.8158757313,19862.286511045,21473.8092361861
"47",14948.0320539658,-2089.3630771398,2987.60825555219,4425.29636990089,5881.71714252287,7364.2717815263,8880.24687123591,10436.9517584266,12041.8275083369,13702.5357460478,15427.0379719707,17223.6649701005,19101.1860887284,21068.8745517809,23136.5725500974,25314.7601696182,27614.6232582591,30048.1281352293,32628.0973179905,35368.2917947204,38283.4983126848,41389.6224460443
"48",7964.42358956476,-1113.22831785893,1591.82008547059,2357.83109565674,3133.82300614516,3923.73923907643,4731.46213513166,5560.88617532746,6415.97601035479,7300.81381692052,8219.64153487212,9176.89787519365,10177.2552092087,11225.6543806248,12327.3393796396,13487.8940813568,14713.2783832003,16009.8680297432,17384.4949660756,18844.4911298802,20397.7350318756,22052.7012639152
"49",69925.5057060336,-9773.84643309975,13975.7539535432,20701.1254456966,27514.1265532706,34449.3794674019,41540.9701411835,48823.0910484615,56330.5507303792,64099.1896316909,72166.2509089414,80570.7051686395,89353.574559064,98558.2384607412,108230.7376728,118420.097044956,129178.642987742,140562.352831971,152631.209036861,165449.584305546,179086.649656,193616.809856759
"50",22660.9295526301,-3167.43430372627,4529.15674521766,6708.66431975482,8916.57024292569,11164.0946092324,13462.2837310933,15822.218451595,18255.1792680231,20772.7810644325,23387.093327916,26110.7453556776,28957.0313174473,31940.0092425068,35074.5997098558,38376.6903051245,41863.2385877058,45552.3852498967,49463.5689881216,53617.6511919892,58037.0482990844,62745.8728374343
"51",9434.06009596974,-1318.64694702789,1885.55093528393,2792.91024808512,3712.09218576675,4647.76783358958,5604.53592455647,6587.00956395804,7599.88498505011,8647.99762462965,9736.37217417144,10870.2663882116,12055.2148128452,13297.070005246,14602.043605219,15976.7498421041,17428.2483748687,18964.0914292219,20592.3716133226,22321.7737979504,24161.6302730639,26121.9794042288
"52",4966.42770981877,-694.18306334353,992.621662212843,1470.28815824481,1954.17850908484,2446.75174027596,2950.42878993191,3467.63816399182,4000.85212610932,4552.61622106098,5125.57563595357,5722.49822812745,6346.29759678175,7000.05472090404,7687.03964455874,8410.73432786515,9174.85523592176,9983.37812048903,10840.5632297066,11750.9825860797,12719.5490479495,13751.5471644183
"53",12595.0675972484,-1760.47717162801,2517.32989289989,3728.71202787851,4955.87811961393,6205.06435642387,7482.41034107856,8794.07486342627,10146.3276869873,11545.6244230558,12998.6733619665,14512.4939371269,16094.4751162682,17752.4304321014,19494.6528205617,21329.9726900128,23267.8151421226,25318.2628773027,27492.1200210793,29800.9814481191,32257.3063337954,34874.4965663389
"54",-5087.05576892845,711.043865612411,-1016.73114925893,-1505.99954215999,-2001.64295940908,-2506.18015234834,-3022.09086178395,-3551.86257719529,-4098.02761135931,-4663.19333772512,-5250.06918911436,-5861.49025715995,-6500.44089817159,-7170.07693156757,-7873.74782606165,-8615.02011272741,-9397.70051534758,-10225.8613736514,-11103.8663863166,-12036.398647743,-13028.4903190626,-14085.5543285462
"55",-0.355805594551727,0.0497327721276138,-0.0711135571282686,-0.105334615314003,-0.140001563883862,-0.175290572733923,-0.211375083088359,-0.248429078334285,-0.28662967679639,-0.326159246940342,-0.367207295147832,-0.409972117637888,-0.454662449732268,-0.501499020686268,-0.550716102503871,-0.602563150941959,-0.657306420645143,-0.715230744634249,-0.776641334751042,-0.841865741712673,-0.911255932109773,-0.985190503093505
"56",100.9698000107,-14.11306660883,20.1804630147458,29.8916464600275,39.7293637943947,49.7436081394668,59.9835983447074,70.4987070048618,81.3391964353748,92.5568187614067,104.205351801548,116.341067601135,129.023200639964,142.314389110396,156.281114132301,170.994165771477,186.529101487985,202.96675023665,220.39372463294,238.902976411598,258.594385829002,279.575390634601
"57",10.9588123121932,-1.5317693815305,2.19029755955067,3.24430615167128,4.31204816762294,5.39894963909509,6.51035256062305,7.65161561338806,8.82819404357502,10.0457048072763,11.3099846893269,12.6271412202363,14.0036034515513,15.4461698355626,16.9620559566965,18.5589450420561,20.2450377587611,22.0291069302413,23.9205531080086,25.9294648391533,28.0666827004636,30.343867498109
"58",10184.2790385268,-1423.50889492114,2035.49444004236,3015.00912592322,4007.28660412967,5017.36940783766,6050.22197841136,7110.82426343713,8204.24595493096,9335.70700732583,10510.6316909968,11734.6958781528,13013.8742278809,14354.4847018382,15763.2329139708,17247.2590666732,18814.1842237212,20472.1611762386,22229.9260782449,24096.854447989,26083.0206892736,28199.2614655159
"59",-971.989723196406,135.859986898215,-194.268015363004,-287.753102205785,-382.456272246728,-478.858786496924,-577.434452139917,-678.658556112617,-783.014951194048,-891.001830693064,-1003.13688899931,-1119.96183078802,-1242.04688033892,-1369.99502438939,-1504.44624903121,-1646.08201512762,-1795.62968006944,-1953.86734784471,-2121.62879780781,-2299.80883273334,-2489.36895422101,-2691.34341657645
"60",5340.23350939887,-746.43181641308,1067.33285413173,1580.9516516793,2101.26275217917,2630.91026296749,3172.49733925323,3728.63527063856,4301.98239928269,4895.27586631241,5511.35994681714,6153.21083847305,6823.96142047072,7526.92457903777,8265.61647496264,9043.78114959113,9865.41479037264,10734.7923932664,11656.4948492445,12635.4383201913,13676.9054118445,14786.5784559728
"61",3239.8234217502,-452.8467298852,647.531605787162,959.134873203183,1274.79824010089,1596.12583902962,1924.69695671962,2262.09581567597,2609.93518483054,2969.87563902206,3343.64274674543,3733.04211435734,4139.97440227566,4566.44948248497,5014.60054309926,5486.6990255337,5985.1693448825,6512.605069471,7071.78533864159,7665.69269617389,8297.53201138206,8970.75064514361
"62",357.479304068498,-49.9667150877021,71.448075301,105.83010934444,140.660131240371,176.115139578385,212.369391496023,249.597688720904,287.977982794559,327.693500053074,368.934638281235,411.900626445465,456.801181906568,503.858072035468,553.306671037928,605.397607957986,660.398390029203,718.595190004624,780.294655306779,845.825878254312,915.542479873941,989.824839211796
"63",7444.27494894553,-1040.52447561329,1487.85988776286,2203.84347589901,2929.15611897595,3667.48370281647,4422.45501429049,5197.71018943545,5996.95495189785,6824.00487240192,7682.82486351489,8577.56373718486,9512.58871662418,10492.5179732267,11522.2530181765,12607.0130357742,13752.3686973492,14964.279362368,16249.1307626322,17613.7760214043,19065.5790915908,20612.4611160574
"64",78197.3161532323,-10930.0397927261,15629.0103149333,23149.9570120239,30768.8994156841,38524.5553909274,46455.0430176124,54598.5995651815,62994.1512987861,71681.7782866632,80703.1294610274,90101.7853315261,99923.6208462054,110217.146878754,121033.850593073,132428.556268285,144459.780216749,157190.121544562,170686.65845242,185021.378430118,200271.635108238,216520.634983184
"65",12842.5303882591,-1795.06631464277,2566.78937123758,3801.9722539668,5053.24920765509,6326.97894882798,7629.42171167609,8966.85728671597,10345.6786269736,11772.4681805163,13254.0660373335,14797.6295488684,16410.6928513904,18101.2230013772,19877.6758733627,21749.0553646262,23724.9717588996,25815.7058601431,28032.2740638328,30386.4990710412,32891.0848364587,35559.6965607648
"66",42118.0915992395,-5887.06159776367,8417.98824678327,12468.8679560668,16572.5294429209,20749.8266232068,25021.290413121,29407.5158965211,33929.4692567539,38608.7381649525,43467.7552293733,48529.9935293049,53820.1619029156,59364.3889095511,65190.4062389704,71327.7429021369,77807.9166197439,84664.6440379969,91934.0543552847,99654.9209929203,107868.907619182,116620.830271554
"67",15307.3209852882,-2139.58273310654,3059.41801343721,4531.66221212248,6023.08931985269,7541.2784490912,9093.69131687329,10687.8129581904,12331.2632911058,14031.8880921766,15797.8402298752,17637.6507146462,19560.2996839875,21575.283245884,23692.6801660936,25923.2224118131,28278.3647117084,30770.3609896857,33412.3419726025,36218.3993959082,39203.6754367494,42384.4579628349
"68",358.99361267891,-50.1783777658772,71.7507346001379,106.278413467216,141.255977896261,176.861176265496,213.26900384233,250.655002878544,289.197878705055,329.081633789698,370.497472499704,413.645467800065,458.736225312007,505.992451880792,555.650518801603,607.962116631565,663.195886081234,721.63921206583,783.600041001774,849.408858839655,919.420784764941,994.017810423311
"69",3346.69745979689,-467.785062114716,668.892127168895,990.774442228785,1316.85078992556,1648.77821873392,1988.18811321516,2336.71695476917,2696.0307143876,3067.84474415557,3453.94153621394,3856.18625886868,4276.5422715372,4717.0857462731,5180.02024013625,5667.69212451626,6182.60578974303,6727.44035675909,7305.06664559178,7918.56559132006,8571.24777872088,9266.67428867743
"70",0.0284644475641381,-0.0039786217702091,0.00568908457026149,0.00842676922512021,0.0112001251107089,0.0140232458176151,0.0169100066394976,0.0198743262653303,0.0229303741623354,0.0260927397384078,0.0293765836244509,0.0327977693976077,0.0363729959583276,0.0401199216570291,0.0440572882136609,0.0482050520753567,0.0525845136395666,0.0572184595582578,0.0621313067413581,0.0673492593103615,0.0729004745413064,0.0788152402474804
"71",96055.6543749445,-13426.1912837593,19198.2907725542,28436.8361729321,37795.757116446,47322.6135991336,57064.2290098899,67067.5730138607,77380.4616501288,88052.1284036262,99133.7336063415,110678.810674704,122743.711192018,135388.024622352,148674.99672597,162671.972100034,177450.830865956,193088.468124384,209667.281135744,227275.697583669,246008.736719158,265968.607368728
"72",3472.19080460648,-485.325910309669,693.974021059651,1027.926171833,1366.22962135071,1710.6035543606,2062.74052767108,2424.33838768792,2797.12557466485,3182.88176277749,3583.45628392889,4000.78424510749,4436.9026269098,4893.96545391432,5374.25891120763,5880.2173550254,6414.43908104428,6979.70366935671,7578.9895985866,8215.49332614161,8892.64956591149,9614.15295041252
"73",-143.033849009794,19.9925743953007,-28.587649965564,-42.3445153562291,-56.2806286928303,-70.4668102438168,-84.9727834139495,-99.8684895106508,-115.225130070674,-131.11601726329,-147.61733265538,-164.808791291294,-182.774304779207,-201.602606303965,-221.387873218016,-242.230386632293,-264.237181166798,-287.522759331734,-312.209816547975,-338.430028104529,-366.32488456663,-396.046582321387
"74",206142.99551759,-28813.6633612568,41201.0432490098,61027.6888997126,81112.6699398612,101558.053893991,122464.327362058,143932.291018093,166064.561877433,188966.798737865,212748.795833567,237525.440000817,263417.666182348,290553.358192403,319068.246244602,349106.857217887,380823.451383893,414383.051939617,449962.489710648,487751.537473641,527954.114085131,570789.567672413
"75",26779.5202085818,-3743.11083528117,5352.32432930097,7927.95420502252,10537.1437850141,13193.15240169,15909.0340227181,18697.8834106357,21573.0312833912,24548.2035097357,27637.6631816543,30856.3349649642,34219.9292162498,37745.059000472,41449.3566754731,45351.5973867612,49471.8207016911,53831.46434726,58453.4999830681,63362.5805274899,68585.1965661938,74149.8430530994
"76",-710.961488087802,99.3747322133225,-142.097260965723,-210.476889552198,-279.747484959583,-350.26106473553,-422.364195186627,-496.404525201839,-572.735967810783,-651.722926953313,-733.744069772141,-819.195626013525,-908.494685743038,-1002.08230430279,-1100.42659748816,-1204.02602123892,-1313.41260006661,-1429.15547775675,-1551.86452201217,-1682.19423626711,-1820.84791006708,-1968.58204892576
"77",2336.17968360005,-326.539811719434,466.923651385813,691.615286674826,919.234588194137,1150.93826795859,1387.86512163279,1631.1575043666,1881.97835513096,2141.52508568063,2411.0419728655,2691.83100754924,2985.2627225939,3292.78640185741,3615.94024902573,3956.3621608747,4315.80034058417,4696.12496282083,5099.34001979416,5527.59616961846,5983.20438742085,6468.65050263692
"78",-888.327730527081,124.166121256761,-177.546800285708,-262.985352654802,-349.537144592128,-437.642013096863,-527.732983093841,-620.244433343091,-715.618568832765,-814.310702478774,-916.793968676716,-1023.5634470354,-1135.14027972096,-1252.07555404473,-1374.95416862162,-1504.39893139,-1641.07459257144,-1785.69228230555,-1939.01401451463,-2101.857573217,-2275.10170215596,-2459.69163269372
"79",5323.13705058066,-744.042156712348,1063.91584777622,1575.89032352721,2094.53567695537,2622.48755082167,3162.3407658059,3716.69825259584,4288.20984216308,4879.60391466066,5493.71563782223,6133.51167490344,6802.11488886594,7502.8275514375,8239.15456995094,9014.82798991273,9833.8312120287,10700.4255560428,11619.1772312359,12594.9866702752,13633.1195693804,14739.2400531654
