HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
0,0,0,0,3916.858635,7248.562501,0,8415.80115,0,0,0,0,0,0,0.732948957,6.745724917,-415.8580866,0,118.6026698,0,0,0,0,0,0,0,19291.44554
7438.108268,4.504165212,0,0,416.7082488,771.6675194,0,4453.497514,521.9817546,0,1409.444121,7104.008738,0,0,0.078015765,0.717585605,-44.07698934,38434.53437,2304.392863,0,0,0,0,0,0,0,62815.56618
338.671709,0.205084762,0,0,18.97347333,35.13575604,0,202.7777485,23.76700213,0,64.17515773,323.46148,0,0,0.003550852,0.032739509,-2.006789229,1750.010709,104.9241848,0,0,0,0,0,0,0,2860.131806
21583.34166,13.06994881,0,0,1020.524548,1889.848985,0,16078.78508,1003.762228,0,412.4147757,33221.1068,0,0,0.191128933,1.757399906,-107.9373063,1459.29893,10776.23695,0,0,0,0,0,0,0,87352.40112
2077.677042,1.258153476,0,0,98.23869191,181.9226766,0,1547.793311,96.62523971,0,39.70031493,3197.965931,0,0,0.01839866,0.169172722,-10.39027714,140.4766039,1037.353717,0,0,0,0,0,0,0,8408.808977
6.971392897,1.281637687,0,0,260.5439729,482.4867005,0,478.215026,21.72692543,0,70.44505228,2722.566769,0,0,0.048796052,0.448671872,-27.55657948,1048.794575,883.1441042,0,0,0,0,0,0,0,5949.117045
4139.131407,2.549761352,0,0,107.7965031,199.6211063,0,1196.217085,54.34818648,0,176.2127296,6938.135622,0,0,0.020188582,0.185630765,-11.40153896,208.1981209,2250.58707,0,0,0,0,0,0,0,15261.60187
0,0,0,0,7085.534701,13121.18142,0,15234.09003,0,0,0,0,0,0,1.327453183,12.20159027,-749.445222,0,214.6918299,0,0,0,0,0,0,0,34919.5818
230.9103884,0.13982801,0,0,734.3561707,1359.887746,0,1793.781405,81.49755383,0,1790.203884,9295.117491,0,0,0.137531569,1.264580723,-77.6778098,33.33115127,3015.143027,0,0,0,0,0,0,0,18258.09295
6498.317391,38.54514556,0,0,46.21984534,85.58815755,0,1146.368279,367.8857573,0,241.2186907,2287.149958,0,0,0.00866306,0.079628502,-4.889703767,2.51916575,741.9039354,0,0,0,0,0,0,0,11450.91491
8951.384257,4.696288316,0,0,82.847328,153.4194013,0,1345.799692,1636.88463,0,389.517079,3839.359748,0,0,0.015515994,0.142667082,-8.762688106,0.042904045,1245.408547,0,0,0,0,0,0,0,17640.75537
9632.591485,5.833083354,0,0,565.7312008,1047.643481,0,4670.398326,223.0475158,0,4899.540055,88670.66228,0,0,0.105875548,0.974219935,-59.83561483,165.9121157,28762.92088,0,0,0,0,0,0,0,138585.5249
30322.44025,15.90848641,0,0,280.641797,519.7020063,0,4558.841934,5544.880366,0,1319.473325,13005.6756,0,0,0.052559803,0.483278962,-29.6831296,0.145335716,4218.770998,0,0,0,0,0,0,0,59757.33281
4032.321842,2.441791241,0,0,1150.305007,2130.166867,0,4697.132692,213.4066187,0,691.9267276,82006.78707,0,0,0.214999567,1.98711721,-121.6686057,0,26549.18895,0,0,0,0,0,0,0,121354.2111
3.859238541,0.709491574,0,0,144.2325071,267.0959601,0,264.731238,12.02763517,0,38.99711403,1507.163999,0,0,0.027039315,0.247588907,-15.25486203,580.5938149,488.8926932,0,0,0,0,0,0,0,3293.323458
211.3731408,0.127997893,0,0,127.4536042,236.021851,0,222.47547,10.10781277,0,222.0317647,3846.295024,0,0,0.023942939,0.219480383,-13.48095479,670.5171832,1247.658206,0,0,0,0,0,0,0,6780.824523
463.0667077,0,0,0,0.226858708,0.420107387,0,215.0662659,101.9516891,0,3.408322073,518.5697389,0,0,4.25E-05,0.000390664,-0.023993664,1.54E-07,26.46415721,0,0,36.12704889,629.0072648,0,0,0,1994.2846
2079.963425,0,0,0,1.018987149,1.886994765,0,966.0123341,457.9360169,0,15.30914738,2329.257738,0,0,0.000190572,0.001754745,-0.107777063,6.92E-07,118.868955,0,0,162.2717291,2825.309556,0,0,0,8957.729053
242.3938934,0,0,0,0.11875047,0.219905271,0,112.5764675,53.36662616,0,1.784086674,271.4454036,0,0,2.23E-05,0.000204493,-0.012560376,8.06E-08,13.85266686,0,0,18.91070889,329.2539423,0,0,0,1043.910118
0,0,0,0,12969.28984,24017.11618,0,27884.60112,0,0,0,0,0,0,2.428959054,22.33388914,-1371.697916,0,392.9736553,0,0,0,0,0,0,0,63917.04573
0,0,0,0,1228.941255,2275.709342,0,717.0066995,165.9645637,0,440.8546775,84.98184336,0,0,0.230152728,2.11621744,-130.0116995,220.0215535,2402.56479,0,0,0,0,0,0,0,7408.379396
0,0,0,0,7464.4366,13821.96289,0,4354.879515,1008.018028,0,2677.616548,516.153739,0,0,1.39851979,12.85325784,-789.8103666,1336.343659,14592.44411,0,0,0,0,0,0,0,44996.2965
0,0,0,0,4910.69483,0,0,0,0,0,0,6.583265305,0,0,0,8.456363444,-519.4312672,0,0,0,0,0,0,0,0,0,4406.303192
0,0,0,0,364857.3118,0,0,0,0,0,0,489.1135953,0,0,0,628.2782383,-38598.95327,0,0,0,0,0,0,0,0,0,327375.7504
0,0,0,0,0,0,0,771.6292215,135.1787192,0,0.333637542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.1415783
0,0,0,0,0,0,0,4.540805862,0.795486102,0,0.001963356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33825532
0,0,0,0,0,0,36306.81838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36306.81838
0,0,0,0,15104.61158,0,0,45.43119196,10.5158961,0,27.93356533,30.2922292,0,0,0,26.01027922,-1597.808725,0,856.4069737,0,0,0,0,0,0,0,14503.39299
0,0,0,0,46.81774999,86.69803265,0,34.50350918,7.986480257,0,21.2146322,3.45113452,0,0,0.008762601,0.080621846,-4.952072872,10.53443526,97.56877417,0,0,0,0,0,0,0,303.9120598
0,0,0,0,236.8809603,438.6657144,0,174.5772776,40.40916456,0,107.3395959,17.46169254,0,0,0.04430495,0.407214616,-25.05410552,53.30104304,493.668365,0,0,0,0,0,0,0,1537.701227
0,0,0,0,2081.10916,0,0,82.90489155,19.18988229,0,50.97443196,23.49466637,0,0,0,3.583791371,-220.1095432,0,664.229628,0,0,0,0,0,0,0,2705.376908
0,0,0,0,993.4018935,0,0,39.57244346,9.159779567,0,24.3312884,11.21455368,0,0,0,1.710627427,-105.0918257,0,317.0523343,0,0,0,0,0,0,0,1291.351095
0,0,0,0,104.8140225,0,0,4.175428017,0.966480634,0,2.567280017,1.183287095,0,0,0,0.18049433,-11.08624672,0,33.45330953,0,0,0,0,0,0,0,136.2540554
0,0,0,0,155.8355413,0,0,6.207884642,1.436930599,0,3.816944784,1.759271086,0,0,0,0.268731007,-16.48380356,0,49.73724505,0,0,0,0,0,0,0,202.5787449
0,0,0,0,17.24463778,0,0,0.686950081,0.159007399,0,0.422374235,0.194676848,0,0,0,0.029695302,-1.82422984,0,5.503807898,0,0,0,0,0,0,0,22.4169197
0,0,0,0,0.698009844,1.292594223,0,3.34690835,0.774704315,0,2.057861109,0.443822444,0,0,1.31E-04,0.001202003,-0.073828967,0.025095718,12.54752939,0,0,0,0,0,0,0,21.11402922
0,0,0,0,47.15562861,87.32289632,0,136.1431353,31.51286602,0,83.70819692,9.607623993,0,0,0.008831357,0.081202917,-4.988082472,0.050330874,271.6220102,0,0,0,0,0,0,0,662.22464
0,0,0,0,400.7046454,742.0419533,0,377.8457011,87.45942961,0,232.3200673,24.93779718,0,0,0.075046043,0.690036331,-42.38088206,9.968188838,705.0291104,0,0,0,0,0,0,0,2538.691094
0,0,0,0,335.2619601,620.8534745,0,23.9234384,5.537525689,0,14.70942981,3.910837244,0,0,0.062789706,0.577341282,-35.45892534,130.5683699,110.565263,0,0,0,0,0,0,0,1210.511504
0,0,0,0,372.6560393,690.1014187,0,57.7856158,13.37555775,0,35.52973639,10.10016233,0,0,0.069793062,0.641736021,-39.41394527,60.50028611,285.5468113,0,0,0,0,0,0,0,1486.893211
0,0,0,0,320.1272672,592.8244984,0,70.69276294,16.36315751,0,43.46575175,27.66126687,0,0,0.059955009,0.551276704,-33.85881606,8.70467414,782.0257033,0,0,0,0,0,0,0,1828.617498
0,0,0,0,0.183581845,0.339965384,0,0.040539978,0.009383733,0,0.024926182,0.015862828,0,0,3.44E-05,0.00031614,-0.01941647,0.004991845,0.448466061,0,0,0,0,0,0,0,1.048651894
