HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
3317.357254,2.008838452,0,0,917.0424308,1752.46804,0,3864.286433,175.5675974,0,569.241544,67466.20448,0,0,0.176878101,1.634782447,-70.79245073,0,21841.76548,0,0,0,0,0,0,0,99836.96131
3.174997369,0.583698911,0,0,114.985945,219.739919,0,217.7944614,9.895138724,0,32.08293631,1239.944232,0,0,0.022245252,0.203691461,-8.875987874,477.6546893,402.2121516,0,0,0,0,0,0,0,2709.418119
173.8946273,0.105302466,0,0,101.6079703,194.1725935,0,183.0281341,8.315586934,0,182.6631026,3164.304817,0,0,0.019697594,0.180564109,-7.843846181,551.6271476,1026.43475,0,0,0,0,0,0,0,5578.510448
380.9660085,0,0,0,0.180858149,0.345623269,0,176.9354889,83.87587836,0,2.804034049,426.6284622,0,0,3.50E-05,0.0003214,-0.013960629,1.27E-07,21.77212021,0,0,29.72180241,517.4856571,0,0,0,1640.702329
1711.175557,0,0,0,0.812357384,1.552419794,0,794.7328191,376.7413405,0,12.59474794,1916.267012,0,0,0.000156782,0.001443619,-0.062709705,5.70E-07,97.79280903,0,0,133.5000229,2324.366003,0,0,0,7369.47398
199.4152295,0,0,0,0.094669767,0.18091379,0,92.61549437,43.90417088,0,1.467749638,223.3153235,0,0,1.84E-05,0.000168234,-0.00730821,6.63E-08,11.39644562,0,0,15.55764444,270.8738098,0,0,0,858.8143298
0,0,0,0,10339.47594,19758.92081,0,22940.707,0,0,0,0,0,0,1.998308591,18.37412717,-798.1176129,0,323.3000697,0,0,0,0,0,0,0,52584.65864
0,0,0,0,979.683332,1872.110845,0,589.8451061,136.530643,0,362.6688205,69.91025948,0,0,0.189334996,1.740904933,-75.64685053,181.0005913,1976.468399,0,0,0,0,0,0,0,6094.501386
0,0,0,0,5950.215243,11370.13527,0,3582.383308,829.2093831,0,2202.643907,424.5951082,0,0,1.150441461,10.57326527,-459.5483868,1099.294527,12003.94363,0,0,0,0,0,0,0,37014.59569
0,0,0,0,3914.84323,0,0,0,0,0,0,5.415927884,0,0,0,6.956890305,-302.2292578,0,0,0,0,0,0,0,0,0,3624.98679
0,0,0,0,290855.549,0,0,0,0,0,0,402.368716,0,0,0,516.8523437,-22458.66535,0,0,0,0,0,0,0,0,0,269316.1048
0,0,0,0,0,0,0,634.7497197,111.1993322,0,0.274453494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.2235054
0,0,0,0,0,0,0,3.735061291,0.654330847,0,0.001614968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391007106
0,0,0,0,0,0,29868.54712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29868.54712
0,0,0,0,12041.29892,0,0,37.37472729,8.651077201,0,22.9800131,24.92040724,0,0,0,21.39778973,-929.6793926,0,704.537471,0,0,0,0,0,0,0,11931.48101
0,0,0,0,37.32365518,71.32519177,0,28.38552772,6.570359425,0,17.45296477,2.83919743,0,0,0.007208863,0.066326403,-2.881346202,8.666524398,80.26839037,0,0,0,0,0,0,0,250.0240001
0,0,0,0,188.8473269,360.8896422,0,143.6244711,33.24456063,0,88.30812869,14.36570894,0,0,0.036449618,0.33501487,-14.57764327,43.85069022,406.1402425,0,0,0,0,0,0,0,1265.064592
0,0,0,0,1659.116002,0,0,68.20592132,15.78753168,0,41.9367064,19.32908102,0,0,0,2.948388059,-128.0699644,0,546.4622521,0,0,0,0,0,0,0,2225.715918
0,0,0,0,791.9202549,0,0,32.55438512,7.535319164,0,20.01620481,9.225685034,0,0,0,1.407252603,-61.14730953,0,260.8240202,0,0,0,0,0,0,0,1062.335812
0,0,0,0,83.55951349,0,0,3.435085694,0.795114606,0,2.11207733,0.973479259,0,0,0,0.148491002,-6.450493705,0,27.5217258,0,0,0,0,0,0,0,112.0949935
0,0,0,0,124.2328574,0,0,5.107092126,1.182131655,0,3.140117734,1.447314187,0,0,0,0.221079174,-9.591043185,0,40.91775334,0,0,0,0,0,0,0,166.6573024
0,0,0,0,13.74723144,0,0,0.565127557,0.130809306,0,0.347471128,0.160153197,0,0,0,0.02442919,-1.061421723,0,4.527772247,0,0,0,0,0,0,0,18.44157234
0,0,0,0,0.556465237,1.063405157,0,2.753470142,0.637341982,0,1.692983054,0.365128566,0,0,1.08E-04,0.000988877,-0.042957125,0.020646012,10.32273487,0,0,0,0,0,0,0,17.37031438
0,0,0,0,37.59249634,71.83826997,0,112.0014076,25.92481321,0,68.86455102,7.903941753,0,0,0.007265327,0.066803522,-2.902298261,0.041405898,223.4563456,0,0,0,0,0,0,0,544.795002
0,0,0,0,319.4521835,610.4779452,0,310.8536736,71.95287629,0,191.1297288,20.51632675,0,0,0.061740383,0.567692917,-24.65916732,8.200829362,580.0274778,0,0,0,0,0,0,0,2088.581307
0,0,0,0,267.2802467,510.7774657,0,19.68186334,4.555734088,0,12.10147899,3.217454066,0,0,0.051657224,0.474979893,-20.63165113,107.4188739,90.96227556,0,0,0,0,0,0,0,995.8903783
0,0,0,0,297.091777,567.7477449,0,47.54033563,11.00409671,0,29.23038146,8.309422689,0,0,0.057418885,0.527957441,-22.93286558,49.77370003,234.9199028,0,0,0,0,0,0,0,1223.269872
0,0,0,0,255.213277,487.7157481,0,58.15882078,13.461943,0,35.75920308,22.75687914,0,0,0.049324888,0.453534445,-19.70063316,7.161321219,643.3712707,0,0,0,0,0,0,0,1504.400689
0,0,0,0,0.146356665,0.279690363,0,0.03335234,0.00772002,0,0.020506831,0.013050388,0,0,2.83E-05,0.000260089,-0.011297405,0.004106803,0.368954139,0,0,0,0,0,0,0,0.862728509
