HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
0,0,0,0,75.59688525,148.1578216,0,172.0157294,0,0,0,0,0,0,0.014949291,0.137339017,-4.052849159,0,2.424192824,0,0,0,0,0,0,0,394.2940682
0,0,0,0,30.51885482,59.81259352,0,69.44423716,0,0,0,0,0,0,0.006053165,0.055620659,-1.636028263,0,0.978667602,0,0,0,0,0,0,0,159.1799987
0,0,0,0,15.71832535,30.74327291,0,35.69387331,0,0,0,0,0,0,0.003109206,0.028588647,-0.858204482,0,0.5030286,0,0,0,0,0,0,0,81.83199354
0,0,0,0,20.90202706,40.96482262,0,47.56140287,0,0,0,0,0,0,0.004144671,0.038093824,-1.120538433,0,0.670275979,0,0,0,0,0,0,0,109.0202286
0,0,0,0,3.273747111,6.414329597,0,7.447231419,0,0,0,0,0,0,0.00064871,0.005964784,-0.175932638,0,0.104952757,0,0,0,0,0,0,0,17.07094174
0,0,0,0,1.975861761,3.8722928,0,4.495849515,0,0,0,0,0,0,0.000391273,0.003600906,-0.105948726,0,0.063359357,0,0,0,0,0,0,0,10.30540689
0,0,0,0,23.55300034,46.16035772,0,53.59357689,0,0,0,0,0,0,0.00466734,0.042905499,-1.262647913,0,0.755286537,0,0,0,0,0,0,0,122.8471464
2663.534354,0.289187542,0,0,9.799482486,19.20473191,0,344.7474948,16.76540428,0,4.628041752,1383.563737,0,0,0.001942261,0.017858778,-0.52553531,0,3.752725979,0,0,0,0,0,0,0,4445.779425
133.3832146,0.014481843,0,0,0.490733718,0.961728568,0,17.26415741,0.839572681,0,0.23176163,69.28567286,0,0,9.73E-05,0.000894327,-0.026316666,0,0.18792784,0,0,0,0,0,0,0,222.6339261
1246.044544,0.135288987,0,0,4.584349896,8.984442115,0,161.2812887,7.843265137,0,2.16511084,647.2648704,0,0,0.000908956,0.008354773,-0.245810928,0,1.755616767,0,0,0,0,0,0,0,2079.822229
0,0,0,0,2757.295114,5400.677872,0,6270.350989,0,0,0,0,0,0,0.546097411,5.026029269,-148.6168112,0,88.36715065,0,0,0,0,0,0,0,14373.64644
5550.248614,3.360955999,0,0,293.8055794,575.80938,0,3323.148348,389.4967495,0,1051.710906,5300.929176,0,0,0.058214462,0.535454081,-15.75196398,28679.40512,1719.511308,0,0,0,0,0,0,0,46872.26785
