HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
0,0,0,0,124.2880274,218.9033735,0,254.1534632,0,0,0,0,0,0,0.022087597,0.202918575,-13.547835,0,3.58174804,0,0,0,0,0,0,0,587.6037833
0,0,0,0,50.17418409,88.37070606,0,102.6010729,0,0,0,0,0,0,0.008943309,0.082177291,-5.468903505,0,1.445942099,0,0,0,0,0,0,0,237.2141223
0,0,0,0,26.02883896,45.72388219,0,53.08681553,0,0,0,0,0,0,0.004624263,0.042519348,-2.868799766,0,0.748144823,0,0,0,0,0,0,0,122.7660254
0,0,0,0,34.36423451,60.52466972,0,70.27097925,0,0,0,0,0,0,0.006123665,0.05628283,-3.745727811,0,0.990318758,0,0,0,0,0,0,0,162.4668809
0,0,0,0,5.387411038,9.485367047,0,11.01279915,0,0,0,0,0,0,0.000959297,0.00882059,-0.588106355,0,0.155201788,0,0,0,0,0,0,0,25.46245255
0,0,0,0,3.248735311,5.721708068,0,6.643076795,0,0,0,0,0,0,0.000578146,0.005320706,-0.35416464,0,0.093619921,0,0,0,0,0,0,0,15.35887431
0,0,0,0,38.72251853,68.20083344,0,79.18323841,0,0,0,0,0,0,0.006895885,0.063391856,-4.220770359,0,1.11591794,0,0,0,0,0,0,0,183.0720257
4293.684241,0.427325149,0,0,16.11329124,28.37834882,0,509.4246931,24.77381579,0,6.838740774,2044.457299,0,0,0.00287003,0.026389467,-1.756755653,0,5.545308695,0,0,0,0,0,0,0,6927.915568
215.014477,0.021399212,0,0,0.806903528,1.421105914,0,25.51052033,1.24060129,0,0.342464426,102.3805289,0,0,1.44E-04,0.001321509,-0.087971163,0,0.277693077,0,0,0,0,0,0,0,346.9291878
2008.521677,0.199900694,0,0,7.537535266,13.27525806,0,238.3064747,11.58907446,0,3.199130759,956.3875057,0,0,0.001343058,0.012344869,-0.821695002,0,2.594069317,0,0,0,0,0,0,0,3240.802619
