HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
2623.828187,1.456472076,0,0,119.9264778,210.5985506,0,1791.766887,111.8559588,0,45.95814516,3702.050796,0,0,0.02129878,0.195838862,-13.38811916,162.6194696,1200.868376,0,0,0,0,0,0,0,9957.758338
8.803935438,1.483657871,0,0,318.0632468,558.539436,0,553.594432,25.1516667,0,81.54906598,3151.715697,0,0,0.056487607,0.519394491,-35.50730792,1214.112492,1022.351102,0,0,0,0,0,0,0,6900.433307
5227.207391,2.951687335,0,0,131.5951115,231.0879372,0,1384.780116,62.91524247,0,203.989633,8031.813262,0,0,0.023370964,0.214892259,-14.69115406,241.0169705,2605.353377,0,0,0,0,0,0,0,18108.25784
0,0,0,0,8649.863288,15189.55712,0,17635.53701,0,0,0,0,0,0,1.536708113,14.12500494,-965.6779894,0,248.5350753,0,0,0,0,0,0,0,40773.47621
291.615746,0.161871361,0,0,896.4942628,1574.26885,0,2076.564186,94.34533159,0,2072.422681,10760.45722,0,0,0.159212894,1.463937039,-100.089705,38.58567983,3490.468797,0,0,0,0,0,0,0,21196.91807
8206.965434,44.62268929,0,0,56.42619953,99.08313241,0,1327.12005,425.8915515,0,279.2524591,2647.772643,0,0,0.010028994,0.092183798,-6.300499575,2.916371151,858.8824432,0,0,0,0,0,0,0,13942.73469
11304.48358,5.436577413,0,0,101.1378222,177.6033317,0,1557.941871,1894.911344,0,450.9177484,4444.568791,0,0,0.017961824,0.165156094,-11.29093199,0.04966713,1441.725789,0,0,0,0,0,0,0,21367.66871
12164.70609,6.752545716,0,0,690.6270038,1212.782344,0,5406.587956,258.2062446,0,5671.849038,102647.7189,0,0,0.122564592,1.127785127,-77.09961253,192.0646557,33296.78771,0,0,0,0,0,0,0,161472.2333
38293.43629,18.41617548,0,0,342.5998519,601.6237559,0,5277.462034,6418.931832,0,1527.464754,15055.78833,0,0,0.060844918,0.559459268,-38.24741831,0.168245299,4883.784981,0,0,0,0,0,0,0,72382.04914
5092.337717,2.826704586,0,0,1404.265767,2465.957102,0,5437.568248,247.0471094,0,800.9990457,94933.9801,0,0,0.248891163,2.300357719,-156.7728915,0,30734.28756,0,0,0,0,0,0,0,140965.0457
4.873703476,0.821326573,0,0,176.0742162,309.1974839,0,306.4600178,13.92351472,0,45.1441105,1744.733677,0,0,0.03130144,0.286615593,-19.65625247,672.111052,565.9553614,0,0,0,0,0,0,0,3819.956128
266.9392765,0.148175088,0,0,155.5926094,273.2276112,0,257.5458203,11.70117736,0,257.0321707,4452.613167,0,0,0.02771723,0.254078597,-17.37053081,776.2154541,1444.335217,0,0,0,0,0,0,0,7878.261943
584.7902813,0,0,0,0.276941054,0.486326918,0,248.9661396,118.0218495,0,3.945559689,600.3094231,0,0,4.92E-05,0.000452242,-0.030916407,1.78E-07,30.63557658,0,0,41.82158397,728.1546916,0,0,0,2357.377959
2626.733155,0,0,0,1.243951876,2.184446066,0,1118.287068,530.121519,0,17.72236331,2696.423964,0,0,0.000220612,0.002031349,-0.138873308,8.01E-07,137.6065403,0,0,187.850993,3270.669565,0,0,0,10588.70695
306.1146242,0,0,0,0.144967936,0.254570347,0,130.3226169,61.77914918,0,2.065323682,314.2350809,0,0,2.58E-05,0.000236728,-0.016184343,9.33E-08,16.03635144,0,0,21.89172503,381.1563497,0,0,0,1233.984838
0,0,0,0,15832.45608,27802.832,0,32279.93212,0,0,0,0,0,0,2.811825533,25.85428504,-1767.465382,0,454.9164202,0,0,0,0,0,0,0,74631.33736
0,0,0,0,1500.316684,2634.525479,0,830.0587353,192.1325644,0,510.3652118,98.38111899,0,0,0.266441419,2.449886135,-167.5231663,254.7128396,2781.382506,0,0,0,0,0,0,0,8637.0683
0,0,0,0,9113.019976,16001.74137,0,5041.661322,1166.986477,0,3099.887319,597.5532349,0,0,1.619071919,14.88026769,-1017.689438,1547.090365,16893.73054,0,0,0,0,0,0,0,52460.48051
0,0,0,0,5994.911737,0,0,0,0,0,0,7.621077652,0,0,0,9.789458495,-669.2995392,0,0,0,0,0,0,0,0,0,5343.022734
0,0,0,0,445425.5031,0,0,0,0,0,0,566.2334624,0,0,0,727.3405722,-49735.66913,0,0,0,0,0,0,0,0,0,396983.408
0,0,0,0,0,0,0,893.320889,156.4974087,0,0.386254664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.204552
0,0,0,0,0,0,0,5.25714687,0.920979094,0,0.002273088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.180399052
0,0,0,0,0,0,42030.71388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42030.71388
0,0,0,0,18439.74241,0,0,52.59372987,12.17379899,0,32.33748281,35.06800615,0,0,0,30.1109775,-2058.814536,0,991.425386,0,0,0,0,0,0,0,17534.63725
0,0,0,0,57.15428818,100.3651385,0,39.9426535,9.245471582,0,24.55891366,3.995172479,0,0,0.010143941,0.0933311,-6.38086365,12.19508703,112.9495472,0,0,0,0,0,0,0,354.1288835
0,0,0,0,289.1767818,507.8119327,0,202.0956318,46.77880053,0,124.2593753,20.21415294,0,0,0.051288673,0.471403245,-32.28281072,61.70280647,571.4845685,0,0,0,0,0,0,0,1791.763931
0,0,0,0,2540.547209,0,0,95.97289788,22.21471591,0,59.00935231,27.19804796,0,0,0,4.148691795,-283.6163803,0,768.929807,0,0,0,0,0,0,0,3234.404341
0,0,0,0,1212.761684,0,0,45.81179422,10.60399358,0,28.16758026,12.98274204,0,0,0,1.98034048,-135.4133163,0,367.0416842,0,0,0,0,0,0,0,1543.936503
0,0,0,0,127.9545165,0,0,4.833623661,1.118832283,0,2.971974462,1.369815137,0,0,0,0.208946642,-14.28489252,0,38.72673839,0,0,0,0,0,0,0,162.8995546
0,0,0,0,190.2424391,0,0,7.186535755,1.663457639,0,4.418672663,2.036613966,0,0,0,0.311095502,-21.23977285,0,57.57814626,0,0,0,0,0,0,0,242.197188
0,0,0,0,21.0523809,0,0,0.795255458,0.184076697,0,0.488966266,0.225369834,0,0,0,0.0343771,-2.350563526,0,6.37154488,0,0,0,0,0,0,0,26.80140761
0,0,0,0,0.852114187,1.496352998,0,3.87450002,0.89682524,0,2.382253135,0.51378463,0,0,1.51E-04,0.001391482,-0.095130379,0.029051695,14.52546583,0,0,0,0,0,0,0,24.47676025
0,0,0,0,57.56733019,101.0893842,0,157.6061524,36.48088135,0,96.90482604,11.12226957,0,0,0.010223624,0.094004588,-6.427262876,0.058265556,314.4433235,0,0,0,0,0,0,0,768.9493982
0,0,0,0,489.1669151,859.0079221,0,437.4044474,101.2454115,0,268.9400207,28.86867142,0,0,0.086875338,0.798804801,-54.6087743,11.53944618,816.1608497,0,0,0,0,0,0,0,2958.61059
0,0,0,0,409.2759226,718.7157028,0,27.69437806,6.410379953,0,17.0280084,4.52728422,0,0,0.072686953,0.668344887,-45.68966848,151.1492511,127.9931481,0,0,0,0,0,0,0,1417.845439
0,0,0,0,454.925376,798.8790105,0,66.89410328,15.48388694,0,41.1301294,11.69220562,0,0,0.08079423,0.742889992,-50.7858057,70.03667489,330.5562746,0,0,0,0,0,0,0,1739.63554
0,0,0,0,390.8012969,686.2706239,0,81.83596774,18.94245994,0,50.31719953,32.02147502,0,0,0.069405636,0.638173707,-43.62788961,10.07678017,905.2953593,0,0,0,0,0,0,0,2132.640852
0,0,0,0,0.224110142,0.393552427,0,0.046930092,0.010862844,0,0.028855171,0.018363206,0,0,3.98E-05,0.000365971,-0.025018583,0.005778684,0.519155524,0,0,0,0,0,0,0,1.222995265
