HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
0,0,0,0,95.98958012,180.0898244,0,209.0897543,0,0,0,0,0,0,0.018171266,0.166939276,-9.025946932,0,2.946671701,0,0,0,0,0,0,0,479.2749942
0,0,0,0,38.75084764,72.70270048,0,84.41004273,0,0,0,0,0,0,0.007357672,0.067607369,-3.643536609,0,1.189578538,0,0,0,0,0,0,0,193.4845978
0,0,0,0,20.03654728,37.50498224,0,43.54442314,0,0,0,0,0,0,0.003793048,0.034876465,-1.911274712,0,0.613665265,0,0,0,0,0,0,0,99.82701274
0,0,0,0,26.54023304,49.79343554,0,57.81169053,0,0,0,0,0,0,0.005037918,0.046303688,-2.495508724,0,0.814731803,0,0,0,0,0,0,0,132.5159238
0,0,0,0,4.158986225,7.800485673,0,9.056600712,0,0,0,0,0,0,0.000788898,0.007253792,-0.391812917,0,0.127633366,0,0,0,0,0,0,0,20.75993575
0,0,0,0,2.508963282,4.707052471,0,5.465030839,0,0,0,0,0,0,0.00047562,0.004377162,-0.235954398,0,0.07701789,0,0,0,0,0,0,0,12.52696287
0,0,0,0,29.90625767,56.10863736,0,65.14383161,0,0,0,0,0,0,0.005673225,0.052152305,-2.811995367,0,0.918062608,0,0,0,0,0,0,0,149.3226194
3237.78241,0.351537899,0,0,12.4438151,23.34537331,0,419.0768714,20.38011379,0,5.625871942,1681.86737,0,0,0.002361023,0.021709225,-1.170399794,0,4.561833476,0,0,0,0,0,0,0,5404.288866
162.1392168,0.017604095,0,0,0.623151118,1.169075013,0,20.98626965,1.020582601,0,0.281728899,84.223503,0,0,1.18E-04,0.001087142,-0.058608851,0,0.228444646,0,0,0,0,0,0,0,270.6321724
1514.640098,0.164452392,0,0,5.821195152,10.92116242,0,196.047693,9.533989019,0,2.631830317,786.7917326,0,0,0.001104894,0.010155759,-0.547436212,0,2.134064153,0,0,0,0,0,0,0,2528.150041
0,0,0,0,3505.089361,6571.615218,0,7629.844801,0,0,0,0,0,0,0.664498447,6.115737915,-330.9788739,0,107.5263005,0,0,0,0,0,0,0,17489.87704
6746.516681,4.085366139,0,0,373.0646346,699.9175664,0,4039.409543,473.4476834,0,1278.393446,6443.475179,0,0,0.070761828,0.65086421,-35.08060265,34860.87607,2090.129498,0,0,0,0,0,0,0,56974.9567
307.1841104,0.186017183,0,0,16.98641532,31.86903943,0,183.9246623,21.55728562,0,58.20852781,293.387928,0,0,0.003220715,0.029695581,-1.597191111,1587.304973,95.16894927,0,0,0,0,0,0,0,2594.213633
19576.68972,11.85480394,0,0,913.6485059,1714.145137,0,14583.90139,910.4400166,0,374.0715727,30132.45985,0,0,0.173359212,1.59401017,-85.90663313,1323.624366,9774.344034,0,0,0,0,0,0,0,79231.04013
1884.512413,1.141181018,0,0,87.95057438,165.0090465,0,1403.892594,87.64184303,0,36.00931578,2900.646136,0,0,0.016688108,0.153444474,-8.269557179,127.4162787,940.9093516,0,0,0,0,0,0,0,7627.029309
