HCOAL,BCOAL,COKE,CRUDE,DIESEL,GASOLINE,JETFUEL,LFO,HFO,NAPHTA,OTHPETRO,NATGAS,OTHGAS,WASTE,BIOGASOL,BIODIESEL,BIOGAS,OTHRENEW,ELECTR,HEATPROD,NUCLEAR,HYDRO,GEOTHERM,SOLAR,WIND,OTHSOURC,ROWSUM
0,0,0,0,66.27513869,134.3821888,0,156.0218015,0,0,0,0,0,0,0.013559314,0.124569311,-1.383197309,0,2.198792709,0,0,0,0,0,0,0,357.632853
0,0,0,0,26.75591171,54.25173407,0,62.9879105,0,0,0,0,0,0,0.005490394,0.050449529,-0.558360255,0,0.887679523,0,0,0,0,0,0,0,144.3808155
0,0,0,0,13.74441407,27.8262362,0,32.30710512,0,0,0,0,0,0,0.002814193,0.025876049,-0.292896696,0,0.455299365,0,0,0,0,0,0,0,74.0688483
0,0,0,0,18.32473517,37.15611291,0,43.13937525,0,0,0,0,0,0,0.00375932,0.034552046,-0.382428678,0,0.607956983,0,0,0,0,0,0,0,98.884063
0,0,0,0,2.869093645,5.816334628,0,6.752941103,0,0,0,0,0,0,0.000588232,0.0054087,-0.060044068,0,0.095168224,0,0,0,0,0,0,0,15.47949046
0,0,0,0,1.732174632,3.512173119,0,4.077739631,0,0,0,0,0,0,0.000354885,0.003266025,-0.036159252,0,0.057466995,0,0,0,0,0,0,0,9.347016035
0,0,0,0,20.64884986,41.86861794,0,48.61073669,0,0,0,0,0,0,0.004233396,0.038916378,-0.430929237,0,0.68506409,0,0,0,0,0,0,0,111.4254891
2415.800744,0.262289272,0,0,8.590726183,17.41843759,0,312.6814136,15.20599972,0,4.197572598,1254.873992,0,0,0.001761605,0.016197676,-0.17936,0,3.40367278,0,0,0,0,0,0,0,4032.273447
120.9777251,0.013134888,0,0,0.430204129,0.872278229,0,15.65841875,0.761484057,0,0.210205489,62.84141494,0,0,8.8269E-05,0.000811145,-0.008981618,0,0.170448679,0,0,0,0,0,0,0,201.927232
1130.171019,0.122707742,0,0,4.018973026,8.148930863,0,146.2828804,7.113878026,0,1.963765621,587.0722534,0,0,0.000824427,0.007577818,-0.083892837,0,1.592352588,0,0,0,0,0,0,0,1886.411271
0,0,0,0,2415.469353,4895.529387,0,5683.85826,0,0,0,0,0,0,0.495018586,4.555923269,-50.72144687,0,80.10179335,0,0,0,0,0,0,0,13029.28829
5034.172323,3.048441682,0,0,257.5753102,522.2684604,0,3014.149529,353.2798783,0,953.918874,4808.028864,0,0,0.052801462,0.485665549,-5.375989417,26012.68628,1559.624686,0,0,0,0,0,0,0,42513.91512
229.222474,0.138806862,0,0,11.72828096,23.78082111,0,137.2454134,16.08614386,0,43.43546627,218.9273965,0,0,0.002403312,0.022158977,-0.244764396,1184.454138,71.01549964,0,0,0,0,0,0,0,1935.814238
14608.32518,8.846169209,0,0,630.8341222,1279.111659,0,10882.64809,679.3791349,0,279.1358209,22485.1326,0,0,0.129362319,1.189465787,-13.16491496,987.7012874,7293.709935,0,0,0,0,0,0,0,59122.97792
