COUNT,PL2011RCL,PL2012RCL
9.00000000000,14,14
23.00000000000,13,13
4.00000000000,20,20
2819.00000000000,13,13
336.00000000000,12,12
576.00000000000,16,16
222.00000000000,13,13
9.00000000000,13,13
5.00000000000,13,13
3.00000000000,13,13
15.00000000000,16,16
62.00000000000,13,13
41.00000000000,14,14
1.00000000000,12,12
7.00000000000,12,12
3.00000000000,13,13
11.00000000000,12,12
120.00000000000,16,16
5.00000000000,20,20
11.00000000000,13,13
5.00000000000,12,12
3.00000000000,12,12
83562.00000000000,7,7
128.00000000000,7,7
2.00000000000,20,20
1137.00000000000,12,12
1.00000000000,13,13
21.00000000000,12,12
43.00000000000,12,12
10.00000000000,12,12
6.00000000000,12,12
270.00000000000,7,7
115.00000000000,7,7
12897.00000000000,12,12
143.00000000000,12,12
107443.00000000000,7,7
612.00000000000,12,12
44.00000000000,16,16
1377.00000000000,12,12
1.00000000000,12,12
1805.00000000000,12,12
45.00000000000,13,13
15.00000000000,13,13
3.00000000000,16,16
1641.00000000000,12,12
282.00000000000,14,14
9.00000000000,12,12
1782.00000000000,12,12
45.00000000000,13,13
2.00000000000,13,13
1118.00000000000,9,9
7.00000000000,9,9
768.00000000000,12,12
61.00000000000,16,16
196.00000000000,12,12
2808.00000000000,12,12
5.00000000000,12,12
1.00000000000,12,12
1244.00000000000,9,9
58.00000000000,12,12
525.00000000000,12,12
379.00000000000,14,14
5.00000000000,9,9
18.00000000000,12,12
271.00000000000,16,16
5164.00000000000,13,13
69.00000000000,12,12
19.00000000000,12,12
1.00000000000,12,12
71.00000000000,7,7
843.00000000000,12,12
6.00000000000,12,12
222.00000000000,13,13
2.00000000000,13,13
3.00000000000,12,12
205.00000000000,7,7
35.00000000000,16,16
1.00000000000,12,12
5.00000000000,20,20
1.00000000000,13,13
2.00000000000,12,12
42249.00000000000,13,13
2.00000000000,16,16
269.00000000000,12,12
3.00000000000,13,13
8.00000000000,13,13
6252.00000000000,12,12
13.00000000000,13,13
23235.00000000000,13,13
65.00000000000,16,16
39.00000000000,16,16
1428.00000000000,14,14
165.00000000000,13,13
276.00000000000,12,12
43.00000000000,12,12
6.00000000000,20,20
13.00000000000,13,13
151.00000000000,18,18
1461.00000000000,16,16
25.00000000000,7,7
10.00000000000,7,7
1303.00000000000,14,14
23.00000000000,12,12
1312.00000000000,14,14
8.00000000000,13,13
3112.00000000000,12,12
112.00000000000,12,12
39.00000000000,12,12
14.00000000000,20,20
2.00000000000,13,13
4.00000000000,16,16
1960.00000000000,13,13
21.00000000000,16,16
84.00000000000,13,13
8.00000000000,14,14
32.00000000000,14,14
13.00000000000,12,12
269.00000000000,14,14
1.00000000000,14,14
2399.00000000000,13,13
18646.00000000000,13,13
590.00000000000,13,13
162.00000000000,13,13
418.00000000000,12,12
15.00000000000,13,13
264.00000000000,14,14
244.00000000000,12,12
13.00000000000,12,12
4.00000000000,14,14
35.00000000000,16,16
6.00000000000,16,16
2.00000000000,16,16
1.00000000000,20,20
1.00000000000,14,14
7581.00000000000,14,14
20.00000000000,13,13
9.00000000000,12,12
4.00000000000,7,7
1.00000000000,7,7
6.00000000000,12,12
1.00000000000,20,20
69.00000000000,14,14
6.00000000000,12,12
1.00000000000,7,7
2.00000000000,7,7
4.00000000000,12,12
46.00000000000,12,12
4862.00000000000,12,12
11.00000000000,16,16
5.00000000000,7,7
10.00000000000,16,16
2.00000000000,14,14
11.00000000000,14,14
44.00000000000,12,12
227.00000000000,12,12
13.00000000000,12,12
14.00000000000,16,16
21.00000000000,12,12
5.00000000000,13,13
53.00000000000,13,13
57.00000000000,13,13
52.00000000000,12,12
72.00000000000,15,15
5.00000000000,12,12
1.00000000000,12,12
28.00000000000,16,16
21.00000000000,13,13
37.00000000000,12,12
164.00000000000,12,12
3.00000000000,14,14
6.00000000000,13,13
78.00000000000,13,13
104.00000000000,16,16
1.00000000000,7,7
154.00000000000,7,7
42.00000000000,7,7
5.00000000000,7,7
4684.00000000000,13,13
729.00000000000,13,13
10.00000000000,12,12
2.00000000000,12,12
12903.00000000000,12,12
13.00000000000,14,14
11.00000000000,13,13
746.00000000000,14,14
5.00000000000,14,14
9.00000000000,16,16
23.00000000000,14,14
138.00000000000,14,14
139.00000000000,12,12
99769.00000000000,8,8
397.00000000000,8,8
5.00000000000,12,12
18.00000000000,14,14
43.00000000000,16,16
3.00000000000,14,14
2.00000000000,7,7
6.00000000000,7,7
47.00000000000,7,7
10.00000000000,16,16
8.00000000000,13,13
356.00000000000,12,12
85.00000000000,12,12
34.00000000000,12,12
4134.00000000000,14,14
2441.00000000000,14,14
5.00000000000,13,13
2.00000000000,7,7
8.00000000000,12,12
7.00000000000,13,13
46.00000000000,13,13
2.00000000000,7,7
23.00000000000,12,12
25.00000000000,12,12
1.00000000000,12,12
2.00000000000,12,12
1491.00000000000,12,12
111.00000000000,13,13
16.00000000000,16,16
4864.00000000000,8,8
5.00000000000,16,16
7.00000000000,14,14
1970.00000000000,14,14
3.00000000000,7,7
18.00000000000,13,13
8.00000000000,8,8
6.00000000000,12,12
56.00000000000,16,16
18.00000000000,12,12
10.00000000000,16,16
7.00000000000,14,14
24.00000000000,13,13
8.00000000000,12,12
66.00000000000,16,16
168.00000000000,8,8
5.00000000000,16,16
2.00000000000,12,12
1751.00000000000,14,14
12.00000000000,14,14
42.00000000000,14,14
3064.00000000000,13,13
5.00000000000,14,14
9.00000000000,13,13
12.00000000000,14,14
19.00000000000,16,16
8.00000000000,12,12
462.00000000000,12,12
560.00000000000,14,14
6.00000000000,14,14
396.00000000000,20,20
44.00000000000,16,16
143.00000000000,12,12
1.00000000000,14,14
2.00000000000,12,12
2.00000000000,12,12
188.00000000000,13,13
1.00000000000,12,12
530.00000000000,12,12
33.00000000000,12,12
38.00000000000,12,12
125.00000000000,13,13
2.00000000000,16,16
8.00000000000,12,12
136.00000000000,12,12
28.00000000000,13,13
2.00000000000,16,16
9.00000000000,14,14
5.00000000000,12,12
3459.00000000000,12,12
72.00000000000,12,12
1.00000000000,12,12
5.00000000000,14,14
685.00000000000,12,12
4.00000000000,12,12
618.00000000000,13,13
663.00000000000,13,13
3.00000000000,14,14
329.00000000000,12,12
237.00000000000,12,12
393.00000000000,12,12
4.00000000000,12,12
58.00000000000,16,16
181.00000000000,12,12
7.00000000000,7,7
1.00000000000,12,12
82.00000000000,16,16
2.00000000000,16,16
11.00000000000,21,21
18.00000000000,13,13
6.00000000000,12,12
4.00000000000,13,13
3.00000000000,12,12
3.00000000000,16,16
3.00000000000,12,12
51.00000000000,14,14
5.00000000000,12,12
32.00000000000,14,14
1.00000000000,16,16
15.00000000000,13,13
104.00000000000,13,13
9.00000000000,13,13
2187.00000000000,12,12
4.00000000000,12,12
1.00000000000,12,12
9.00000000000,20,20
11.00000000000,13,13
172.00000000000,13,13
1.00000000000,12,12
7.00000000000,12,12
73.00000000000,13,13
240.00000000000,14,14
64.00000000000,16,16
2.00000000000,13,13
1.00000000000,13,13
17.00000000000,16,16
2.00000000000,12,12
3.00000000000,14,14
1.00000000000,14,14
9.00000000000,13,13
1.00000000000,14,14
3.00000000000,12,12
385.00000000000,7,7
191.00000000000,16,16
108.00000000000,12,12
6943.00000000000,13,13
30.00000000000,13,13
120.00000000000,7,7
1.00000000000,14,14
4.00000000000,20,20
9.00000000000,13,13
25.00000000000,12,12
1.00000000000,12,12
4.00000000000,12,12
2.00000000000,16,16
394.00000000000,12,12
2.00000000000,12,12
1.00000000000,20,20
7.00000000000,12,12
67.00000000000,12,12
15.00000000000,12,12
3.00000000000,16,16
13.00000000000,14,14
3686.00000000000,14,14
1.00000000000,13,13
1.00000000000,12,12
3.00000000000,12,12
19.00000000000,16,16
8.00000000000,16,16
2.00000000000,13,13
1.00000000000,20,20
1.00000000000,16,16
6.00000000000,12,12
2.00000000000,12,12
178.00000000000,20,20
130.00000000000,7,7
2.00000000000,12,12
217.00000000000,12,12
12.00000000000,8,8
2.00000000000,12,12
228.00000000000,13,13
38.00000000000,14,14
1.00000000000,20,20
3970.00000000000,8,8
4853.00000000000,7,7
3.00000000000,12,12
1.00000000000,12,12
1184.00000000000,13,13
30.00000000000,14,14
12.00000000000,16,16
573.00000000000,12,12
2.00000000000,14,14
77.00000000000,13,13
72.00000000000,13,13
46.00000000000,13,13
3.00000000000,16,16
1.00000000000,12,12
31.00000000000,12,12
2.00000000000,12,12
91.00000000000,12,12
3.00000000000,13,13
43.00000000000,12,12
3.00000000000,13,13
29.00000000000,13,13
1.00000000000,13,13
414.00000000000,14,14
2742.00000000000,16,16
1.00000000000,20,20
132.00000000000,19,19
309.00000000000,7,7
1098.00000000000,7,7
1.00000000000,7,7
9.00000000000,12,12
141.00000000000,12,12
68.00000000000,12,12
207.00000000000,19,19
1057.00000000000,7,7
1.00000000000,7,7
4.00000000000,13,13
10.00000000000,13,13
16.00000000000,12,12
19.00000000000,14,14
9.00000000000,16,16
159.00000000000,13,13
2.00000000000,16,16
1.00000000000,7,7
1.00000000000,7,7
1.00000000000,13,13
3.00000000000,12,12
879.00000000000,14,14
116.00000000000,13,13
400.00000000000,16,16
4.00000000000,13,13
5.00000000000,12,12
2.00000000000,19,19
2985.00000000000,8,8
17.00000000000,16,16
2.00000000000,19,19
2.00000000000,19,19
12.00000000000,12,12
20.00000000000,12,12
308.00000000000,14,14
1.00000000000,14,14
12.00000000000,12,12
3.00000000000,19,19
3.00000000000,19,19
2.00000000000,13,13
7.00000000000,16,16
2.00000000000,12,12
1.00000000000,12,12
2.00000000000,19,19
1.00000000000,19,19
13.00000000000,12,12
4.00000000000,13,13
258.00000000000,13,13
188.00000000000,12,12
2.00000000000,12,12
6.00000000000,12,12
58.00000000000,16,16
19.00000000000,14,14
18.00000000000,12,12
84.00000000000,16,16
25.00000000000,14,14
19.00000000000,7,7
112.00000000000,12,12
9.00000000000,16,16
17.00000000000,12,12
6.00000000000,8,8
214.00000000000,8,8
5.00000000000,12,12
14.00000000000,7,7
2.00000000000,19,19
4.00000000000,13,13
3.00000000000,13,13
30.00000000000,13,13
3.00000000000,16,16
111.00000000000,8,8
1236.00000000000,12,12
24.00000000000,13,13
1556.00000000000,13,13
19.00000000000,14,14
201.00000000000,16,16
1.00000000000,12,12
11.00000000000,16,16
176.00000000000,13,13
13.00000000000,14,14
20.00000000000,13,13
104.00000000000,12,12
3.00000000000,14,14
29.00000000000,13,13
47.00000000000,12,12
2.00000000000,12,12
45.00000000000,12,12
11.00000000000,20,20
3.00000000000,8,8
53.00000000000,20,20
9.00000000000,13,13
8.00000000000,12,12
27.00000000000,14,14
309.00000000000,14,14
23.00000000000,14,14
6.00000000000,12,12
252.00000000000,13,13
335.00000000000,14,14
60.00000000000,12,12
15.00000000000,20,20
18.00000000000,16,16
7.00000000000,13,13
4675.00000000000,8,8
15.00000000000,12,12
705.00000000000,13,13
2.00000000000,13,13
2.00000000000,8,8
7.00000000000,12,12
12.00000000000,19,19
6.00000000000,12,12
33.00000000000,16,16
68.00000000000,8,8
80.00000000000,12,12
19.00000000000,16,16
122.00000000000,13,13
40.00000000000,8,8
118.00000000000,12,12
4.00000000000,8,8
34.00000000000,20,20
1312.00000000000,13,13
238.00000000000,9,9
2.00000000000,8,8
6.00000000000,12,12
7569.00000000000,8,8
489.00000000000,13,13
71923.00000000000,7,7
10.00000000000,19,19
3.00000000000,12,12
604.00000000000,8,8
1179.00000000000,8,8
1452.00000000000,2,2
1.00000000000,2,2
21762.00000000000,12,12
188.00000000000,9,9
2441.00000000000,13,13
223.00000000000,16,16
13.00000000000,16,16
36.00000000000,12,12
7.00000000000,20,20
128.00000000000,14,14
1.00000000000,14,14
3.00000000000,13,13
6.00000000000,12,12
21.00000000000,12,12
20.00000000000,13,13
378.00000000000,8,8
1.00000000000,12,12
6.00000000000,12,12
1.00000000000,19,19
6.00000000000,14,14
17.00000000000,7,7
176.00000000000,7,7
1.00000000000,16,16
12.00000000000,12,12
10.00000000000,13,13
6.00000000000,20,20
7.00000000000,20,20
8634.00000000000,2,2
13659.00000000000,2,2
40.00000000000,12,12
8.00000000000,19,19
23.00000000000,9,9
2.00000000000,19,19
145.00000000000,9,9
11.00000000000,12,12
4.00000000000,9,9
2011.00000000000,2,2
12.00000000000,19,19
182.00000000000,12,12
6.00000000000,2,2
14.00000000000,9,9
6.00000000000,9,9
77.00000000000,2,2
4.00000000000,19,19
3.00000000000,20,20
3.00000000000,13,13
6.00000000000,8,8
4.00000000000,2,2
2.00000000000,9,9
2.00000000000,9,9
7.00000000000,12,12
11.00000000000,14,14
69.00000000000,9,9
7099.00000000000,12,12
39.00000000000,9,9
65.00000000000,8,8
22.00000000000,13,13
23249.00000000000,14,14
593.00000000000,14,14
4.00000000000,13,13
1.00000000000,16,16
83.00000000000,9,9
280.00000000000,12,12
19.00000000000,13,13
5.00000000000,2,2
19.00000000000,12,12
49.00000000000,2,2
3.00000000000,20,20
2.00000000000,16,16
1.00000000000,20,20
769.00000000000,13,13
21.00000000000,12,12
2.00000000000,16,16
6.00000000000,12,12
187.00000000000,14,14
1.00000000000,16,16
8.00000000000,16,16
108.00000000000,7,7
28.00000000000,12,12
147.00000000000,12,12
1498.00000000000,14,14
1.00000000000,14,14
9587.00000000000,12,12
270.00000000000,8,8
137.00000000000,14,14
18.00000000000,16,16
4.00000000000,20,20
1.00000000000,16,16
1.00000000000,16,16
1.00000000000,7,7
1.00000000000,7,7
40.00000000000,7,7
98.00000000000,16,16
8217.00000000000,12,12
3.00000000000,12,12
2.00000000000,12,12
3.00000000000,13,13
1.00000000000,20,20
47.00000000000,14,14
41.00000000000,12,12
2.00000000000,13,13
7.00000000000,16,16
33.00000000000,14,14
76.00000000000,14,14
1.00000000000,14,14
4.00000000000,13,13
32.00000000000,14,14
1.00000000000,12,12
7.00000000000,8,8
3.00000000000,12,12
24.00000000000,18,18
71.00000000000,16,16
8.00000000000,16,16
1485.00000000000,12,12
159.00000000000,12,12
2.00000000000,12,12
4.00000000000,12,12
14.00000000000,14,14
1.00000000000,16,16
2.00000000000,16,16
277.00000000000,13,13
1.00000000000,2,2
6.00000000000,2,2
3.00000000000,8,8
21.00000000000,12,12
4.00000000000,13,13
18.00000000000,13,13
270.00000000000,12,12
1.00000000000,20,20
5.00000000000,18,18
1306.00000000000,7,7
1.00000000000,16,16
365.00000000000,20,20
1.00000000000,16,16
6288.00000000000,9,9
84.00000000000,16,16
19.00000000000,19,19
16.00000000000,13,13
2.00000000000,13,13
38.00000000000,18,18
4174.00000000000,7,7
73.00000000000,2,2
2381.00000000000,8,8
62.00000000000,8,8
6.00000000000,19,19
1.00000000000,13,13
5.00000000000,16,16
83.00000000000,19,19
32.00000000000,19,19
22.00000000000,7,7
36.00000000000,16,16
290.00000000000,20,20
3.00000000000,12,12
8.00000000000,16,16
1.00000000000,20,20
6.00000000000,20,20
685.00000000000,14,14
4.00000000000,16,16
1.00000000000,16,16
16.00000000000,12,12
61330.00000000000,12,12
27.00000000000,14,14
54.00000000000,14,14
17.00000000000,13,13
34.00000000000,13,13
15.00000000000,12,12
21.00000000000,2,2
6.00000000000,8,8
2.00000000000,13,13
3.00000000000,16,16
4.00000000000,16,16
56.00000000000,7,7
503.00000000000,12,12
4.00000000000,12,12
17.00000000000,2,2
9.00000000000,12,12
2.00000000000,16,16
24.00000000000,8,8
2281.00000000000,14,14
640.00000000000,14,14
1061.00000000000,7,7
21.00000000000,7,7
1.00000000000,12,12
1.00000000000,16,16
91.00000000000,14,14
8986.00000000000,12,12
28851.00000000000,12,12
1.00000000000,14,14
1.00000000000,13,13
5.00000000000,12,12
3.00000000000,12,12
10.00000000000,8,8
97.00000000000,8,8
2.00000000000,14,14
3.00000000000,9,9
2.00000000000,12,12
46.00000000000,12,12
32.00000000000,19,19
10.00000000000,16,16
8.00000000000,14,14
39.00000000000,16,16
18.00000000000,7,7
12.00000000000,9,9
173.00000000000,7,7
2.00000000000,9,9
2.00000000000,9,9
63.00000000000,16,16
2.00000000000,13,13
1149.00000000000,8,8
4.00000000000,16,16
7.00000000000,14,14
109.00000000000,14,14
64.00000000000,13,13
1163.00000000000,12,12
104.00000000000,12,12
3.00000000000,12,12
2.00000000000,12,12
3.00000000000,16,16
9.00000000000,16,16
16.00000000000,16,16
216.00000000000,12,12
19.00000000000,7,7
9.00000000000,16,16
4792.00000000000,8,8
33.00000000000,14,14
38.00000000000,7,7
2.00000000000,16,16
10.00000000000,2,2
27.00000000000,16,16
178.00000000000,16,16
44.00000000000,7,7
1192.00000000000,12,12
407.00000000000,13,13
375.00000000000,12,12
2996.00000000000,8,8
5.00000000000,16,16
4.00000000000,12,12
1.00000000000,16,16
21.00000000000,7,7
14.00000000000,16,16
13.00000000000,13,13
21.00000000000,12,12
446.00000000000,12,12
2.00000000000,14,14
12.00000000000,9,9
34.00000000000,9,9
3252.00000000000,12,12
6.00000000000,13,13
2.00000000000,8,8
21.00000000000,18,18
2.00000000000,9,9
22.00000000000,12,12
1.00000000000,13,13
3.00000000000,18,18
50.00000000000,8,8
13.00000000000,12,12
6.00000000000,12,12
1.00000000000,9,9
95.00000000000,13,13
15.00000000000,14,14
177.00000000000,18,18
1.00000000000,12,12
12.00000000000,12,12
6.00000000000,14,14
4.00000000000,13,13
6.00000000000,18,18
1.00000000000,9,9
3.00000000000,12,12
320.00000000000,12,12
15.00000000000,12,12
1345.00000000000,13,13
18.00000000000,7,7
50.00000000000,9,9
15.00000000000,13,13
33.00000000000,13,13
3.00000000000,18,18
332.00000000000,12,12
9.00000000000,16,16
54.00000000000,9,9
36691.00000000000,12,12
4.00000000000,12,12
3.00000000000,12,12
1.00000000000,7,7
3.00000000000,18,18
1.00000000000,18,18
22.00000000000,16,16
3.00000000000,13,13
90.00000000000,18,18
2.00000000000,13,13
184.00000000000,13,13
57.00000000000,16,16
73.00000000000,16,16
2.00000000000,2,2
10.00000000000,14,14
474.00000000000,12,12
9.00000000000,14,14
16.00000000000,13,13
61.00000000000,16,16
2.00000000000,12,12
43.00000000000,12,12
2.00000000000,16,16
25.00000000000,12,12
216.00000000000,12,12
7.00000000000,12,12
68.00000000000,2,2
8.00000000000,8,8
4.00000000000,13,13
1.00000000000,8,8
4.00000000000,12,12
13.00000000000,14,14
2.00000000000,14,14
4.00000000000,13,13
11.00000000000,12,12
1281.00000000000,13,13
18.00000000000,8,8
3.00000000000,14,14
33.00000000000,20,20
1225.00000000000,13,13
11.00000000000,12,12
6.00000000000,12,12
45.00000000000,18,18
7385.00000000000,12,12
