0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201,-88.16381201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667,380.8666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547,-292.7028547
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
