"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",18923.569978166,29747.9890848532,30041.5923375772,31682.8108042476,33228.7171816083,34702.797811546,35963.1627433097,37656.5653484559,39166.9642838798,40733.2750633742,42469.9998243257,44049.9812962345,46024.8327029039,48086.1859020139,50358.5565434783
"2",29790.0588630204,46830.1883122333,47292.3874628175,49876.0434640741,52309.6562309385,54630.1987676987,56614.3035465906,59280.1093761535,61657.8252580739,64123.5592701275,66857.5641653963,69344.8190136288,72453.6901032392,75698.7349392315,79275.9698612899
"3",8212.76971239246,12910.5334754574,13037.956362582,13750.2400048667,14421.1584940273,15060.9048431112,15607.8992514161,16342.8306500316,16998.3390186143,17678.1129545564,18431.846031033,19117.5530040737,19974.6322927545,20869.2530773983,21855.4547674299
"4",19573.8676405927,30770.2617086339,31073.9544658925,32771.5724694176,34370.6030296311,35895.3396084041,37199.0162562495,38950.6116714222,40512.9146082222,42133.0507593354,43929.4570756336,45563.7336946793,47606.4497381542,49738.6401702176,52089.0995327281
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",773.576311055114,1183.18015684406,1197.02214940324,1265.0062394144,1329.82864002712,1392.97017968787,1454.35552895692,1527.81317333185,1594.70718605629,1664.78625241529,1739.64686705698,1815.55521246253,1905.75477207739,2000.93040478073,2106.44526336585
"7",15760.618897723,24775.8070800544,25020.3364599453,26387.235993646,27674.7542069928,28902.4519052431,29952.1550658009,31362.516490204,32620.4621078025,33924.9742815048,35371.4168457631,36687.3147426353,38332.0826306057,40048.8941175963,41941.4528583154
"8",14381.0963997366,22607.1877216016,22830.3135193294,24077.5687076431,25252.3908277892,26372.6284852612,27330.4514328351,28617.3643262371,29765.2023164345,30955.530908874,32275.3667680598,33476.0844881409,34976.8863133045,36543.4257738549,38270.3293802264
"9",121.553451349511,191.082905942375,192.968833844169,203.511018662809,213.440976614681,222.909569881357,231.005384091974,241.882767837237,251.584647650703,261.645671081461,272.801329818754,282.950165437727,295.635404323456,308.876277832894,323.472598334411
"10",3988.30749996525,6269.64827955737,6331.52772639354,6677.42884162832,7003.24209751778,7313.917453392,7579.55036213879,7936.44973678501,8254.77949202562,8584.89315619609,8950.92305440372,9283.91793630515,9700.13510231327,10134.5832759056,10613.5052176673
"11",53659.7571497927,84353.5269225779,85186.069580603,89839.9157922805,94223.494608154,98403.4040517233,101977.300336381,106779.120101142,111062.013855979,115503.451490249,120428.115775597,124908.318084996,130508.215294009,136353.397367823,142796.941437456
"12",153003.499676692,240522.609787055,242896.492068594,256166.301479633,268665.480295632,280583.923678765,290774.402932445,304466.138904321,316678.227872781,329342.383274818,343384.39379876,356159.081340187,372126.426620293,388793.168344654,407166.057954636
"13",3956.20497526041,6219.18287682474,6280.56424608022,6623.68114712816,6946.87188164679,7255.04656245268,7518.54134904734,7872.5679837845,8188.33544970052,8515.79197611275,8878.87564143202,9209.19019459305,9622.05716238694,10053.0083938607,10528.0754161419
"14",175500.270035716,275887.695693997,278610.620142614,293831.547499746,308168.535012053,321839.398914866,333528.228619463,349233.120057784,363240.805792415,377767.027007748,393873.695292708,408526.700866078,426841.794391261,445959.119607929,467033.455137818
"15",19058.7879486682,29960.5527019863,30256.2538888129,31909.1996574502,33466.1522653039,34950.7659099818,36220.1367572495,37925.6395314292,39446.8309829367,41024.3337999681,42773.4682941035,44364.7394950443,46353.7021532252,48429.7847041361,50718.3925393137
"16",12605.3062038261,19815.6326554746,20011.2066989789,21104.4497393147,22134.2038015924,23116.1135620013,23955.663701739,25083.667479549,26089.7694364414,27133.1152321317,28289.9766170338,29342.4286776575,30657.910192889,32031.0120108193,33544.6760761971
"17",14492.7293159832,22782.6754583448,23007.5332629496,24264.4702504199,25448.4119020094,26577.345379717,27542.6034049208,28839.5059101383,29996.2539692017,31195.8224588795,32525.9035131444,33735.9417790581,35248.3935418789,36827.0932322187,38567.401878425
"18",41467.2482357639,65186.8146069642,65830.1878684175,69426.5924459887,72814.1394704197,76044.294649166,78806.1342904993,82516.8900343241,85826.6295492421,89258.8887905567,93064.5764574211,96526.7923055272,100854.287244122,105371.333707814,110350.783033156
"19",12761.7438031124,20061.5537015187,20259.5548891873,21366.3655852996,22408.899380785,23402.9950658919,24252.9644055578,25394.9672202266,26413.5553856124,27469.8495590399,28641.0681296801,29706.5815996351,31038.3888443697,32428.5314860527,33960.9808001257
"20",2035.9304538777,3200.49742052454,3232.08531765434,3408.6591190823,3574.97857335837,3733.57051275537,3869.16941642202,4051.35755310459,4213.85686894804,4382.37157264815,4569.22061074656,4739.20610433876,4951.67447751967,5173.44931944213,5417.92689968362
"21",35067.781886067,55126.8071298543,55670.8913065773,58712.2778670052,61577.0389665907,64308.6978556367,66644.3143775227,69782.4047730578,72581.3660828391,75483.9391564332,78702.3110134755,81630.2176332077,85289.8684369382,89109.8180899669,93320.8098870797
"22",255072.480753378,400975.787283571,404933.291650638,427055.421317258,447892.830481988,467762.094299392,484750.665268595,507576.189369751,527934.990676527,549047.432817482,572456.900124055,593753.610861051,620372.808235693,648157.971196762,678787.45697858
"23",98910.6464357602,155488.25264482,157022.872566975,165601.273947147,173681.493430956,181386.290564147,187974.028090477,196825.188114584,204719.81549035,212906.685768563,221984.284198642,230242.609006192,240564.859575094,251339.241780283,263216.58054042
"24",175670.598394092,276155.453226504,278881.020267158,294116.720057341,308467.621884292,322151.753863498,333851.927885213,349572.061510058,363593.341989545,378133.661516174,394255.961817683,408923.188552165,427256.057383085,446391.936708738,467486.725333124
"25",6859.11835110789,10782.583730784,10889.0044255053,11483.8875137122,12044.2233655756,12578.5249561533,13035.3622383555,13649.1602091692,14196.6258844803,14764.3576080785,15393.858316154,15966.5451828533,16682.3582882708,17429.5252129538,18253.1784279662
"26",10300.6824075014,16192.7473560681,16352.5646562937,17245.9304588087,18087.4149381318,18889.802472088,19575.8579416246,20497.6291725263,21319.7858651868,22172.3771060306,23117.7299243711,23977.762541955,25052.735030067,26174.7931031375,27411.7144926506
"27",24596.3324507901,38665.612782913,39047.2301591392,41180.4404943742,43189.7667997173,45105.7360137915,46743.9234752359,48944.9613009389,50908.1360222096,52943.9834069075,55201.3301862057,57254.9463603889,59821.8035638763,62501.0933871967,65454.6578526541
"28",9885.51201468377,15540.0964904496,15693.4723336533,16550.830897938,17358.399250177,18128.446438222,18786.8503466753,19671.4694790803,20460.4890296687,21278.7164606831,22185.9666953778,23011.335583782,24042.9811690069,25119.8145406494,26306.8816426263
"29",895.815606514642,1408.22862217353,1422.12739379284,1499.82040422463,1573.00147170156,1642.7824088227,1702.44634034227,1782.60967496991,1854.10986832468,1928.25685352716,2010.47099845848,2085.26513525847,2178.75186575576,2276.33347398866,2383.90435361583
"30",348171.771449478,547328.546769263,552730.506567448,582927.025678988,611369.912366573,638491.288981927,661680.544029603,692837.190840065,720626.781786657,749445.086162522,781398.810421904,810468.639629066,846803.618229759,884730.129819699,926539.117972381
"31",16120.6538845408,25341.7846803975,25591.9000861269,26990.02502459,28306.9552501623,29562.6984167279,30636.3809784255,32078.9606465232,33365.6427156595,34699.955117728,36179.4401552848,37525.3983723208,39207.7392774027,40963.7695371348,42899.5618195206
"32",181289.574408332,284988.524127737,287801.270820227,303524.297624473,318334.225670127,332456.056382195,344530.470600381,360753.426241426,375223.189617764,390228.593627468,406866.579723255,422002.950271826,440922.211849762,460670.168821015,482439.692581947
"33",1693.17537530549,2661.6839542023,2687.95393306488,2834.80099691673,2973.12006664772,3105.01257142176,3217.7829885281,3369.29919783592,3504.4412599769,3644.58600234327,3799.97843592599,3941.34635533674,4118.04503145529,4302.48340512692,4505.80244203132
"34",120199.839542412,183844.90704512,185995.703595356,196559.208021657,206631.442728206,216442.501798223,225980.680529706,237394.676666514,247788.802634891,258677.828557921,270309.821142837,282104.612135298,296120.000660826,310908.581603048,327303.692020156
"35",150.22394995248,236.153137418912,238.483894339483,251.512636894901,263.784748396675,275.486674390342,285.492027387742,298.935031432957,310.925268747976,323.359359752171,337.146274866084,349.688890197071,365.366163541363,381.730127532408,399.769244662658
"36",0.0523394682399919,0.0822780231903963,0.0830900812839696,0.0876294204357404,0.0919051420605828,0.0959822055535773,0.0994681667591165,0.104151838587182,0.108329352491089,0.112661509342554,0.117465003110694,0.12183497084266,0.12729708356294,0.132998445955371,0.139283447748046
"37",15939.7988548427,25057.4792466477,25304.788655772,26687.2282470482,27989.3840509737,29231.0392433371,30292.6763140631,31719.07190569,32991.3189154365,34310.6618734262,35773.5488112525,37104.4069293743,38767.8739246843,40504.2035588978,42418.2784934978
"38",1987.28769922407,3124.03065727189,3154.86385398599,3327.21892623644,3489.56465189944,3644.36748853732,3776.72664495072,3954.56191382081,4113.17877215765,4277.66729857706,4460.05211024496,4625.9762849741,4833.36833132841,5049.844496892,5288.48098179659
"39",6314.80566621475,9926.92024803957,10024.8958150207,10572.5713180693,11088.4411198403,11580.3426341996,12000.927104494,12566.0164803417,13070.037429984,13592.716193547,14172.262198536,14699.5028804666,15358.5118768463,16046.3865674755,16804.6778956485
"40",68688.224676128,107978.38672903,109044.099285092,115001.346415143,120612.632452854,125963.207521804,130538.043568334,136684.707144864,142167.109312957,147852.458682393,154156.37178238,159891.342559593,167059.600968839,174541.840904051,182790.025888479
"41",43412.9053511372,68245.4016574176,68918.9622222963,72684.1112957179,76230.6031566805,79612.3182977934,82503.7443641675,86388.6100256719,89853.6436172272,93446.9455910565,97431.1974029279,101055.861565632,105586.404014428,110315.391802802,115528.478542063
"42",20745.6672417999,32612.3391755457,32934.2126586883,34733.4594373777,36428.2167732293,38044.2324718633,39425.9544040364,41282.4099703781,42938.240956755,44655.3673949779,46559.3164974395,48291.4299324123,50456.434213415,52716.2693055047,55207.4401193009
"43",3491.51044176042,5488.67970401119,5542.85123783171,5845.66574184809,6130.89459682701,6402.87118225256,6635.41595839375,6947.85874070046,7226.53626435161,7515.52985493002,7835.96583352639,8127.48174648697,8491.85349623572,8872.18533805861,9291.45114471474
"44",3786.58603493083,5952.5406734073,6011.29037032754,6339.69642452645,6649.03062752554,6943.9925802033,7196.19025111474,7535.03829273987,7837.26749673988,8150.68460201103,8498.2013631687,8814.35395928804,9209.51960467453,9621.99416574718,10076.6930928741
"45",75.8171643907044,119.1851315983,120.36145119945,126.936982697984,133.130646859755,139.036541686529,144.086185897606,150.870792801008,156.922196620783,163.19761087925,170.155787868448,176.485973716176,184.398203347383,192.657002004522,201.761240789053
"46",16279.8747319884,25592.0810152695,25844.6667692045,27256.6007170964,28586.5380530221,29854.6839716748,30938.9710870668,32395.7988590144,33695.1892782944,35042.6804309152,36536.7780991688,37896.0300916118,39594.9872002249,41368.3614532913,43323.2732056816
"47",3690.91521553313,5802.14545360855,5859.41079640586,6179.51943516142,6481.03808785324,6768.54761430851,7014.37333028713,7344.66013231994,7639.25329897153,7944.7516958394,8283.48819472,8591.65296838936,8976.83446928187,9378.88756455058,9822.09819628166
"48",65283.0384991652,102625.409380835,103638.289744996,109300.209189632,114633.318371184,119718.641228517,124066.681947387,129908.627593421,135119.242259433,140522.743135986,146514.142730159,151964.80511339,158777.700352123,165889.011821798,173728.296905276
"49",68097.1434014436,107049.202683772,108105.74450738,114011.727881798,119574.727223823,124879.259123321,129414.727415277,135508.497255864,140943.721813886,146580.147179335,152829.813350972,158515.433252408,165622.006558499,173039.859864611,181217.066864286
"50",25717.4358753842,40427.9954742156,40827.0070189903,43057.4493093549,45158.3609242605,47161.660198787,48874.5164149846,51175.8777776693,53228.5342064229,55357.1757464562,57717.4126208077,59864.6328442991,62548.4876580086,65349.8998041482,68438.0880427801
"51",40259.6247324244,61576.8456529036,62297.2314934094,65835.3620212633,69208.9471197662,72495.054332012,75689.7632294918,79512.7567056022,82994.1557888958,86641.3162111908,90537.3251981676,94487.8617512365,99182.1632144552,104135.437013566,109626.800344499
"52",33.6091747568493,52.8338661719054,53.3553197277739,56.2702030478795,59.0158074651533,61.6338459062024,63.8723149319608,66.8798797984247,69.5624212804635,72.3442649196923,75.4287720135666,78.2348954705256,81.7423269912052,85.4033898926982,89.4392299593085
