"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",26458.4607106187,28484.0167123269,30296.0465400879,31963.5116771429,33537.9039340661,35059.3248955431,36560.2938879129,38068.8992531485,39610.6189297057,41209.9023699145,42891.8785941283,44683.3859040432,46614.3256493526,48719.3957116332,51039.3973686857
"2",41651.7128059699,44840.4045975081,47692.9569999263,50317.9313074043,52796.3874111953,55191.4545364871,57554.3255385101,59929.2179377944,62356.2398819135,64873.8804582262,67521.6985435165,70341.9437932174,73381.6878112535,76695.5530615291,80347.7701757583
"3",11482.8885359059,12361.9734507443,13148.3886842555,13872.0632987573,14555.3445697966,15215.6364735472,15867.0522856298,16521.7822647979,17190.8837362051,17884.9677028952,18614.9400870944,19392.4486068976,20230.4703730468,21144.0641384162,22150.9375389881
"4",27367.6905848642,29462.8536487419,31337.1528414519,33061.9194671999,34690.4148078789,36264.1185417099,37816.6674710148,39377.1151948324,40971.815192184,42626.0570906089,44365.8334680476,46218.9048893523,48216.2002723334,50393.6098726824,52793.3370634356
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",939.538180156656,1011.46553880238,1075.81059747769,1135.02217375533,1190.92873769842,1244.95429515414,1298.2536043409,1351.82408045287,1406.57044334296,1463.3608919979,1523.08775583703,1586.70406123063,1655.27160360914,1730.02250092342,1812.4056060705
"7",22036.1018751523,23723.099430912,25232.2603050238,26621.0195497349,27932.2624138718,29199.3878166961,30449.4796411013,31705.9314768266,32989.9627782711,34321.9364479666,35722.7813356805,37214.8499088784,38823.0456826453,40576.2670448512,42508.49558818
"8",20107.2881336382,21646.6232740649,23023.6877304681,24290.8892553429,25487.3594144236,26643.5736805809,27784.2453291922,28930.7202965827,30102.3606980727,31317.7470895437,32595.9764238959,33957.4446508975,35424.8755086922,37024.6378983568,38787.7390207052
"9",169.952985640759,182.963919704876,194.603292170261,205.314069564302,215.427003401096,225.199682032441,234.840989719791,244.531348907159,254.434414023703,264.707233680625,275.511221269201,287.018769629934,299.421946833977,312.943630762092,327.845903804194
"10",5576.35147128425,6003.25507266823,6385.15616992575,6736.58899999058,7068.40590354052,7389.05864737913,7705.40096142079,8023.35270520721,8348.28357994424,8685.34652007631,9039.83768643597,9417.41348446048,9824.37588466057,10268.0377686322,10756.9983625612
"11",75025.7260087417,80769.401378792,85907.6010212994,90635.8724054591,95100.2259048782,99414.3737980957,103670.528001257,107948.335910485,112320.042894555,116854.977948513,121624.397045746,126704.402939076,132179.784050512,138148.929851189,144727.536635541
"12",213925.654062831,230302.963246525,244953.840843167,258435.863510475,271165.36035107,283466.566417512,295602.411338816,307799.998770175,320265.326582023,333196.077160852,346795.427145227,361280.373031928,376892.677593889,393912.885026083,412670.887598729
"13",5531.46652676297,5954.9339115057,6333.76102568481,6682.36511589805,7011.51117377134,7329.58293295575,7643.37895672795,7958.77145631774,8281.08690823864,8615.43677477717,8967.07458535318,9341.61121571026,9745.29791079264,10185.3886900262,10670.4135617554
"14",245380.073886723,264165.410053698,280970.469859059,296434.813112034,311035.983310743,325145.889159071,339066.120109556,353057.171845537,367355.331234706,382187.346275038,397786.267713594,414400.998360128,432308.847985293,451831.610510002,473347.683837383
"15",26647.5190840667,28687.5486420174,30512.526288349,32191.9062724843,33777.548305049,35309.8405506209,36821.5346897372,38340.9197592262,39893.6557534714,41504.3668366259,43198.3615895767,45002.670081925,46947.4073088201,49067.5191007652,51404.0982981721
"16",17624.4228400911,18973.6795355778,20180.7028956067,21291.4292816414,22340.1582642413,23353.6022107945,24353.4227361168,25358.3299842184,26385.2952100272,27450.6046461554,28570.997115793,29764.3500719877,31050.581295644,32452.8036467502,33998.1955276793
