"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",-1.64052518344815e-05,7.38240951992752e-07,-3.47193632659645e-07,-3.57778890630687e-07,-3.6739951309034e-07,-3.7697896887554e-07,-3.85497363029441e-07,-3.94127832348897e-07,-4.03160227842282e-07,-4.1170640221463e-07,-4.20855760971037e-07,-4.30719455236537e-07,-4.40739076900038e-07,-4.52001327491626e-07,-4.63952032049738e-07
"2",-6.69583805914069e-05,3.02830651148695e-06,-1.40201064920869e-06,-1.44441573748672e-06,-1.48293248438932e-06,-1.52131224160821e-06,-1.55537369999443e-06,-1.58989233968172e-06,-1.62603893546294e-06,-1.66017438606235e-06,-1.6967350303218e-06,-1.73616220191706e-06,-1.77615999039007e-06,-1.82114869491201e-06,-1.86884695800105e-06
"3",-4.0367751821686e-05,5.54055758904054e-06,2.8459843771794e-06,3.01550329983463e-06,3.17500766099143e-06,3.32706371918316e-06,3.4784673916832e-06,3.62954248119712e-06,3.78262795470465e-06,3.94306838044254e-06,4.11094534534182e-06,4.28914398716528e-06,4.48269416797971e-06,4.69273376601663e-06,4.92551480604894e-06
"4",-6.24746559731524e-05,2.83711814838767e-06,-1.29660422358612e-06,-1.33555767414329e-06,-1.37092219374161e-06,-1.40618176114413e-06,-1.43742161171903e-06,-1.46908819384397e-06,-1.50226428766794e-06,-1.53354417630142e-06,-1.56705808927911e-06,-1.60320796677789e-06,-1.63984063929158e-06,-1.68106902078725e-06,-1.72474783234448e-06
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-2.61411644523156e-05,4.61610588905928e-06,2.86481312727265e-06,3.0288130766985e-06,3.18293831734549e-06,3.33018426057583e-06,3.47614255949695e-06,3.62191082318769e-06,3.76984820160166e-06,3.92429034219916e-06,4.08606396702042e-06,4.2579131863806e-06,4.44411100088821e-06,4.6464620842261e-06,4.87037407727417e-06
"7",-5.89154010618672e-05,2.65386663882107e-06,-1.24421838971307e-06,-1.28209331052643e-06,-1.31651221408529e-06,-1.35078810589565e-06,-1.38125573535927e-06,-1.4121263167122e-06,-1.44443797109707e-06,-1.47499901593335e-06,-1.5077189440191e-06,-1.54299642705436e-06,-1.57882218786067e-06,-1.61909645324731e-06,-1.66182512039629e-06
"8",-4.46199759259374e-05,1.99341248394418e-06,-9.58726774189346e-07,-9.88281866719579e-07,-1.01516558817516e-06,-1.04190812966654e-06,-1.06575255088355e-06,-1.08990226667122e-06,-1.11515725911013e-06,-1.13911460707778e-06,-1.16474770861757e-06,-1.1923717373242e-06,-1.22048169852668e-06,-1.25204893325456e-06,-1.28558492991458e-06
"9",-7.3525917593389e-06,3.16652262836287e-07,-1.69735760573647e-07,-1.75229375917529e-07,-1.80243490120524e-07,-1.85211249668026e-07,-1.89692117353983e-07,-1.94222485430028e-07,-1.98945149735359e-07,-2.03474729608812e-07,-2.08308920262359e-07,-2.13510137702446e-07,-2.18841711681789e-07,-2.24806223075635e-07,-2.31174277992325e-07
"10",-2.77183192174795e-05,1.24400807147184e-06,-5.8992185300252e-07,-6.07982157369014e-07,-6.24401529739755e-07,-6.40744707794557e-07,-6.55292115334214e-07,-6.70029116961912e-07,-6.85448203839221e-07,-7.000515045868e-07,-7.15681655615074e-07,-7.32529903168687e-07,-7.49655705138382e-07,-7.68898737005448e-07,-7.89327424219853e-07
"11",-0.0001159454274899,4.4001281369597e-06,-3.26620484391443e-06,-3.38411591663821e-06,-3.49251164961104e-06,-3.5989821189639e-06,-3.69726236483644e-06,-3.79635035705449e-06,-3.89896698475009e-06,-3.9995312719485e-06,-4.10635365048284e-06,-4.22091947903771e-06,-4.34008908183027e-06,-4.47238911881025e-06,-4.61498530435938e-06
"12",-0.000125385251958086,5.64923177659221e-06,-2.64678202560598e-06,-2.72732269501535e-06,-2.80051393279461e-06,-2.8734046140194e-06,-2.93819130615068e-06,-3.00383389223186e-06,-3.07254251624787e-06,-3.13752361129609e-06,-3.20709837887696e-06,-3.28211007252039e-06,-3.35828353519073e-06,-3.44391822669444e-06,-3.53476947527291e-06
"13",-7.08873477588794e-05,3.20443725445002e-06,-1.4858306505675e-06,-1.53080613061237e-06,-1.57165973885829e-06,-1.61236605913159e-06,-1.64849939957761e-06,-1.68511528638956e-06,-1.7234565980451e-06,-1.75967385379941e-06,-1.79845927001125e-06,-1.84028538821623e-06,-1.88272239113056e-06,-1.93045243915106e-06,-1.98105990177719e-06
"14",-0.000103873251039339,4.7054515056647e-06,-2.16739479972023e-06,-2.23277642937914e-06,-2.29215280182294e-06,-2.35133019313742e-06,-2.40381563181924e-06,-2.45700948883114e-06,-2.51272341943295e-06,-2.56530469435867e-06,-2.62162883623348e-06,-2.68237475611801e-06,-2.74397303190324e-06,-2.81327374150944e-06,-2.8867271900713e-06
"15",-0.000118095733531099,5.34890793758847e-06,-2.46497195486098e-06,-2.53935004557518e-06,-2.60689648472852e-06,-2.67421486803247e-06,-2.73392496424538e-06,-2.79444159955377e-06,-2.85782264918162e-06,-2.9176439255269e-06,-2.98172237592513e-06,-3.05083103432956e-06,-3.12091144507708e-06,-3.19975420584291e-06,-3.28332370212476e-06
"16",-0.000109073206793608,4.9651747973745e-06,-2.25187944137908e-06,-2.3192590314124e-06,-2.3804118114844e-06,-2.44140726802329e-06,-2.49539240470414e-06,-2.55012441090783e-06,-2.60747897838035e-06,-2.66150494489074e-06,-2.7194016434702e-06,-2.78186044110193e-06,-2.84511143302472e-06,-2.9163227448321e-06,-2.99173326652078e-06
"17",-4.97057982800492e-05,2.16111472753572e-06,-1.12714417911251e-06,-1.16320635291716e-06,-1.1960959911037e-06,-1.22870988821335e-06,-1.25804479778123e-06,-1.28772081635364e-06,-1.31867884071643e-06,-1.34829182542946e-06,-1.37991711736873e-06,-1.41395668460938e-06,-1.44879253757987e-06,-1.48779660339772e-06,-1.52938924888519e-06
"18",-6.03710443034557e-05,2.39601105458996e-06,-1.59638426812836e-06,-1.65224764672321e-06,-1.70350289752813e-06,-1.75396582072825e-06,-1.8002529936893e-06,-1.84695891461092e-06,-1.89541416210199e-06,-1.9426233138825e-06,-1.99283501000789e-06,-2.04673313820803e-06,-2.10257908475815e-06,-2.16470416978805e-06,-2.23149382652383e-06
"19",-3.52501157198021e-05,1.52289036823314e-06,-8.09000801773522e-07,-8.35087674741193e-07,-8.58892670535863e-07,-8.82482444586243e-07,-9.0373878005093e-07,-9.25237436082333e-07,-9.4765336807281e-07,-9.69131686230466e-07,-9.92060927276469e-07,-1.01673427756817e-06,-1.04201419014302e-06,-1.07030164392635e-06,-1.10048957324878e-06
"20",-9.42990465508078e-06,4.15627608918722e-07,-2.08237222728544e-07,-2.1478172855928e-07,-2.20742778853962e-07,-2.26662875136327e-07,-2.31965699037207e-07,-2.37333192876059e-07,-2.4293899658905e-07,-2.48280096566222e-07,-2.53989224872155e-07,-2.6013778286216e-07,-2.66413304026298e-07,-2.734495824039e-07,-2.80939556138556e-07
"21",-0.000105508710539069,4.80140858430227e-06,-2.17978384699441e-06,-2.24504203904206e-06,-2.3042708694747e-06,-2.36334205420876e-06,-2.41563471296748e-06,-2.4686472322173e-06,-2.52419972556059e-06,-2.57653372448064e-06,-2.6326158245305e-06,-2.69311715313161e-06,-2.75439049975297e-06,-2.82337174770239e-06,-2.89642448177098e-06
