"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-46468.836188702,-78667.6984198896,-65461.3802081789,-66620.9781878048,-66298.3219119332,-65402.2631793754,-64229.5651892564,-63802.1418197259,-58770.8285288867,-51102.7116660984,-42958.5382785994,-34201.6840121888,-25112.7897247855,-15153.7879830603,-4600.70520157632,7207.12203012724
"2",-73152.6538799598,-123841.081215162,-103051.293772614,-104876.768122194,-104368.832857198,-102958.229923245,-101112.133151538,-100439.270307964,-92518.8240372119,-80447.4414530732,-67626.6362373276,-53841.3301829069,-39533.3166359693,-23855.5534900525,-7242.56992012926,11345.6704890601
"3",-20167.3284027631,-35824.4485766342,-29743.7435783654,-30226.1439450396,-30038.5450453172,-29594.8281047774,-29029.9036489101,-28805.3532054592,-26507.3203589958,-23027.7656084716,-19341.8532651796,-15387.671175233,-11291.0032421495,-6809.34959971743,-2066.28286427011,3169.76825294515
"4",-48065.7111578117,-81371.0688964945,-67710.9230835255,-68910.3699770135,-68576.6258101825,-67649.7745215985,-66436.7774577937,-65994.6659217854,-60790.4544255062,-52858.8271220535,-44434.7838719834,-35377.0053200532,-25975.7763722006,-15674.5392343966,-4758.80580374476,7454.79065603666
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-1650.10528215259,-3237.31693603913,-2620.63307066327,-2672.6796060253,-2666.01220328142,-2636.96659001385,-2598.27562996965,-2601.08606397064,-2404.65338962184,-2099.06672616612,-1771.92748441891,-1414.46862989405,-1045.4333510457,-634.042342491195,-193.530477801327,304.894596195086
"7",-38701.8738376387,-65518.9066221345,-54519.9382252609,-55485.7169626308,-55216.9905972595,-54470.7021994842,-53494.0130435108,-53138.0306830817,-48947.6685359926,-42561.2272993037,-35778.2992898337,-28485.0959977937,-20915.3510078239,-12620.9313325043,-3831.72738756325,6002.49867387938
"8",-35314.3098042408,-59784.0553250344,-49747.823513723,-50629.0679235897,-50383.8630637531,-49702.8970995496,-48811.6972500283,-48486.8739371169,-44663.2930062201,-38835.8551516814,-32646.6349051059,-25991.8036294978,-19084.6362659341,-11516.2247937075,-3496.33737605609,5477.10166669135
"9",-298.487411418086,-505.3132291472,-420.483909735817,-427.932458639284,-425.859912218503,-420.104178248045,-412.571482788058,-409.825976156623,-377.507893805766,-328.252596124799,-275.939402346002,-219.690720959734,-161.309217351207,-97.3386751087809,-29.5521192087272,46.2941483953306
"10",-9793.71271146346,-16579.9038963079,-13796.5570926148,-14040.9524839975,-13972.9498629885,-13784.0976606901,-13536.9413271107,-13446.8581249823,-12386.4649442291,-10770.3424036319,-9053.8867963441,-7208.30334802085,-5292.73956755403,-3193.79304855619,-969.638766698579,1518.96385681902
"11",-131767.233517217,-225438.163736521,-187498.974015751,-190729.438864052,-189719.519548467,-187074.382518705,-183644.304060893,-182350.573792233,-167907.906323451,-145948.091175293,-122646.859611367,-97614.3956329181,-71651.8541184163,-43224.115094434,-13119.2129468675,20436.5464999008
"12",-375716.345892861,-636055.098675423,-529277.524037775,-538653.268380685,-536044.482398295,-528799.542680923,-519317.880790192,-515862.01763896,-475182.138275704,-413182.805096138,-347334.393236596,-276532.248175225,-203045.44644684,-122523.530032125,-37198.2663708347,58272.0329497799
"13",-9714.88155066341,-16446.4495991055,-13685.5063958361,-13927.9346095727,-13860.4793510124,-13673.1472537356,-13427.980322068,-13338.6222133266,-12286.7643072491,-10683.6501925057,-8981.01061133103,-7150.28256011064,-5250.13745947131,-3168.08569714798,-961.833989149638,1506.73747372021
"14",-430959.555045546,-729577.047655831,-607099.501450965,-617853.802116695,-614861.43525523,-606551.240612333,-595675.448571349,-591711.454722365,-545050.235612254,-473934.870959886,-398404.480485708,-317191.987822859,-232900.10197319,-140538.697799679,-42667.6893328873,66840.0235106842
"15",-46800.8782615866,-79229.8168011828,-65929.1330945971,-67097.0169530583,-66772.0551662089,-65869.5936437747,-64688.5161715326,-64258.0386661295,-59190.7742282021,-51467.864990803,-43265.4975854029,-34446.0714092675,-25292.2326264227,-15262.0690485547,-4633.57944116356,7258.62036746698
"16",-30953.6683421168,-52401.8685732713,-43604.919298095,-44377.3469136903,-44162.4201601367,-43565.5404446044,-42784.3867522068,-42499.6728956591,-39148.2310368658,-34040.3702283914,-28615.4002471861,-22782.3132792622,-16728.0489051994,-10094.1914132679,-3064.60661842091,4800.78442545335
"17",-35588.4362711532,-60248.1276221302,-50133.9897659713,-51022.0748102253,-50774.966578066,-50088.7146384809,-49190.5968761965,-48863.2521301851,-45009.9907152592,-39137.3175245567,-32900.0536084357,-26193.5643694147,-19232.7802903633,-11605.6192083323,-3523.47761034025,5519.61753476362
