"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.000386692252155486,0.000414030686910835,0.000418304541694179,0.000420303099642572,0.000419995379721406,0.000418129887884755,0.000415256495350022,0.000411789522102274,0.000408050479561909,0.000404297821194325,0.000400748371509907,0.00039759333503439,0.000395010874161428,0.000393176502604363,0.000392272204415993
"2",0.00157864242759938,0.00169024883280132,0.00170769721929456,0.00171585691866189,0.00171460144389486,0.00170698650863668,0.00169525691685349,0.00168110409755848,0.00166584059850057,0.00165052154011081,0.0016360320965177,0.00162315285115938,0.0016126111475523,0.00160512351722051,0.0016014329098275
"3",0.00103744343287199,0.00111061120785492,0.00112224642277548,0.001127788034761,0.00112715047406628,0.00112234014954149,0.0011148313883799,0.00110573546944849,0.00109591516938211,0.00108606451770414,0.00107676626017551,0.00106853482516329,0.00106185012397117,0.00105718549261522,0.00105503229467666
"4",0.00147319962018674,0.00157735090509302,0.00159363438380431,0.00160124963179919,0.00160007860266394,0.00159297290335157,0.00158202739690149,0.00156882053566427,0.00155457719854696,0.00154028203259647,0.00152676109166579,0.00151474282606366,0.00150490600369764,0.00149791930449555,0.00149447606357363
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0.000695550982547933,0.000744560935003418,0.000752404731293175,0.000756165833637597,0.000755786251122503,0.000752610736400303,0.000747627521108325,0.000741581588578995,0.000735051440912857,0.000728502552379734,0.000722325890747237,0.000716866728123733,0.000712447315546004,0.000709385632341384,0.00070801191700137
"7",0.00138877083102281,0.00148695426064078,0.00150230355135513,0.00150948132313968,0.00150837630892832,0.00150167670097299,0.00149135731107527,0.00147890613242091,0.00146547784493942,0.00145200066241341,0.00143925329125464,0.00142792242603241,0.00141864792287287,0.00141206012559916,0.00140881261603677
"8",0.00105141389636161,0.00112574762956141,0.00113736755428259,0.00114280091779206,0.00114196349349005,0.00113689047116947,0.00112907695046904,0.00111964946596576,0.00110948220417211,0.00109927789689712,0.00108962608405218,0.00108104664344866,0.00107402399039854,0.00106903533589974,0.00106657548109405
"9",0.000172981680944477,0.000185211849936415,0.000187123054614882,0.000188016393958956,0.00018787801823339,0.000187042768419896,0.000185756625593663,0.000184204931424912,0.000182531508818511,0.000180851971247344,0.000179263308232913,0.00017785104685116,0.000176694878404254,0.000175873306936453,0.000175467728539179
"10",0.000653278648920344,0.000699464413258314,0.000706684520520838,0.000710060727006635,0.000709540695601649,0.000706388955515283,0.000701534461029972,0.000695677164849206,0.000689360229283873,0.000683020285524604,0.000677023636456962,0.000671693301696817,0.000667330267769828,0.000664231045390522,0.000662703076188032
"11",0.00271411370366459,0.00290603570924796,0.00293599577113231,0.00294998361392316,0.00294778232807538,0.00293464590422185,0.00291443397168048,0.00289005461758747,0.00286376441770941,0.00283737726306718,0.00281241476912942,0.00279021863541709,0.00277203891990995,0.00275910696951583,0.00275269939775221
"12",0.00295564512562499,0.00316460349964836,0.0031972706123766,0.00321254672989669,0.00321019504981153,0.0031959367032209,0.00317397457474673,0.0031474754778409,0.00311889685531145,0.00309021417435014,0.00306308471380967,0.0030389699278775,0.00301923158898443,0.00300521122345956,0.00299829981544581
