"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-46468.836188702,-68659.4242589276,-67806.2909245902,-67373.9517648507,-67027.6292080485,-66104.4011535856,-64889.4191297792,-64265.1221491831,-59393.6315147695,-51642.5283796552,-43409.0058940446,-34634.5517718898,-25275.0461338087,-15282.1987289826,-4597.99810930251,6847.52734544064
"2",-73152.6538799598,-108085.751923897,-106742.723472675,-106062.122006062,-105516.930563063,-104063.556856478,-102150.895274528,-101168.108010451,-93499.2594216207,-81297.237325805,-68335.7760448517,-54522.7637628233,-39788.7456052088,-24057.7015880376,-7238.3083332172,10779.5856101005
"3",-20167.3284027631,-29797.9736738171,-29427.7164863645,-29240.0826565397,-29089.7797629849,-28689.1016881104,-28161.8033262208,-27890.8604074595,-25776.6488407594,-22412.6945048198,-18839.3716990838,-15031.2862786419,-10969.2903362209,-6632.42606891576,-1995.51668306498,2971.80527876743
"4",-48065.7111578117,-71018.8661163921,-70136.415315002,-69689.2190601188,-69330.9953342372,-68376.041065435,-67119.3069015473,-66473.5563053906,-61434.6596796616,-53417.1943281997,-44900.7315493419,-35824.7483327178,-26143.6086298642,-15807.3627421114,-4756.0056837937,7082.83870570804
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-1650.10528215259,-2438.09158909034,-2407.79688050634,-2392.44454574853,-2380.14665515581,-2347.36288758298,-2304.21895733495,-2282.05021325521,-2109.06390471926,-1833.82274756247,-1541.45091186206,-1229.87062963221,-897.515206981593,-542.669860486286,-163.274607004152,243.155240626174
"7",-38701.8738376387,-57183.4500958636,-56472.9124368637,-56112.835925948,-55824.3989441193,-55055.4823987757,-54043.5767093574,-53523.6268754772,-49466.3740720432,-43010.8171761731,-36153.4741866436,-28845.6127397482,-21050.487318253,-12727.8790612472,-3829.47276807521,5703.00789115882
"8",-35314.3098042408,-52178.198942235,-51529.8544471449,-51201.2953422484,-50938.1051302065,-50236.4916540093,-49313.157764032,-48838.719004218,-45136.5963939707,-39246.0925542116,-32988.970849654,-26320.7644433477,-19207.9441334375,-11613.8114180961,-3494.28010277239,5203.82522727527
"9",-298.487411418086,-441.026190933971,-435.546183444107,-432.769100833389,-430.54453668783,-424.614283592004,-416.809981334061,-412.799878913637,-381.508399657763,-331.720048866141,-278.832931073074,-222.471198967047,-162.351453384583,-98.1635072822134,-29.5347305019791,43.9843318519912
"10",-9793.71271146346,-14470.5727846874,-14290.7674877084,-14199.6482357651,-14126.65773959,-13932.0793655624,-13676.0113029232,-13544.4352693744,-12517.7261080564,-10884.1134864308,-9148.82677705781,-7299.53400556364,-5326.93652159768,-3220.85673376446,-969.068223379956,1443.17613921692
