"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",25382.430332285,28535.7262978338,30271.844259964,31937.3459425606,33509.7125194554,35028.9719881185,36527.7261469481,38033.9607550905,39573.1160952334,41169.7177666025,42848.7766512624,44637.099855157,46564.6328461081,48665.9257858383,50981.8183052571
"2",39957.7930886046,44921.8073982125,47654.857035176,50276.7404129676,52752.0076297284,55143.6720673391,57503.0564110986,59874.216692536,62297.2017803692,64810.6206346982,67453.8461554136,70269.0788886608,73303.4598904727,76611.3790796663,80257.1274645626
"3",11100.5260046946,12475.0296520071,13238.5898645626,13972.0122548958,14665.4554139016,15336.4462676639,15999.2865746367,16666.2805571844,17348.6408771789,18057.2041235374,18803.0467096674,19598.0639872548,20455.5655886315,21390.9268259075,22422.3411877721
"4",26254.6830378178,29516.3402045677,31312.1188638222,33034.85456212,34661.2546114401,36232.7225739835,37782.980558264,39340.9760552787,40933.0235942565,42584.4915663918,44321.2503515692,46171.0282468846,48164.7998043453,50338.302483478,52733.779328429
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",908.253003468168,1020.71587831873,1083.19092277993,1143.20006906952,1199.93808597938,1254.83903920253,1309.0731087605,1363.64703442874,1419.47824582609,1477.45339953399,1538.47877468753,1603.5276591964,1673.68905567791,1750.22098316412,1834.61204738447
"7",21139.9229440702,23766.1660970672,25212.1032778931,26599.2272467213,27908.7830100227,29174.1081994218,30422.3553852487,31676.8327204385,32958.7282975497,34288.4684385382,35686.8836009435,37176.3002706331,38781.6587067836,40531.7342677871,42460.5404889839
"8",19289.5514899861,21685.9203271607,23005.2950421943,24271.0044264341,25465.9351561278,26620.5067810386,27759.4952517569,28904.1685460796,30073.8601625853,31287.2085254839,32563.2208076923,33922.2692515547,35387.1111230857,36984.0030626391,38743.9814177462
"9",163.041223938591,183.296070487759,194.447831510273,205.1459968724,215.245918978434,225.004713500641,234.631794450614,244.30692534287,254.193518729183,264.449112341637,275.234360723399,286.721456332529,299.102750628008,312.600172628624,327.476051081334
"10",5349.56867960963,6014.15331902986,6380.0553282019,6731.07434310481,7062.46431691499,7382.66150728169,7698.53702582688,8015.98911186962,8340.37953033113,8676.87726427939,9030.75357587125,9407.65829576777,9813.90269276012,10256.7685151957,10744.8630725117
"11",71974.5295984553,80916.029303818,85838.9729307682,90561.6767349411,95020.2862072954,99328.3049620997,103578.17877365,107849.264153786,112213.699694413,116741.030313022,121502.17698954,126573.154018031,132038.874922036,137997.310297624,144564.265193451
"12",205225.582467807,230721.052833073,244758.157176466,258224.304646748,270937.423175368,283221.152837129,295339.090075848,307517.509129805,319962.103409688,332871.170975303,346446.933276996,360906.134583578,376490.894377871,393480.562489559,412205.341286719
