"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",-0.000131138586464295,1.88706275463403e-05,-4.04693610005799e-06,-4.23957842918602e-06,-4.43393929673412e-06,-4.8273036674556e-06,-7.3770055999093e-06,-5.06778876295435e-06,-5.19047245796725e-06,-5.30924325277665e-06,-4.58591607517778e-06,-6.29769750636652e-06,-5.67347979273271e-06,-5.80611475705192e-06,-5.94859380337515e-06
"2",-0.000535194172676966,7.72474163183753e-05,-1.63156790128881e-05,-1.70968919744983e-05,-1.78857317965817e-05,-1.9486737461391e-05,-2.98847094553588e-05,-2.04516896782237e-05,-2.09477711828822e-05,-2.14274911273548e-05,-1.8471536583999e-05,-2.54512367142059e-05,-2.28952994845073e-05,-2.34286440844334e-05,-2.40010003787876e-05
"3",-0.000348019103509789,5.43848823641362e-05,-6.87943730372361e-06,-7.19524360339591e-06,-7.52908492313259e-06,-8.40459456733097e-06,-1.50666463037586e-05,-8.68978970762079e-06,-8.84004307919015e-06,-8.97358834946855e-06,-6.83800203379881e-06,-1.12279528790876e-05,-9.32598556691272e-06,-9.43806325097549e-06,-9.55119924563692e-06
"4",-0.000499242859355802,7.23418444633494e-05,-1.49770885263742e-05,-1.56999821204534e-05,-1.6430731518823e-05,-1.79190691481838e-05,-2.76091483685859e-05,-1.87992927266224e-05,-1.92566429193292e-05,-1.96982540495044e-05,-1.69363468644163e-05,-2.34396099818761e-05,-2.10453346063059e-05,-2.15333905312636e-05,-2.20564332500783e-05
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-0.000190397993560691,9.09954362018008e-05,4.86154713476172e-05,4.96118015753702e-05,5.04294089814585e-05,5.09413956411391e-05,4.91410890390259e-05,5.47497190158492e-05,5.56865361083657e-05,5.67224921638126e-05,5.87280869557374e-05,5.77356381928816e-05,6.07245866526291e-05,6.24694442936586e-05,6.44888349585398e-05
"7",-0.000470936099108022,6.78174576515221e-05,-1.44898155710843e-05,-1.51805618623299e-05,-1.58776115175439e-05,-1.72893074654021e-05,-2.64439551577462e-05,-1.81493662564775e-05,-1.85889610623895e-05,-1.90144194503073e-05,-1.64160255315697e-05,-2.2561904407157e-05,-2.03184531312891e-05,-2.07930615174659e-05,-2.13027702802315e-05
"8",-0.000356783594521094,5.10373519033063e-05,-1.12699430914801e-05,-1.18003654854299e-05,-1.23346696190509e-05,-1.34104072818007e-05,-2.03573174235457e-05,-1.4085991563408e-05,-1.44256047264395e-05,-1.47550808194063e-05,-1.27920663618988e-05,-1.74573599809171e-05,-1.576984894341e-05,-1.61408694327363e-05,-1.65401742781737e-05
"9",-5.88616883750234e-05,8.19485714960501e-06,-2.05217568872255e-06,-2.14439523486555e-06,-2.23666361530328e-06,-2.41826115300145e-06,-3.5717775911168e-06,-2.5455276813737e-06,-2.60590475463889e-06,-2.66498614911721e-06,-2.34481524719158e-06,-3.12050845173838e-06,-2.85011626164746e-06,-2.91888562441384e-06,-2.99343589975619e-06
"10",-0.000221605051855808,3.18062142371259e-05,-6.90923748406164e-06,-7.23647055410174e-06,-7.56639226241491e-06,-8.23260674255566e-06,-1.25439646047504e-05,-8.64477232710129e-06,-8.85365884424128e-06,-9.05607154538584e-06,-7.83506369188497e-06,-1.07299237456625e-05,-9.67799849213081e-06,-9.90487793083223e-06,-1.01488003143407e-05
"11",-0.000931598791910177,0.000118575306357505,-4.20068912955901e-05,-4.36984315651582e-05,-4.5361381190327e-05,-4.84379767320469e-05,-6.70578398981017e-05,-5.12279071527614e-05,-5.23964998027024e-05,-5.35629201184199e-05,-4.86763990234897e-05,-6.12470079265127e-05,-5.73602975207938e-05,-5.88187987908034e-05,-6.04233571607545e-05
"12",-0.00100220555689369,0.000144410131788523,-3.07617487091323e-05,-3.22300147098976e-05,-3.37119223697002e-05,-3.67146647145128e-05,-5.61938880834652e-05,-3.85389045121421e-05,-3.94728179488736e-05,-4.03765012699574e-05,-3.48455404585203e-05,-4.79223739774481e-05,-4.31450446483545e-05,-4.4152232338346e-05,-4.52336914167784e-05
"13",-0.000566598521670478,8.1762905121813e-05,-1.72878768978087e-05,-1.81153116186987e-05,-1.89507748866626e-05,-2.06460593835255e-05,-3.16547325929009e-05,-2.16688578688678e-05,-2.21944002644287e-05,-2.27026523032467e-05,-1.9573556842657e-05,-2.69632853854254e-05,-2.42580032899233e-05,-2.48232442805018e-05,-2.54298710331614e-05
"14",-0.000830193965638667,0.000119990084626726,-2.51686954124693e-05,-2.63771112985292e-05,-2.75977880889585e-05,-3.00782877449401e-05,-4.62022075363448e-05,-3.15636082997826e-05,-3.23299831194355e-05,-3.30707029794174e-05,-2.84827745838314e-05,-3.93053069557376e-05,-3.53347140896743e-05,-3.61565481906971e-05,-3.70380853358006e-05
