"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-46468.836188702,-75306.7460354943,-65827.1823429652,-66890.9252043724,-66546.8955008156,-65631.1014335755,-64440.3881815102,-63997.438120521,-58947.7825387897,-51260.1013188641,-43097.0715989712,-34321.7681279936,-25214.9051615897,-15237.731432189,-4666.38302617162,6651.33782167793
"2",-73152.6538799598,-118550.167847205,-103627.15060812,-105301.726917936,-104760.144953834,-103318.474056181,-101444.017111851,-100746.711678837,-92797.3904163952,-80695.2090267182,-67844.71959954,-54030.3702467372,-39694.0698593604,-23987.6998182886,-7345.96194721904,10470.7381005519
"3",-20167.3284027631,-32682.890368611,-28568.7896015337,-29030.4506521266,-28881.1428496213,-28483.6911018352,-27966.9253103266,-27774.6863829336,-25583.1517907097,-22246.7223661035,-18703.9931984813,-14895.539163286,-10943.1893438872,-6613.12740229731,-2025.19552138513,2886.65964400847
"4",-48065.7111578117,-77894.6193050912,-68089.2957993702,-69189.5935683186,-68833.7414882192,-67886.4766714322,-66654.8452615859,-66196.6734682271,-60973.4893587151,-53021.6253802105,-44578.0778106613,-35501.2160578101,-26081.4009475522,-15761.3673521127,-4826.74060920771,6879.90724118659
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-1650.10528215259,-3078.46325312386,-2618.17414639329,-2665.30209730442,-2657.03186949889,-2626.58705377892,-2586.63695047922,-2588.06570028308,-2391.64665890478,-2087.08674327385,-1761.39562079646,-1405.88077802443,-1039.25248435431,-630.95024331714,-194.1744287319,278.218440145781
"7",-38701.8738376387,-62719.7154692514,-54824.5989233365,-55710.5440991215,-55424.0167349388,-54661.2916346264,-53669.5983501257,-53300.6844832201,-49095.045839319,-42692.3102999415,-35893.6776708608,-28585.1088382518,-21000.3985165827,-12690.8441825753,-3886.42759290811,5539.61016439743
"8",-35314.3098042408,-57229.8765791275,-50025.8173474066,-50834.2160047097,-50572.7682622912,-49876.8042955399,-48971.9136245423,-48635.2906962877,-44797.7704160296,-38955.4644944717,-32751.9142491804,-26083.0623744154,-19162.2395903716,-11580.018191847,-3546.24968794078,5054.72965721328
"9",-298.487411418086,-483.724524552031,-422.833599145596,-429.66643333681,-427.456597077011,-421.574095374135,-413.925680878356,-411.08044026755,-378.644538247423,-329.263571089515,-276.82925575257,-220.462067948601,-161.965144525005,-97.8778765369246,-29.9739934251289,42.7241302224484
"10",-9793.71271146346,-15871.553853627,-13873.6530844978,-14097.8461732816,-14025.3389159019,-13832.3273195895,-13581.3741123574,-13488.0185245273,-12423.7595459093,-10803.5136463274,-9083.0839024475,-7233.61212327564,-5314.26128691515,-3211.48486294603,-983.480941332636,1401.82748514441
"11",-131767.233517217,-213540.135855347,-186659.843869315,-189676.197744121,-188700.665637578,-186103.835975843,-182727.444337796,-181471.413250199,-167152.587952728,-145353.365700535,-122206.243201875,-97322.9546229894,-71499.4944771087,-43208.1773589793,-13232.0159543242,18860.5623869074
"12",-375716.345892861,-608880.655499398,-532235.158715989,-540835.881826465,-538054.28441059,-530649.7777995,-521022.456389241,-517441.054657031,-476612.871632829,-414455.353970799,-348454.482250386,-277503.169095429,-203871.084485554,-123202.241369635,-37729.2939213754,53778.3285872975
"13",-9714.88155066341,-15743.8011791668,-13761.9818297379,-13984.3703524434,-13912.446716046,-13720.9887043959,-13472.0554607224,-13379.4513062327,-12323.7587187169,-10716.5544345557,-9009.97270525081,-7175.38762098072,-5271.48594706793,-3185.63510729225,-975.564745905695,1390.54395144157
"14",-430959.555045546,-698407.027848832,-610492.01002552,-620357.334713982,-617166.747203092,-608673.523852041,-597630.655338045,-593522.664423943,-546691.335920083,-475394.528233287,-399689.261061218,-318305.66747046,-233847.137165432,-141317.203018477,-43276.7961747976,61685.5902425461
"15",-46800.8782615866,-75844.8488023502,-66297.5490606815,-67368.8928702206,-67022.4049324031,-66100.0670567966,-64900.8455949618,-64454.7304524853,-59368.9926592014,-51626.3792679401,-43405.0207926212,-34567.0135835376,-25395.0777268956,-15346.6123137904,-4699.72656523507,6698.86481476469
"16",-30953.6683421168,-50163.0820234467,-43848.5862130867,-44557.1631326711,-44327.999181692,-43717.9734298557,-42924.8194705393,-42629.763025313,-39266.1030600444,-34145.2101062685,-28707.6796069795,-22862.303315576,-16796.0697041451,-10150.107547527,-3108.35571494404,4430.56727626637
