"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",62512255.1311693,65684001.4573986,68959773.2355318,72408042.2477895,76028838.7119999,79830814.7320101,83823170.6562537,88016870.4667865,92418786.2114874,97040990.9782518,101894518.556726,106990115.441354,112342473.174208,117961848.797782,123862504.39468,130051238.653975
"2",24105662.6332469,25322439.9983352,26586212.5092977,27915694.7988774,29311684.0995306,30777513.1509716,32316714.9447697,33933377.0065085,35630445.9996541,37412424.17084,39283562.5518646,41248081.4978345,43311400.3433151,45477710.7415669,47752426.4069394,50140705.564689
"3",10146567.8533831,10952186.0976046,11484279.9463979,12048412.6678031,12640992.1799531,13263466.2422973,13917368.6493423,14604440.3760335,15326056.6988001,16084141.5435946,16880557.137396,17717180.0928079,18596319.4292943,19519896.7864601,20490277.3588735,21261179.1387807
"4",16972653.401573,17826766.702595,18717131.9362657,19653012.2253138,20635699.6649136,21667537.5609484,22750999.5925914,23888831.98594,25083388.410147,26337694.9131736,27654741.2126745,29037570.7256602,30489768.1792473,32014507.2650858,33615519.1435858,35295598.4321213
"5",2019625.9541275,2130295.70507046,2236059.79396782,2347612.87611641,2464754.67190005,2587766.34351763,2716948.20654375,2852672.36077647,2995127.75347754,3144724.14397147,3301820.4057509,3466756.96010491,3640039.58443424,3821974.62521634,4013035.77273556,4206902.99646371
"6",1239861.44071005,1383928.55368106,1436113.52801779,1509242.46624895,1586266.92982985,1667435.62909199,1753253.8065792,1847000.58906426,1942335.11697665,2042841.57477331,2148819.08324997,2258812.67837998,2378480.07843597,2502862.38571629,2634116.38742804,2772188.08305881
"7",14496762.6450497,15230820.5222395,15990568.7242218,16790199.1485992,17629835.9202044,18511484.9246389,19437277.5545677,20409735.3485495,21430496.4393017,22502337.6369295,23627817.1561231,24809438.5795897,26050572.0929599,27353631.7517322,28721912.1245324,30157912.2066838
"8",17471903.6591094,18371419.782958,19286140.2711313,20250226.8895711,21262565.2304263,22325578.5764953,23441859.6556578,24614674.801222,25845517.414979,27137982.4794387,28495159.1562505,29919940.9612568,31416788.0946989,32988226.7515901,34638366.7013161,36361402.4693363
"9",897555.322725929,944959.712648537,991755.201700892,1041353.9390003,1093438.66321181,1148135.03720747,1205581.17561378,1265991.55330835,1329344.13926998,1395874.60756489,1465742.8779117,1539072.1639869,1616173.40899255,1697097.68390372,1782084.6854528,1870876.55354653
"10",7798582.33417398,8196924.48252979,8605420.32543269,9035662.07076398,9487433.1488052,9961813.91167078,10459956.3153876,10983267.8895627,11532521.8186638,12109267.6692166,12714882.9604586,13350686.6650649,14018581.2640417,14719779.2835605,15456084.2721291,16226726.4450671
"11",25247907.9327154,26863307.2159454,28162275.4273353,29563919.1788836,31036137.7572382,32582570.9284821,34207542.465699,35921245.3587125,37714259.9294832,39597760.1077303,41576353.6637383,43651240.4557345,45838458.3756049,48132430.5940575,50542445.9881704,52889471.5419807
"12",66126812.527268,69481083.265849,72947003.7168736,76594391.035322,80424254.9858691,84445743.6032323,88668570.663652,93104157.3749928,97760147.2629,102649118.466048,107782738.271947,113172471.012503,118833547.947942,124777117.469538,131018158.304048,137560132.01071
"13",3023929.81664687,3176758.43572881,3335287.14617837,3502065.74211915,3677187.49149793,3861070.50386896,4054158.09730345,4256964.22470727,4469856.01365553,4693399.5490696,4928128.13445734,5174570.54432924,5433408.69368668,5705166.40196576,5990523.52171655,6289969.6205585
"14",91537037.6586635,96153114.683142,100953095.210473,106001195.185142,111301806.156023,116867577.657143,122711899.595008,128850048.21729,135293732.415786,142059780.590448,149164328.802401,156623536.971401,164457553.802453,172682710.394268,181319414.209936,190385214.419637
"15",8743527.77653353,9184387.82842456,9642865.37360507,10125059.2025582,10631373.0681417,11163015.2999663,11721265.195079,12307584.7659706,12923086.4218367,13569380.6895203,14248008.9520395,14960513.2346526,15708823.1000505,16494493.6860904,17319476.0319227,18185583.5882513
"16",6259905.33191772,6574235.1364366,6902686.19983627,7247835.83819439,7610246.5697386,7990782.27089165,8390353.67507293,8809958.33955842,9250496.70002968,9713068.1029471,10198774.8252565,10708747.6513553,11244281.8979103,11806573.852295,12396990.279779,13016835.2363352
"17",15823751.5758689,16647089.6317677,17472956.7216938,18347051.1188252,19264940.7394703,20228835.7522875,21241149.1060425,22305453.5406145,23421801.544439,24594120.3356206,25825223.7895791,27117397.679639,28475758.5768616,29901558.2460948,31398894.9238788,32970097.2025105
"18",37410521.4119153,39479571.8779663,41412949.2344598,43486584.8718369,45664471.3203633,47951949.3878649,50355207.0075513,52887273.5758661,55538578.6135278,58323413.2590499,61248550.4354946,64316897.6353561,67548583.7772983,70938841.789515,74500165.7945879,78236860.6540204
"19",19652980.9065469,20681986.4974933,21707128.9798709,22792966.9338135,23933220.1550364,25130637.1941721,26388229.5625837,27710573.1065904,29097440.1606364,30553859.6308852,32083330.0347385,33688614.9508818,35376311.9001314,37147742.2166558,39008080.7420332,40957506.2979476
"20",11710569.6324061,12318909.0227329,12931033.446521,13577572.4675453,14256488.1336291,14969410.4795685,15718101.7400591,16504983.040934,17330564.8008725,18197509.865398,19107894.8267495,20063532.7342862,21067819.4521926,22122057.1965528,23229142.4657674,24385877.1088174
