"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-0.000743355620289119,-0.00119766909254017,-0.000949269075821869,-0.000920077053869504,-0.000872015448809809,-0.000819260875627151,-0.000766250723832104,-0.000724885371194854,-0.000635918636654651,-0.000526609540472966,-0.000421598128015924,-0.000319671437600571,-0.000223537803781864,-0.000128463466260502,-3.71436474989756e-05,5.54175577620071e-05
"2",-0.00303466679148934,-0.00489056667616957,-0.003876117883906,-0.00375691054361333,-0.00356065630697998,-0.00334524200893711,-0.0031287874811639,-0.00295989610137239,-0.00259662267595837,-0.00215028678937559,-0.00172149957499508,-0.00130530507669147,-0.000912769301444929,-0.000524554844583423,-0.000151669149927778,0.000226276642127073
"3",-0.00198760099909438,-0.00327098610792137,-0.00258995285008658,-0.00250872415964078,-0.00237628064456478,-0.00223130421295145,-0.00208587588504254,-0.00197236953034709,-0.00172955906923346,-0.00143170622728337,-0.00114580656951962,-0.000868516947653509,-0.00060716333062999,-0.000348841475659887,-0.000100842112972926,0.000149087133514784
"4",-0.00283195031563875,-0.00456454444342112,-0.00361759073527344,-0.00350635155501782,-0.00332320332839412,-0.00312217178954032,-0.00292016960342384,-0.00276257399108618,-0.00242353438983206,-0.00200696481967428,-0.00160676910806232,-0.00121831835225772,-0.000851950602559215,-0.000489607386570363,-0.000141565738830864,0.000211210207141645
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-0.00133087878046082,-0.00233922259023294,-0.00182480912513959,-0.00177087490300212,-0.00168068321487821,-0.00158145030848946,-0.00148197347139327,-0.00140827570893652,-0.00123802188850131,-0.00102752301112682,-0.000824605243983113,-0.000626200057858941,-0.000439538409644008,-0.000253326889288696,-7.34707390778167e-05,0.000109983373082921
"7",-0.00266969079823173,-0.00430173190777648,-0.00340950588847265,-0.00330464912724159,-0.00313201954046429,-0.0029425355351684,-0.00275213506075288,-0.00260356294560469,-0.00228401934946438,-0.0018914135938239,-0.00151424480109293,-0.00114815560644036,-0.000802874920872707,-0.000461398743942111,-0.000133407809722057,0.000199035617344528
"8",-0.00202120561635702,-0.00325418808297507,-0.00257945979933521,-0.00250017287212044,-0.00236960416195008,-0.00222627588034281,-0.00208224509347949,-0.00196983605628256,-0.00172808662674848,-0.00143105167014923,-0.00114569056189829,-0.000868711728514251,-0.000607466180451283,-0.000349101055974534,-0.000100938286328704,0.000150629549322532
"9",-0.000332556003914679,-0.000534745791152202,-0.000423979535488872,-0.000410938531667821,-0.000389468496538803,-0.000365901365809578,-0.000342217920396784,-0.000323719360595769,-0.000283980560528952,-0.000235159085454987,-0.000188259077703412,-0.000142742313258811,-9.98093499457835e-05,-5.73559648522288e-05,-1.65828927491279e-05,2.47446301614999e-05
"10",-0.0012558324438721,-0.00202269813899651,-0.00160324034978746,-0.00155394838519125,-0.00147278506671197,-0.00138369355048294,-0.00129416805567309,-0.00122430393760683,-0.0010740465215668,-0.000889429707711525,-0.000712070006818022,-0.000539920045227563,-0.000377551727087402,-0.000216972889812494,-6.27350853959217e-05,9.3608767114009e-05
"11",-0.00521893670827584,-0.0083920480052697,-0.0066578062734859,-0.00645142606803913,-0.00611285853389475,-0.00574154761848991,-0.00536853251720842,-0.00507639899372267,-0.0044521066206098,-0.00368576633572768,-0.00294991861487691,-0.00223623417373227,-0.00156313839203085,-0.000898024773753489,-0.000259568224100949,0.000386401034158176
"12",-0.00568175497250726,-0.00915436358759326,-0.00725564446885358,-0.00703254195378721,-0.00666520917716279,-0.00626200350802148,-0.00585684281254662,-0.00554069799011486,-0.0048606937650966,-0.00402519584454883,-0.00322254192837666,-0.00244345860527049,-0.00170865424750079,-0.000981939096822275,-0.000283916877266052,0.000423611347983025
"13",-0.00321266766747778,-0.00517711684153673,-0.00410324682584442,-0.00397706257825553,-0.00376931537569388,-0.0035412840143775,-0.00331215014308382,-0.00313336488380846,-0.00274880539098189,-0.00227631380640151,-0.00182239795035686,-0.00138181178493094,-0.000966269565838419,-0.000555301190874362,-0.000160559254239274,0.000239546065341159
