"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",0,-105129.054431555,-93947.7236728104,-96918.7820988819,-98263.0233561125,-98940.7924875438,-99288.9548901354,-100361.943867427,-96838.6828826595,-90711.7356296222,-84166.2978424701,-77090.8732294389,-69792.9399092029,-61764.3306968145,-53315.7686815084,-43827.3905307531
"2",0,-165497.351892015,-147895.361214299,-152572.491628929,-154688.637132023,-155755.601817354,-156303.689706554,-157992.821576669,-152446.39706266,-142801.170490761,-132497.143425171,-121358.795027625,-109870.166661035,-97231.2860891428,-83931.3030508801,-68994.4098738256
"3",0,-47308.5936640668,-42106.7268322742,-43375.295322764,-43911.1246992174,-44150.4440849627,-44245.5682477688,-44672.1920339879,-43028.6491407586,-40217.9571343822,-37225.8909970076,-34001.4440812409,-30682.0475569309,-27038.1781906408,-23208.4668277865,-18979.0492948565
"4",0,-108741.754277771,-97176.1834420837,-100249.340580503,-101639.775930082,-102340.836194203,-102700.963031838,-103810.824650781,-100166.488813594,-93828.9925379551,-87058.6245202445,-79740.0569923244,-72191.3343482739,-63886.8265727148,-55147.9345700621,-45333.4937359676
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,-4176.95792814341,-3632.18123228522,-3748.55260762992,-3801.07662558508,-3827.91753470504,-3843.23222635695,-3899.32220309834,-3756.44036576737,-3505.58053236605,-3235.21228551673,-2937.46088613702,-2632.02251208765,-2289.17961430883,-1923.39914146522,-1507.33755067512
"7",0,-87557.4198676809,-78244.9755070326,-80719.4409055651,-81839.0010522446,-82403.4854602631,-82693.4548337544,-83587.1006918494,-80652.729761547,-75549.8616995692,-70098.451087786,-64205.6374683692,-58127.5060264699,-51440.8263725197,-44404.3863049359,-36501.9285702028
"8",0,-79893.5437625007,-71396.2150191121,-73654.0911801577,-74675.6564906905,-75190.7317712983,-75455.3201798673,-76270.7454889775,-73593.2192243774,-68937.0037442984,-63962.7535545446,-58585.7362430456,-53039.6219095769,-46938.2254346254,-40517.6829653092,-33306.9251109215
"9",0,-675.284812432873,-603.462775075858,-622.54703908703,-631.181624119309,-635.535198670274,-637.771581090381,-644.663806595409,-622.032530917763,-582.676765060271,-540.63287194985,-495.184667315071,-448.30720269528,-396.73632267583,-342.467922361341,-281.520378388122
"10",0,-22156.8655775522,-19800.3025486344,-20426.4790351939,-20709.7896167639,-20852.6353672796,-20926.0136327798,-21152.1554267867,-20409.5974277751,-19118.2898305357,-17738.7817013486,-16247.5742248123,-14709.4710958686,-13017.3716465297,-11236.7634796969,-9237.00498987263
"11",0,-300472.099673476,-268274.973143474,-276642.023094153,-280358.765662497,-282176.381737101,-283058.86162128,-286019.707129252,-275853.279312732,-258263.611376822,-239495.761409766,-219231.166669919,-198347.081836883,-175393.172236351,-151255.858303049,-124277.138753433
"12",0,-850004.162231987,-759599.299868069,-783621.318166033,-794489.96557993,-799969.959394315,-802784.971180887,-811460.452282377,-782973.688679026,-733435.235834094,-680513.145081762,-623305.93079366,-564299.65758504,-499385.621305029,-431076.123830112,-354359.359316388
"13",0,-21978.521424151,-19640.926743519,-20262.0630352701,-20543.0932023379,-20684.7891696522,-20757.5768033761,-20981.8983448111,-20245.317314505,-18964.4036534536,-17595.9994061585,-16116.7948981609,-14591.0722082099,-12912.5927387417,-11146.3169728729,-9162.65485890355
