5662922.64,0.00,0.00,3654986.51,6503715.53
15016393.56,0.00,965.33,26630.95,9862892.47
2725219.48,0.00,58589.08,-12789.73,4095516.40
13878519.75,0.00,66793.33,1421240.25,998772.43
0.00,0.00,0.00,0.00,0.00
452594.10,0.00,0.00,-444.85,109675.59
10454292.36,0.00,0.00,1461570.33,1261280.80
0.00,0.00,22743.55,101039.58,11899968.73
200.00,0.00,3216.49,-524177.90,622389.86
2708.42,0.00,364.62,-670.70,3332143.12
22106842.70,0.00,0.00,332433.23,22424591.66
112397381.50,0.00,0.00,4468378.03,11057457.36
3139823.78,0.00,0.00,-3203.47,171084.86
57380996.37,0.00,136514.53,2994093.47,86220719.73
5439377.99,0.00,0.00,1436264.40,9059035.37
4706966.48,0.00,0.00,59767.46,5772314.66
6314294.74,0.00,551.10,421495.04,5380745.06
28714727.34,0.00,0.00,315061.64,5640161.71
5463418.93,0.00,431500.97,26244.36,4748678.74
1399611.15,0.00,9042.04,193824.80,99723.42
159.40,0.00,0.00,170416.85,29148906.48
94078457.77,0.00,16547359.54,10000474.32,92634792.85
5987814.00,0.00,4656112.76,9971775.45,62081543.93
50443310.70,0.00,56428381.24,10048003.57,29955036.80
3842185.44,0.00,61844.53,7751.02,1822992.96
8107676.05,0.00,14351.01,192259.25,297911.66
20563626.54,0.00,0.00,0.00,883.27
7310828.07,0.00,0.00,0.00,954254.10
503908.03,201084.20,0.00,21900.95,22080.63
8030618.85,0.00,277695780.00,5004969.33,368202.21
13478161.66,0.00,0.00,0.00,0.00
63947773.72,0.00,18272213.83,2141230.61,67211429.49
853025.93,0.00,20435.64,0.00,542169.06
86061994.45,0.00,108943.23,0.00,1126533.37
39039.99,0.00,83695.11,0.00,2864.19
43.76,0.00,0.00,0.00,0.00
12005637.30,0.00,837205.15,0.00,484109.87
813674.69,0.00,143835.43,0.00,704022.04
3840917.49,0.00,0.00,0.00,1438767.33
56784319.65,0.00,0.00,0.00,644554.06
35710370.24,100106.40,93698.27,190848.44,201652.98
16598892.85,0.00,0.00,0.00,746151.51
2919183.21,0.00,0.00,0.00,0.00
3165890.11,0.00,0.00,0.00,0.00
63389.24,0.00,0.00,0.00,0.00
12072953.01,0.00,0.00,0.00,1538330.07
2521770.71,0.00,0.00,0.00,564130.91
921392.93,53659581.41,0.00,0.00,890.18
27274784.10,28607552.19,0.00,0.00,1052346.00
13013996.84,8487845.49,0.00,0.00,0.00
21985632.95,7170711.80,0.00,0.00,82990.66
734.00,0.00,27365.97,0.00,0.00
