0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243989695.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161894255.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305931.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76034528.93,694847.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332213.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3395960.29,114633.11,586003.80,390786.04,32497.96,4291957.79,0.00,0.00,101903.68,356968.26,2053409.59,0.00,5542043.99,1330897.22,0.00,131063.03,0.00,0.00,0.00,0.00,0.00,0.00,39985.69,2781116.32,0.00,349266.72,17575921.76,8159954.31,0.00,0.00,0.00,0.00,0.00,171865.99,5171551.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40082.01,0.00,357311.53,0.00,3671522.96,0.00,124725.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183594.44,0.00
5523501.55,327267.60,1144756.23,1458142.12,5817558.35,52266.55,0.00,1208845.24,3340535.98,22896.19,1825404.84,116060.16,54178.91,160627.88,198512985.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12333945.61,0.00,0.00,0.00,0.00,327551.14,199707.64,0.00,116588.84,0.00,0.00,0.00,10578.53,0.00,0.00,112694.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4679115.93,0.00,599889.69,0.00,0.00,0.00,0.00,0.00,0.00,739022.00,96214.69,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,81671.94,0.00,0.00,0.00,0.00,0.00,2685.73,9265.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7704140.05,3436489.77,0.00,2817875.75,0.00,1035763.39,0.00,0.00,1420923.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,685754.59,0.00,0.00,0.00,132918007.33,0.00,0.00,133762.58,0.00,0.00,0.00,0.00,0.00,4721483.20,536421.62,0.00
0.00,3824.93,11280.60,41725.62,2415392.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,771096.54,61706756.93,12009615.12,0.00,249086.62,0.00,0.00,0.00,0.00,180043.08,2056400.33,0.00,13431514.01,0.00,1241518.37,0.00,0.00,0.00,0.00,0.00,0.00,97857.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7659584.71,0.00,0.00,0.00,112615534.53,0.00,0.00,201701.06,0.00,0.00,0.00,0.00,0.00,2734510.37,0.00,0.00
574606.01,66626.09,43665.67,75709.80,39350.40,6744916.73,0.00,351724.56,1402511.87,344603.56,2305323.26,0.00,255128.18,921837.36,163372.33,207664.25,7669747.16,15061730.82,1147355.45,0.00,0.00,1918097.57,0.00,1356785.60,0.00,0.00,2267702.98,1913359.40,0.00,0.00,93090.21,881887380.05,62753.59,676515.77,1156864.06,0.00,16534.28,1686530.11,83248.93,0.00,0.00,0.00,0.00,99425.40,260729.99,0.00,324858688.99,44390.89,3136355.93,711594.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156234.48,288611.33,0.00
0.00,0.00,0.00,0.00,0.00,0.00,1212.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322979.16,0.00,282917823.62,0.00,0.00,0.00,0.00,307639478.32,34251.74,0.00,129028.97,0.00,38026013.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36621.33,0.00,0.00,0.00,101686421.58,476162.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2418036.93,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2746.50,0.00,0.00,0.00,0.00,0.00,0.00,135819498.81,0.00,668107.40,0.00,0.00,0.00,0.00,0.00,121631.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323321.73,0.00,0.00,17023709.42,10355127.18,991283.02,0.00,0.00,0.00,0.00,0.00,165169536.28,0.00,0.00,0.00,0.00,0.00,199771.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89528573.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19073.82,100054727.21,0.00,11836080109.00,0.00,0.00,8266227.22,3061886.45,0.00,0.00,0.00,0.00,0.00,111568572.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5362.55,0.00,0.00,0.00,10692848.01,0.00,0.00,0.00,848884.89,0.00,594202.25,0.00,0.00,988508.53,3697395.98,0.00,0.00,0.00,67633.78,42852.09,209429969.62,6052847.76,0.00,141108.05,62352136.30,70367512.45,110015.91,0.00,16833.12,0.00,0.00,40567.71,0.00,1195318431.75,31699.16,5325.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1143572.41,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16489289.08,0.00,0.00,13706975.35,0.00,10870832.48,96483.60,0.00,0.00,0.00,0.00,0.00,505391.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37090694.60,0.00,0.00,429126.46,0.00,0.00,0.00,0.00,0.00,1070874.50,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6184400.72,0.00,0.00,0.00,0.00,741252.36,0.00,407817.37,0.00,132726.68,0.00,0.00,0.00,0.00,7894927.00,235043726.04,0.00,8518396.43,544077.74,91701612.15,0.00,0.00,13581.52,33936.97,0.00,11842.86,5170441.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93951.76,38825325.42,0.00,0.00,68955.91,0.00,0.00,0.00,0.00,0.00,385768.39,39783.98,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,85672.11,0.00,0.00,0.00,0.00,0.00,7963119.25,0.00,7593100.26,0.00,2758542.07,0.00,0.00,0.00,0.00,179013.40,0.00,22697700.03,60651833.08,0.00,70706822.68,299667.09,0.00,0.00,0.00,0.00,0.00,223219.94,0.00,0.00,106335.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98887536.54,0.00,0.00,589325.74,0.00,0.00,0.00,0.00,0.00,7728012.22,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18799.97,0.00,0.00,0.00,8297.65,0.00,0.00,0.00,0.00,1862702.55,0.00,0.00,297224659.16,0.00,200987522.11,299283.13,0.00,260193.03,2501443.02,23646.49,0.00,792863.95,0.00,52486.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39969.39,0.00,0.00,802559.15,15744150.64,0.00,0.00,680505.82,79772.24,173488.22,0.00,0.00,0.00,1665419.18,31913.56,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18741.62,0.00,0.00,0.00,248346.30,0.00,0.00,0.00,0.00,14678800.05,0.00,0.00,66737078.16,3390933.78,109952744.14,50521827.67,0.00,0.00,0.00,0.00,0.00,1218801.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36693904.43,238266.11,0.00,587018.00,0.00,0.00,0.00,0.00,0.00,2869907.09,48095.24,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1189530.72,0.00,0.00,17034904.63,0.00,400210010.36,0.00,113313360.11,0.00,0.00,0.00,0.00,21852267.74,0.00,0.00,8912243.16,30266.37,235262909.83,4886610.11,0.00,0.00,0.00,0.00,0.00,144585.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118927.74,43988750.73,345154.88,83607.61,1099864.40,88083.00,0.00,9492.85,0.00,0.00,1458859.45,24310505.09,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9908.45,0.00,0.00,0.00,0.00,97749.32,1596419.16,0.00,0.00,0.00,0.00,0.00,73629.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230716.52,36350346.69,505214.20,0.00,452074.33,665709.65,0.00,25244.41,271478.18,0.00,111627.13,537116.81,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81758.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19962803.33,0.00,0.00,141774.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1303411.46,75897.93,67152.08,108669.64,2848275.22,9625216.58,0.00,0.00,1037342.44,208520.58,1668309.25,0.00,38126.35,108878.63,143342.51,123888.75,1095434.06,14579410.57,4720666.38,0.00,60500165.54,579454.31,349123.56,983163.48,18176057.26,2457607.54,3691970.71,1148676.53,0.00,0.00,100007246.34,4235995.56,0.00,3867231.94,398811.13,0.00,70284627.13,128198.59,40393.16,0.00,0.00,35082.40,75789.73,289981.91,15592964.65,496057.27,14767582.48,43563937.86,7788365.50,2798717.88,3600143.54,355608.50,3974891.82,2741296.66,52593.96,1780777.64,0.00,4210394.62,33748056.79,0.00
0.00,0.00,11196.88,56946.95,2930237.09,2076252.93,1492.60,786367.25,2967082.59,176757.49,1726659.83,0.00,38794.45,2656.26,0.00,2314040.25,0.00,9811638.73,0.00,0.00,0.00,1739398.67,249542.48,480182.45,0.00,258729.43,563246.27,3025771.94,392223.69,0.00,386826.79,232079957.43,23003.60,1714835.28,1059793.26,0.00,203668.60,639196.28,1553.19,0.00,0.00,1142571.17,75820.50,1447080.63,18182126.85,0.00,1213263879.47,17850098.34,704130.62,0.00,31116.80,0.00,1081670.28,336313.17,0.00,31155.87,0.00,531526.26,1192538.26,0.00
0.00,0.00,0.00,0.00,268777.95,3762746.79,0.00,43834.26,12182289.86,21071.89,2503895.11,5838.44,61964.55,40288.71,74350.06,367287.07,6741144.54,2430401.35,2670514.11,0.00,4308347.24,1722404.79,1335578.55,2119799.82,0.00,6296051.82,679262.74,9549566.81,497785.31,0.00,869822.37,2877291.11,8250089.37,85188824.31,15814278.06,4085522.09,4067403.00,5672517.65,9094566.25,22206.59,0.00,851536.51,204075.95,10141.62,988244.13,6844402.52,35988933.40,240204683.53,11400950.97,7686174.55,2794063.87,972437.19,2331508.12,21934395.28,8517731.79,14016616.25,0.00,87826241.65,4425687.35,0.00
278738496.04,7884665.64,6439256.22,4738671.59,63984891.64,214396510.02,2333.57,108094.39,329320697.27,5194321.52,29222523.08,89809.16,15829629.54,0.00,0.00,5048.89,1000473.16,6967725.59,40970.34,0.00,0.00,4137.10,0.00,0.00,0.00,249915.45,0.00,1184878.04,99894.93,0.00,0.00,67586.36,0.00,15656788.40,340442.73,489708.74,42356.07,36502.18,131991.15,1305.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157450.31,1001053.67,0.00,14827.33,0.00,27193.86,0.00,0.00,1090555.28,0.00,120354.13,344716.28,0.00
0.00,0.00,11275.24,0.00,121931.56,445518234.57,1629467.33,1971176.18,519208.09,0.00,206731.76,0.00,0.00,1929912.39,70566.59,16145442.60,1110522.17,3302817.28,76527796.12,0.00,140764664.79,41434028.13,9762603.10,13777089.76,0.00,6742891.44,2951812.54,34680074.56,4370960.93,0.00,16092387.10,108209701.41,1182322.81,1407781232.25,537059130.02,288265061.33,765228356.74,20483815.61,2022945.92,5912387.53,0.00,4790362.88,1425705.38,2040489.16,61448250.57,19167151.11,107973135.69,21968568.96,6594869.81,2756890.50,2538633.17,971745.04,2663958.23,1420110.97,290729.86,7695623.76,0.00,71632607.76,28696371.52,0.00
154465.26,11371.68,0.00,10337.66,2168017.54,67224947.27,0.00,10318.79,41610066.97,13526.60,2334878.19,499109.89,262520.04,2558876.20,669251.27,9022697.25,50017779.15,202495710.73,123046151.36,0.00,107197456.73,40716544.34,8749512.12,27004065.80,25548745.63,50831996.40,12028221.44,68835979.55,3337257.87,0.00,3464137.91,78523555.69,609628.92,92400519.15,7878304.39,2253494950.21,61191362.23,24420242.72,17002824.41,7232256.98,0.00,3393822.19,227135.71,758789.36,2545849.25,555683532.14,1245218982.03,261975608.83,52751020.91,110234677.47,647348779.12,164551659.87,151216970.83,13822434.02,607086.48,10404239.66,0.00,7136605.56,79043282.12,0.00
1173296.19,0.00,0.00,0.00,800469.35,7868168.64,557.01,443526.91,4236396.67,27055.94,1021124.35,0.00,52103.58,433765.99,167224.47,1003149.33,28885.99,7678691.83,30165.87,0.00,0.00,547471.07,10355328.42,3930119.32,0.00,4735100.22,89154.22,11196141.42,294817.00,0.00,1680263.86,6232473.34,32296.02,32342037.82,6648469.43,0.00,537868556.82,1020057.67,14012.18,126260.30,0.00,1177530.96,708843.78,1942137.27,4723002.08,0.00,96733126.55,74293847.43,2122450.04,193929.31,2971931.37,142502.42,699110.85,564493.55,103433.06,1846823.85,0.00,2350657.81,167515108.59,0.00
0.00,0.00,0.00,0.00,0.00,2621608.28,0.00,275468.92,777312.69,0.00,870446.16,30468.98,0.00,58130.41,0.00,69085.33,249584.45,375153.20,603274.70,0.00,0.00,0.00,198309.67,205098.81,0.00,117801.68,605693.91,5840635.02,1952986.44,0.00,261212.46,873622.01,0.00,29037.70,17009245.09,114619893.75,420166.41,2845868.50,0.00,339341.06,0.00,86896.96,326666.94,721681.29,3483417.15,606649.23,828434243.91,2932712.34,4847315.13,6557813.41,319330.50,0.00,84089.61,405819.49,5780.51,730218.21,0.00,336084.64,1173360.49,0.00
0.00,0.00,0.00,0.00,0.00,0.00,79876.65,0.00,0.00,0.00,0.00,0.00,148874.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13327206.06,0.00,0.00,0.00,17515.44,0.00,0.00,233240.03,0.00,453409229.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,407305.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2141559.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6282.30,200903.01,0.00,0.00,57270.96,0.00,23127.78,22601.02,0.00,52053830.13,0.00,44754012.45,483300.12,13309409.30,2100595.40,0.00,1712584510.84,0.00,0.00,11925.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2213931.19,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233769.80,441375.70,0.00,0.00,0.00,0.00,9997.06,0.00,0.00,17820.27,0.00,32871.98,0.00,0.00,4680.35,29718.91,0.00,0.00,329321.54,0.00,7099.01,6382.72,0.00,45595.23,0.00,24243973.88,1020633.64,1256999.83,45571952.51,0.00,230126501.87,0.00,0.00,0.00,0.00,0.00,0.00,319692.53,0.00,0.00,0.00,0.00,9156517.26,0.00
8457614.90,157029.48,440524.65,637156.51,2630311.25,88210885.55,0.00,0.00,27492667.60,0.00,4782102.98,0.00,44251.10,384016.96,42840.46,407459.91,10093591.33,6410783.93,792047.20,0.00,11821168.89,2585259.96,15421889.21,20377006.94,0.00,1479384.09,679127.39,7093752.67,3085680.40,0.00,148688.93,5392920.34,32914.78,8485044.89,2881814.67,0.00,9919547.05,135294.94,0.00,476124.81,0.00,13066989.41,535606.23,3569373.74,10630949.99,1358189.10,1750821347.45,1028327.46,5145599.60,1891198.46,83810.27,138910.13,1204733.47,399593.61,5743.07,1960004.89,0.00,942161.76,12646804.96,0.00
151620.53,0.00,0.00,0.00,261066.79,2680453.93,25862.28,1979930.35,20366808.87,24180.90,1734332.82,0.00,67332.34,106587.29,616743.07,938348.62,48453691.13,4089343.89,113139525.12,0.00,174397743.09,48923069.48,3234118.10,4987641.95,3524582.54,3084930.29,4837852.53,4332236.27,478598.86,0.00,1297506.92,32691676.73,8943.24,58112531.83,3764491.18,354859459.75,5288990.03,1273509.83,431533.21,1180422.33,0.00,418685.66,46233338.95,6401417.85,516866.60,124397591.13,541795146.05,21885804.42,6157288.22,4133837.76,2575959.29,1215256.08,19871768.57,10830401.48,370267.95,75560636.62,0.00,5213082.42,93362557.23,0.00
0.00,0.00,0.00,0.00,0.00,0.00,189713.81,80219.81,0.00,0.00,0.00,5959.85,0.00,0.00,0.00,0.00,0.00,58511628.46,165571.28,0.00,17461243.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26899384.96,0.00,0.00,0.00,0.00,0.00,0.00,25121.96,48348373.90,0.00,0.00,0.00,0.00,0.00,100025523.27,0.00,31186816.71,98565556.02,0.00,0.00,0.00,0.00,0.00,156903200.05,0.00
0.00,0.00,0.00,0.00,29231.99,1854030.15,1495.31,0.00,4347008.40,2856.83,110515.44,9035.65,0.00,21535.47,79571.72,110517.42,1927489.87,722313.26,135170.52,0.00,601768.30,3766.10,9097.19,0.00,0.00,22690.51,13132.06,80499.72,0.00,0.00,250567.87,34217.21,8078.85,130314.67,1612016.58,912937.84,361994.54,58714.82,12411.45,26662.18,0.00,16650.01,548691.08,2664308.51,25319371.24,130469.78,19557716.58,15773435.53,1021766.90,1405874.10,1654190.28,768193.38,414851.43,514208.64,222375.22,4911243.83,0.00,8844071.57,25200767.64,0.00
0.00,0.00,0.00,0.00,0.00,731677.36,316.66,4392.21,4195256.84,38124.68,551543.20,0.00,107698.12,799415.27,1059568.90,2626907.14,2538696.70,3039214.88,6221513.60,0.00,3089669.86,500021.46,3758705.66,8528075.10,3797611.61,8107297.66,166717.11,12331200.13,2281134.10,0.00,2760141.88,11529093.59,305181.09,15626194.16,9657155.46,94435097.79,21180344.40,4359537.13,7830912.68,4975261.76,0.00,1560899.13,100079.44,942561.50,1523700.44,249447283.66,6649785.59,154167084.77,32776752.91,15341968.45,6720236.33,2578982.14,13365791.04,17578477.64,2464499.25,10507653.83,0.00,7426306.22,15886884.27,0.00
2542030.14,225215.46,298895.24,35828.94,917808.52,64551637.08,475.16,81171.92,46496025.92,17288.85,2532883.12,0.00,1458950.48,918533.44,118856.85,3017935.30,17251960.90,9461706.69,17611582.17,0.00,175823770.68,13837992.24,595535.18,7255562.94,0.00,1801622.67,4137615.47,5153809.54,297539.23,0.00,317203.27,5050484.12,14305.36,435532.34,2409205.00,24926696.53,4748844.98,1332867.40,679090.67,71979.01,0.00,354018.36,25019.86,157891.01,41181.09,23892117.01,20701517.60,88552365.63,16993828.72,66516086.92,5739373.44,2578982.14,39652464.67,64291416.04,3874759.69,203569090.00,0.00,13350279.22,6734728.91,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,131375.68,265684.66,56302.62,207504.53,7014010.55,190085.53,613756.57,2594656.84,52461.26,2392362.56,154967.30,61028.93,68823.83,152140.70,681792.69,7867566.15,8470480.27,3758949.07,0.00,154579296.55,13602209.76,3582973.97,7434163.36,3797611.61,3484269.51,2515912.70,6323691.46,694258.20,0.00,724359.70,33933595.41,76295.27,18510124.53,4747260.08,82932537.62,2758650.44,1684288.49,3813355.30,869957.69,0.00,643669.75,150119.15,444965.58,2141416.84,987787.78,46445931.72,142553663.18,5334717.95,10839115.38,25595219.65,982469.39,7776628.76,13589218.44,5798313.46,10708088.84,0.00,2740050.91,6030861.76,0.00
69260.48,4041.82,3015.47,3351.41,40436.67,459765.46,6353.27,274256.37,384499.86,2619.11,182599.93,57199.49,4543.53,18571.61,72596.29,226578.46,157487.74,615987.25,2024162.39,0.00,457557.77,368176.24,482680.83,469650.33,273780.01,440987.92,99649.02,931232.06,22968.46,0.00,95335.95,1647406.52,14918.25,1424826.70,413447.06,2119463.06,1089585.70,132679.23,131214.34,108781.47,0.00,132786.38,48415.69,98755.30,352048.07,546142.64,6662290.87,2742592.40,526394.27,171704.68,595082.28,102544.44,285555.73,895352.58,40374.29,346442.08,0.00,193449.08,428835.08,0.00
